"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"02/01/2022","MONOKETNDA   #020215","SUPPL-27","ISOSORBIDE MONONITRATE","ECI PHARMS LLC","Manufacturing (CMC)","Approval"
"02/01/2022","AFINITORNDA   #022334","SUPPL-51","EVEROLIMUS","NOVARTIS","Labeling","Approval"
"02/01/2022","NEOMYCIN AND POLYMYXIN B SULFATES AND BACITRACIN ZINCANDA  #060764","SUPPL-19","BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","PADAGIS US","Labeling","Approval"
"02/01/2022","JUXTAPIDNDA   #203858","SUPPL-23","LOMITAPIDE MESYLATE","AMRYT","REMS","Approval"
"02/01/2022","AFINITOR DISPERZNDA   #203985","SUPPL-23","EVEROLIMUS","NOVARTIS PHARM","Labeling","Approval"
"02/01/2022","RUZURGINDA   #209321","ORIG-1","AMIFAMPRIDINE","JACOBUS PHARM CO INC","Type 2 - New Active Ingredient","Tentative Approval"
"02/01/2022","RUZURGINDA   #209321","SUPPL-1","AMIFAMPRIDINE","JACOBUS PHARM CO INC","Labeling","Tentative Approval"
"02/01/2022","APIXABANANDA  #210053","ORIG-1","APIXABAN","SIGMAPHARM LABS LLC","","Tentative Approval"
"02/01/2022","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDEANDA  #214407","ORIG-1","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","L PERRIGO CO","","Approval"
"02/02/2022","KADCYLABLA   #125427","SUPPL-111","ADO-TRASTUZUMAB EMTANSINE","GENENTECH","","Approval"
"02/02/2022","NORGESTIMATE AND ETHINYL ESTRADIOLANDA  #200383","SUPPL-1","ETHINYL ESTRADIOL; NORGESTIMATE","NAARI PTE LTD","Labeling","Approval"
"02/02/2022","NORGESTIMATE AND ETHINYL ESTRADIOLANDA  #200383","SUPPL-2","ETHINYL ESTRADIOL; NORGESTIMATE","NAARI PTE LTD","Labeling","Approval"
"02/02/2022","CYCLOSPORINEANDA  #205894","ORIG-1","CYCLOSPORINE","MYLAN PHARMS","","Approval"
"02/02/2022","EZETIMIBE AND SIMVASTATINANDA  #208699","SUPPL-2","EZETIMIBE; SIMVASTATIN","GLENMARK PHARMS LTD","Labeling","Approval"
"02/02/2022","COPIKTRANDA   #211155","SUPPL-6","DUVELISIB","SECURA","REMS","Approval"
"02/02/2022","ACETAMINOPHEN, ASPIRIN AND CAFFEINEANDA  #211695","ORIG-1","ACETAMINOPHEN; ASPIRIN; CAFFEINE","AUROBINDO PHARMA LTD","","Approval"
"02/02/2022","CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDEANDA  #211925","ORIG-1","AMITRIPTYLINE HYDROCHLORIDE; CHLORDIAZEPOXIDE","MICRO LABS","","Approval"
"02/02/2022","ATAZANAVIR SULFATEANDA  #212278","ORIG-1","ATAZANAVIR SULFATE","HETERO LABS LTD III","","Approval"
"02/02/2022","GAVRETONDA   #213721","SUPPL-5","PRALSETINIB","GENENTECH INC","Labeling","Approval"
"02/02/2022","BUPROPION HYDROCHLORIDEANDA  #215568","ORIG-1","BUPROPION HYDROCHLORIDE","GRANULES","","Approval"
"02/03/2022","PREVIFEMANDA  #076334","SUPPL-23","ETHINYL ESTRADIOL; NORGESTIMATE","VINTAGE PHARMS LLC","Labeling","Approval"
"02/03/2022","TRI-PREVIFEMANDA  #076335","SUPPL-20","ETHINYL ESTRADIOL; NORGESTIMATE","VINTAGE PHARMS LLC","Labeling","Approval"
"02/03/2022","NORGESTIMATE AND ETHINYL ESTRADIOLANDA  #090479","SUPPL-1","ETHINYL ESTRADIOL; NORGESTIMATE","WATSON LABS","Labeling","Approval"
"02/03/2022","NORGESTIMATE; ETHINYL ESTRADIOLANDA  #090479","SUPPL-1","NORGESTIMATE; ETHINYL ESTRADIOL","WATSON LABS","Labeling","Approval"
"02/03/2022","MONO-LINYAHANDA  #090523","SUPPL-3","ETHINYL ESTRADIOL; NORGESTIMATE","NOVAST LABS LTD","Labeling","Approval"
"02/03/2022","TRI-LINYAHANDA  #090524","SUPPL-2","ETHINYL ESTRADIOL; NORGESTIMATE","NOVAST LABS LTD","Labeling","Approval"
"02/03/2022","TRI-ESTARYLLAANDA  #090793","SUPPL-6","ETHINYL ESTRADIOL; NORGESTIMATE","XIROMED","Labeling","Approval"
"02/03/2022","ESTARYLLAANDA  #090794","SUPPL-6","ETHINYL ESTRADIOL; NORGESTIMATE","XIROMED","Labeling","Approval"
"02/03/2022","TROKENDI XRNDA   #201635","SUPPL-29","TOPIRAMATE","SUPERNUS PHARMS","Labeling","Approval"
"02/03/2022","XIGDUO XRNDA   #205649","SUPPL-16","DAPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","ASTRAZENECA AB","Efficacy","Approval"
"02/03/2022","MIGLUSTATANDA  #209325","ORIG-1","MIGLUSTAT","BRECKENRIDGE","","Approval"
"02/03/2022","AZACITIDINEANDA  #211549","ORIG-1","AZACITIDINE","AMNEAL","","Approval"
"02/03/2022","APREMILASTANDA  #211859","ORIG-1","APREMILAST","ZYDUS PHARMS","","Tentative Approval"
"02/03/2022","PRAMIPEXOLE DIHYDROCHLORIDEANDA  #213444","ORIG-1","PRAMIPEXOLE DIHYDROCHLORIDE","NOVAST LABS","","Approval"
"02/03/2022","ACETYLCYSTEINEANDA  #213693","ORIG-1","ACETYLCYSTEINE","ASPEN","","Approval"
"02/03/2022","ALKINDI SPRINKLENDA   #213876","SUPPL-1","HYDROCORTISONE","ETON","Labeling","Approval"
"02/03/2022","LAMOTRIGINEANDA  #214124","ORIG-1","LAMOTRIGINE","AMRING PHARMS","","Approval"
"02/03/2022","LINAGLIPTIN; METFORMIN HYDROCHLORIDEANDA  #214822","ORIG-1","LINAGLIPTIN;METFORMIN HYDROCHLORIDE","MSN LABORATORIES PRIVATE LTD","","Tentative Approval"
"02/03/2022","COLCHICINEANDA  #215463","ORIG-1","COLCHICINE","AUROBINDO PHARMA USA","","Tentative Approval"
"02/04/2022","CELEXANDA   #020822","SUPPL-41","CITALOPRAM HYDROBROMIDE","ABBVIE","Labeling","Approval"
"02/04/2022","KEYTRUDABLA   #125514","SUPPL-95","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"02/04/2022","KEYTRUDABLA   #125514","SUPPL-125","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"02/04/2022","TAFINLARNDA   #202806","SUPPL-21","DABRAFENIB MESYLATE","NOVARTIS","Manufacturing (CMC)","Approval"
"02/04/2022","INJECTAFERNDA   #203565","SUPPL-19","FERRIC CARBOXYMALTOSE","AM REGENT","Manufacturing (CMC)","Approval"
