"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"08/01/2019","HEPARIN SODIUM 20,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019805","SUPPL-42","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"08/01/2019","HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019805","SUPPL-42","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"08/01/2019","MIGRANALNDA   #020148","SUPPL-25","DIHYDROERGOTAMINE MESYLATE","BAUSCH","Labeling","Approval"
"08/01/2019","ULTRAVIST 150NDA   #020220","SUPPL-47","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ULTRAVIST 240NDA   #020220","SUPPL-47","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ULTRAVIST 300NDA   #020220","SUPPL-47","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ULTRAVIST 300 IN PLASTIC CONTAINERNDA   #020220","SUPPL-47","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ULTRAVIST 370NDA   #020220","SUPPL-47","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ULTRAVIST (PHARMACY BULK)NDA   #021425","SUPPL-30","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"08/01/2019","ZARXIOBLA   #125553","SUPPL-17","FILGRASTIM-SNDZ","SANDOZ INC","","Approval"
"08/01/2019","CLINDAMYCIN PHOSPHATE IN 0.9% SODIUM CHLORIDENDA   #208083","SUPPL-3","CLINDAMYCIN PHOSPHATE","BAXTER HLTHCARE CORP","Labeling","Approval"
"08/01/2019","TOLCAPONEANDA  #210095","ORIG-1","TOLCAPONE","DR REDDYS LABS SA","","Approval"
"08/01/2019","PINDOLOLANDA  #211712","ORIG-1","PINDOLOL","BAYSHORE PHARMS LLC","","Approval"
"08/01/2019","METHENAMINE HIPPURATEANDA  #212172","ORIG-1","METHENAMINE HIPPURATE","MICRO LABS","","Approval"
"08/02/2019","TAMIFLUNDA   #021087","SUPPL-71","OSELTAMIVIR PHOSPHATE","ROCHE","Efficacy","Approval"
"08/02/2019","TAMIFLUNDA   #021246","SUPPL-54","OSELTAMIVIR PHOSPHATE","ROCHE","Efficacy","Approval"
"08/02/2019","ARRANONNDA   #021877","SUPPL-12","NELARABINE","NOVARTIS","Manufacturing (CMC)","Approval"
"08/02/2019","IDAMYCINNDA   #050661","SUPPL-15","IDARUBICIN HYDROCHLORIDE","PFIZER","Labeling","Approval"
"08/02/2019","IDAMYCIN PFSNDA   #050734","SUPPL-25","IDARUBICIN HYDROCHLORIDE","PFIZER","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #076273","SUPPL-20","CLOPIDOGREL BISULFATE","DR REDDYS","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #076273","SUPPL-21","CLOPIDOGREL BISULFATE","DR REDDYS","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #076273","SUPPL-23","CLOPIDOGREL BISULFATE","DR REDDYS","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #076273","SUPPL-24","CLOPIDOGREL BISULFATE","DR REDDYS","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #076273","SUPPL-25","CLOPIDOGREL BISULFATE","DR REDDYS","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #090494","SUPPL-9","CLOPIDOGREL BISULFATE","SUN PHARM","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #090494","SUPPL-11","CLOPIDOGREL BISULFATE","SUN PHARM","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #090494","SUPPL-12","CLOPIDOGREL BISULFATE","SUN PHARM","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #090494","SUPPL-15","CLOPIDOGREL BISULFATE","SUN PHARM","Labeling","Approval"
"08/02/2019","CLOPIDOGREL BISULFATEANDA  #090494","SUPPL-16","CLOPIDOGREL BISULFATE","SUN PHARM","Labeling","Approval"
"08/02/2019","CASPOFUNGIN ACETATEANDA  #200833","SUPPL-3","CASPOFUNGIN ACETATE","HENGRUI PHARMA","Labeling","Approval"
"08/02/2019","ITRACONAZOLEANDA  #208481","ORIG-1","ITRACONAZOLE","APOTEX","","Approval"
"08/02/2019","OLOPATADINE HYDROCHLORIDEANDA  #209619","ORIG-1","OLOPATADINE HYDROCHLORIDE","GLAND PHARMA LTD","","Approval"
"08/02/2019","BIKTARVYNDA   #210251","SUPPL-6","BICTEGRAVIR SODIUM; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"08/02/2019","SUCCINYLCHOLINE CHLORIDEANDA  #210698","ORIG-1","SUCCINYLCHOLINE CHLORIDE","DR REDDYS","","Approval"
"08/02/2019","TURALIONDA   #211810","ORIG-1","PEXIDARTINIB HYDROCHLORIDE","DAIICHI SANKYO INC","Type 1 - New Molecular Entity","Approval"
"08/05/2019","OSMITROL 10% IN WATERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 10% IN WATER IN PLASTIC CONTAINERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 15% IN WATERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 15% IN WATER IN PLASTIC CONTAINERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 20% IN WATERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 20% IN WATER IN PLASTIC CONTAINERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 5% IN WATERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","OSMITROL 5% IN WATER IN PLASTIC CONTAINERNDA   #013684","SUPPL-106","MANNITOL","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","DEXTROSE 5% IN PLASTIC CONTAINERNDA   #016673","SUPPL-149","DEXTROSE","BAXTER HLTHCARE","Labeling","Approval"
"08/05/2019","DEXTROSE 10% IN PLASTIC CONTAINERNDA   #016694","SUPPL-121","DEXTROSE","BAXTER HLTHCARE","Labeling","Approval"
