"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"02/01/2018","DOLOPHINE HYDROCHLORIDENDA   #006134","SUPPL-45","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"02/01/2018","METHADONE HYDROCHLORIDENDA   #006383","SUPPL-18","METHADONE HYDROCHLORIDE","MALLINCKRODT INC","Labeling","Approval"
"02/01/2018","METHADONE HYDROCHLORIDENDA   #017058","SUPPL-25","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"02/01/2018","METHADOSENDA   #017116","SUPPL-32","METHADONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"02/01/2018","SEPTRANDA   #017376","SUPPL-61","SULFAMETHOXAZOLE; TRIMETHOPRIM","MONARCH PHARMS","Labeling","Approval"
"02/01/2018","SEPTRA DSNDA   #017376","SUPPL-61","SULFAMETHOXAZOLE; TRIMETHOPRIM","MONARCH PHARMS","Labeling","Approval"
"02/01/2018","SUBUTEXNDA   #020732","SUPPL-18","BUPRENORPHINE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"02/01/2018","SUBOXONENDA   #020733","SUPPL-22","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"02/01/2018","MICARDISNDA   #020850","SUPPL-40","TELMISARTAN","BOEHRINGER INGELHEIM","Labeling","Approval"
"02/01/2018","ZYVOXNDA   #021130","SUPPL-37","LINEZOLID","PFIZER","Labeling","Approval"
"02/01/2018","ZYVOXNDA   #021131","SUPPL-30","LINEZOLID","PFIZER","Labeling","Approval"
"02/01/2018","ZYVOXNDA   #021132","SUPPL-35","LINEZOLID","PFIZER","Labeling","Approval"
"02/01/2018","MICARDIS HCTNDA   #021162","SUPPL-40","HYDROCHLOROTHIAZIDE; TELMISARTAN","BOEHRINGER INGELHEIM","Labeling","Approval"
"02/01/2018","SPIRIVANDA   #021395","SUPPL-48","TIOTROPIUM BROMIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"02/01/2018","REVATIONDA   #021845","SUPPL-18","SILDENAFIL CITRATE","VIATRIS","Labeling","Approval"
"02/01/2018","TWYNSTANDA   #022401","SUPPL-19","AMLODIPINE BESYLATE; TELMISARTAN","BOEHRINGER INGELHEIM","Labeling","Approval"
"02/01/2018","SUBOXONENDA   #022410","SUPPL-31","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"02/01/2018","BUPRENORPHINE HYDROCHLORIDEANDA  #078633","SUPPL-15","BUPRENORPHINE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"02/01/2018","METHADONE HYDROCHLORIDEANDA  #087393","SUPPL-45","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"02/01/2018","METHADONE HYDROCHLORIDEANDA  #087997","SUPPL-37","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"02/01/2018","BUPRENORPHINE HYDROCHLORIDEANDA  #090279","SUPPL-8","BUPRENORPHINE HYDROCHLORIDE","RUBICON","Labeling","Approval"
"02/01/2018","BUPRENORPHINE HYDROCHLORIDEANDA  #090360","SUPPL-15","BUPRENORPHINE HYDROCHLORIDE","BARR","Labeling","Approval"
"02/01/2018","BUPRENORPHINE HYDROCHLORIDEANDA  #090622","SUPPL-25","BUPRENORPHINE HYDROCHLORIDE","ETHYPHARM","Labeling","Approval"
"02/01/2018","METHADONE HYDROCHLORIDEANDA  #090707","SUPPL-16","METHADONE HYDROCHLORIDE","VISTAPHARM","Labeling","Approval"
"02/01/2018","BUPRENORPHINE HYDROCHLORIDEANDA  #090819","SUPPL-12","BUPRENORPHINE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
