"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/03/2019","MIRALAXNDA   #022015","SUPPL-35","POLYETHYLENE GLYCOL 3350","BAYER HEALTHCARE LLC","Labeling","Approval"
"06/03/2019","TESTOSTERONEANDA  #076737","SUPPL-9","TESTOSTERONE","ACTAVIS LABS UT INC","Labeling","Approval"
"06/03/2019","TESTOSTERONEANDA  #076737","SUPPL-13","TESTOSTERONE","ACTAVIS LABS UT INC","Labeling","Approval"
"06/03/2019","TESTOSTERONEANDA  #076744","SUPPL-8","TESTOSTERONE","STRIDES PHARMA","Labeling","Approval"
"06/03/2019","TESTOSTERONEANDA  #076744","SUPPL-9","TESTOSTERONE","STRIDES PHARMA","Labeling","Approval"
"06/03/2019","TESTOSTERONEANDA  #076744","SUPPL-10","TESTOSTERONE","STRIDES PHARMA","Labeling","Approval"
"06/03/2019","LANSOPRAZOLEANDA  #201921","SUPPL-6","LANSOPRAZOLE","NATCO PHARMA LTD","Labeling","Approval"
"06/03/2019","ELIQUISNDA   #202155","SUPPL-21","APIXABAN","BRISTOL MYERS SQUIBB","Labeling","Approval"
"06/03/2019","ZYTIGANDA   #202379","SUPPL-27","ABIRATERONE ACETATE","JANSSEN BIOTECH","Labeling","Approval"
"06/03/2019","ZYTIGANDA   #202379","SUPPL-28","ABIRATERONE ACETATE","JANSSEN BIOTECH","Efficacy","Approval"
"06/03/2019","BROMFENAC SODIUMANDA  #203368","ORIG-1","BROMFENAC SODIUM","RISING","","Approval"
"06/03/2019","ZERBAXANDA   #206829","SUPPL-8","CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM","CUBIST PHARMS LLC","Efficacy","Approval"
"06/03/2019","EFAVIRENZ, EMTRICITABINE, AND TENOFOVIR DISOPROXIL FUMARATEANDA  #206894","ORIG-1","EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","CIPLA","","Approval"
"06/03/2019","TESTOSTERONEANDA  #208560","SUPPL-1","TESTOSTERONE","LUPIN","Labeling","Approval"
"06/03/2019","LEVOTHYROXINE SODIUMANDA  #209713","SUPPL-3","LEVOTHYROXINE SODIUM","LUPIN","Manufacturing (CMC)","Approval"
"06/03/2019","LEFLUNOMIDEANDA  #212453","ORIG-1","LEFLUNOMIDE","ABHAI LLC","","Approval"
"06/04/2019","TESTOSTERONEANDA  #208061","SUPPL-2","TESTOSTERONE","LUPIN LTD","REMS","Approval"
"06/04/2019","TESTOSTERONEANDA  #208620","SUPPL-1","TESTOSTERONE","ENCUBE","Labeling","Approval"
"06/04/2019","TESTOSTERONEANDA  #208620","SUPPL-2","TESTOSTERONE","ENCUBE","Labeling","Approval"
"06/04/2019","TESTOSTERONEANDA  #209533","SUPPL-4","TESTOSTERONE","CIPLA","REMS","Approval"
"06/04/2019","RANOLAZINEANDA  #211829","ORIG-1","RANOLAZINE","SCIEGEN PHARMS INC","","Approval"
"06/04/2019","EMGALITYBLA   #761063","SUPPL-3","GALCANEZUMAB-GNLM","ELI LILLY AND CO","","Approval"
"06/05/2019","ESOMEPRAZOLE MAGNESIUMANDA  #209716","ORIG-1","ESOMEPRAZOLE MAGNESIUM","AMNEAL PHARMS NY","","Approval"
"06/05/2019","CARBIDOPA AND LEVODOPAANDA  #210341","ORIG-1","CARBIDOPA; LEVODOPA","ALEMBIC","","Approval"
"06/06/2019","TAXOTERENDA   #020449","SUPPL-80","DOCETAXEL","SANOFI AVENTIS US","Labeling","Approval"
"06/06/2019","TAXOTERENDA   #020449","SUPPL-82","DOCETAXEL","SANOFI AVENTIS US","Labeling","Approval"
"06/06/2019","NUCALABLA   #125526","SUPPL-13","MEPOLIZUMAB","GLAXOSMITHKLINE LLC","","Approval"
"06/06/2019","ANORO ELLIPTANDA   #203975","SUPPL-10","UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE","GLAXOSMITHKLINE","Efficacy","Approval"
"06/06/2019","INCRUSE ELLIPTANDA   #205382","SUPPL-10","UMECLIDINIUM BROMIDE","GLAXO GRP ENGLAND","Efficacy","Approval"
"06/06/2019","DESMOPRESSIN ACETATEANDA  #208357","ORIG-1","DESMOPRESSIN ACETATE","NOVAST LABS","","Approval"
"06/06/2019","NUCALABLA   #761122","ORIG-1","MEPOLIZUMAB","GLAXOSMITHKLINE","","Approval"
"06/07/2019","THALOMIDNDA   #020785","SUPPL-67","THALIDOMIDE","CELGENE","Labeling","Approval"
"06/07/2019","TINDAMAXNDA   #021618","SUPPL-6","TINIDAZOLE","MISSION PHARMA","Labeling","Approval"
"06/07/2019","VIVITROLNDA   #021897","SUPPL-44","NALTREXONE","ALKERMES","REMS","Approval"
"06/07/2019","EMFLAZANDA   #208684","SUPPL-3","DEFLAZACORT","PTC THERAP","Efficacy","Approval"
"06/07/2019","EMFLAZANDA   #208685","SUPPL-3","DEFLAZACORT","PTC THERAP","Efficacy","Approval"
"06/07/2019","DEXAMETHASONE SODIUM PHOSPHATEANDA  #210967","ORIG-1","DEXAMETHASONE SODIUM PHOSPHATE","EUGIA PHARMA","","Approval"
"06/10/2019","KEYTRUDABLA   #125514","SUPPL-52","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"06/10/2019","OPSUMITNDA   #204410","SUPPL-19","MACITENTAN","ACTELION","REMS","Approval"
"06/10/2019","ZEMBRACE SYMTOUCHNDA   #208223","SUPPL-5","SUMATRIPTAN SUCCINATE","UPSHER SMITH LABS","Efficacy","Approval"
"06/10/2019","NIACINANDA  #212017","ORIG-1","NIACIN","YICHANG HUMANWELL","","Approval"
"06/10/2019","POLIVYBLA   #761121","ORIG-1","POLATUZUMAB VEDOTIN-PIIQ","GENENTECH","","Approval"
"06/11/2019","FURADANTINNDA   #009175","SUPPL-46","NITROFURANTOIN","CASPER PHARMA LLC","Labeling","Approval"
"06/11/2019","PEPCID COMPLETENDA   #020958","SUPPL-29","CALCIUM CARBONATE; FAMOTIDINE; MAGNESIUM HYDROXIDE","J AND J CONSUMER INC","Labeling","Approval"
"06/11/2019","MEN'S ROGAINENDA   #021812","SUPPL-14","MINOXIDIL","JOHNSON AND JOHNSON","Labeling","Approval"
