"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/01/2018","ELLANDA   #022474","SUPPL-10","ULIPRISTAL ACETATE","LAB HRA PHARMA","Labeling","Approval"
"05/01/2018","UNASYNANDA  #062901","SUPPL-29","AMPICILLIN SODIUM; SULBACTAM SODIUM","PFIZER","Labeling","Approval"
"05/01/2018","TECHNETIUM TC 99M SESTAMIBIANDA  #078806","SUPPL-15","TECHNETIUM TC-99M SESTAMIBI KIT","JUBILANT DRAXIMAGE","Labeling","Approval"
"05/01/2018","BOSULIFNDA   #203341","SUPPL-13","BOSUTINIB MONOHYDRATE","PF PRISM CV","Labeling","Approval"
"05/01/2018","HYDROXYCHLOROQUINE SULFATEANDA  #210441","ORIG-1","HYDROXYCHLOROQUINE SULFATE","APPCO","","Approval"
"05/02/2018","ABSORICANDA   #021951","SUPPL-11","ISOTRETINOIN","SUN PHARM INDS INC","Labeling","Approval"
"05/02/2018","AMNESTEEMANDA  #075945","SUPPL-35","ISOTRETINOIN","MYLAN PHARMS INC","Labeling","Approval"
"05/02/2018","CLARAVISANDA  #076135","SUPPL-41","ISOTRETINOIN","TEVA PHARMS USA","Labeling","Approval"
"05/02/2018","CLARAVISANDA  #076356","SUPPL-38","ISOTRETINOIN","TEVA PHARMS USA","Labeling","Approval"
"05/02/2018","MYORISANANDA  #076485","SUPPL-18","ISOTRETINOIN","DOUGLAS PHARMS","Labeling","Approval"
"05/02/2018","ASPIRIN AND DIPYRIDAMOLEANDA  #078804","SUPPL-2","ASPIRIN; DIPYRIDAMOLE","BARR","Manufacturing (CMC)","Approval"
"05/02/2018","ZENATANEANDA  #202099","SUPPL-11","ISOTRETINOIN","DR REDDYS LABS LTD","Labeling","Approval"
"05/02/2018","TRINTELLIXNDA   #204447","SUPPL-6","VORTIOXETINE HYDROBROMIDE","TAKEDA PHARMS USA","Efficacy","Approval"
"05/02/2018","VELTASSANDA   #205739","SUPPL-16","PATIROMER SORBITEX CALCIUM","VIFOR PHARMA","Efficacy","Approval"
"05/02/2018","ISOTRETINOINANDA  #207792","SUPPL-2","ISOTRETINOIN","AMNEAL PHARMS NY","Labeling","Approval"
"05/03/2018","LYRICANDA   #021446","SUPPL-35","PREGABALIN","UPJOHN","Efficacy","Approval"
"05/03/2018","LYRICANDA   #022488","SUPPL-13","PREGABALIN","UPJOHN","Efficacy","Approval"
"05/03/2018","LITHIUM CARBONATEANDA  #076243","SUPPL-14","LITHIUM CARBONATE","MYLAN PHARMS","Labeling","Approval"
"05/03/2018","LITHIUM CARBONATEANDA  #076795","SUPPL-10","LITHIUM CARBONATE","APOTEX INC","Labeling","Approval"
"05/03/2018","LITHIUM CARBONATEANDA  #078763","SUPPL-9","LITHIUM CARBONATE","MYLAN PHARMS","Labeling","Approval"
"05/03/2018","LITHIUM CARBONATEANDA  #079139","SUPPL-6","LITHIUM CARBONATE","GLENMARK GENERICS","Labeling","Approval"
"05/03/2018","LITHIUM CARBONATEANDA  #090702","SUPPL-4","LITHIUM CARBONATE","HETERO LABS LTD III","Labeling","Approval"
"05/03/2018","CIPROFLOXACIN HYDROCHLORIDEANDA  #204613","ORIG-1","CIPROFLOXACIN HYDROCHLORIDE","ALTAIRE PHARMS INC","","Approval"
"05/03/2018","RAPIVABNDA   #206426","SUPPL-5","PERAMIVIR","BIOCRYST","Labeling","Approval"
"05/03/2018","BUSPIRONE HYDROCHLORIDEANDA  #209696","ORIG-1","BUSPIRONE HYDROCHLORIDE","INVENTIA HLTHCARE","","Approval"
"05/03/2018","LEVOLEUCOVORIN CALCIUMANDA  #210623","ORIG-1","LEVOLEUCOVORIN CALCIUM","NOVAST LABS","","Approval"
"05/04/2018","ULTRAVIST (PHARMACY BULK)NDA   #021425","SUPPL-29","IOPROMIDE","BAYER HLTHCARE","Manufacturing (CMC)","Approval"
"05/04/2018","MIRALAXNDA   #022015","SUPPL-30","POLYETHYLENE GLYCOL 3350","BAYER HEALTHCARE LLC","Labeling","Approval"
"05/04/2018","INTRON ABLA   #103132","SUPPL-5199","INTERFERON ALFA-2B","SCHERING","","Approval"
"05/04/2018","PEGINTRONBLA   #103949","SUPPL-5310","PEGINTERFERON ALFA-2B","SCHERING","","Approval"
"05/04/2018","SYLATRONBLA   #103949","SUPPL-5310","PEGINTERFERON ALFA-2B","SCHERING","","Approval"
"05/04/2018","ERBITUXBLA   #125084","SUPPL-268","CETUXIMAB","IMCLONE","","Approval"
"05/04/2018","TAFINLARNDA   #202806","SUPPL-10","DABRAFENIB MESYLATE","NOVARTIS","Efficacy","Approval"
"05/04/2018","MEKINISTNDA   #204114","SUPPL-9","TRAMETINIB DIMETHYL SULFOXIDE","NOVARTIS","Efficacy","Approval"
"05/04/2018","OMEPRAZOLE MAGNESIUMANDA  #204152","SUPPL-5","OMEPRAZOLE MAGNESIUM","PERRIGO R AND D","Manufacturing (CMC)","Approval"
"05/04/2018","AMLODIPINE BESYLATEANDA  #206524","ORIG-1","AMLODIPINE BESYLATE","SUNSHINE","","Approval"
"05/04/2018","DICYCLOMINE HYDROCHLORIDEANDA  #207084","ORIG-1","DICYCLOMINE HYDROCHLORIDE","AKORN","","Approval"
"05/04/2018","PANTOPRAZOLE SODIUMANDA  #208580","ORIG-1","PANTOPRAZOLE SODIUM","MYLAN LABS LTD","","Approval"
"05/04/2018","CLOBETASOL PROPIONATEANDA  #208841","ORIG-1","CLOBETASOL PROPIONATE","NOVEL LABS INC","","Approval"
"05/04/2018","PEMETREXEDANDA  #208927","ORIG-1","PEMETREXED","BIOCON LTD","","Tentative Approval"
"05/04/2018","PLERIXAFORANDA  #208980","ORIG-1","PLERIXAFOR","ZYDUS PHARMS USA INC","","Tentative Approval"
"05/04/2018","THIOTEPAANDA  #209150","ORIG-1","THIOTEPA","HENGRUI PHARMA","","Approval"
"05/04/2018","NEOSTIGMINE METHYLSULFATEANDA  #209182","ORIG-1","NEOSTIGMINE METHYLSULFATE","AM REGENT","","Approval"
"05/04/2018","VALSARTANANDA  #209261","ORIG-1","VALSARTAN","UNICHEM","","Approval"
"05/04/2018","PLENVUNDA   #209381","ORIG-1","ASCORBIC ACID; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM ASCORBATE; SODIUM CHLORIDE; SODIUM SULFATE","SALIX","Type 2 - New Active Ingredient","Approval"
"05/04/2018","SUCCINYLCHOLINE CHLORIDEANDA  #209467","ORIG-1","SUCCINYLCHOLINE CHLORIDE","ZYDUS PHARMS","","Approval"
"05/04/2018","AZACITIDINEANDA  #209540","ORIG-1","AZACITIDINE","CIPLA","","Approval"
"05/04/2018","LEVETIRACETAMANDA  #209934","ORIG-1","LEVETIRACETAM","AKORN","","Approval"
"05/04/2018","THIOTEPAANDA  #210337","ORIG-1","THIOTEPA","DR REDDYS","","Approval"
"05/04/2018","SILDENAFIL CITRATEANDA  #210394","ORIG-1","SILDENAFIL CITRATE","AJANTA PHARMA LTD","","Approval"
