"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"02/01/2019","KUVANNDA   #022181","SUPPL-17","SAPROPTERIN DIHYDROCHLORIDE","BIOMARIN PHARM","Labeling","Approval"
"02/01/2019","AZITHROMYCINANDA  #065209","SUPPL-25","AZITHROMYCIN","SANDOZ","Labeling","Approval"
"02/01/2019","AZITHROMYCINANDA  #065209","SUPPL-26","AZITHROMYCIN","SANDOZ","Labeling","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #078964","SUPPL-4","RABEPRAZOLE SODIUM","LUPIN LTD","Labeling","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #078964","SUPPL-7","RABEPRAZOLE SODIUM","LUPIN LTD","Labeling","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #078964","SUPPL-9","RABEPRAZOLE SODIUM","LUPIN LTD","Labeling","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #078964","SUPPL-11","RABEPRAZOLE SODIUM","LUPIN LTD","Labeling","Approval"
"02/01/2019","OPDIVOBLA   #125554","SUPPL-72","NIVOLUMAB","BRISTOL MYERS SQUIBB","","Approval"
"02/01/2019","XARELTONDA   #202439","SUPPL-29","RIVAROXABAN","JANSSEN PHARMS","Labeling","Approval"
"02/01/2019","OPSUMITNDA   #204410","SUPPL-18","MACITENTAN","ACTELION","REMS","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #205761","SUPPL-2","RABEPRAZOLE SODIUM","AUROBINDO PHARMA","Labeling","Approval"
"02/01/2019","RABEPRAZOLE SODIUMANDA  #205761","SUPPL-3","RABEPRAZOLE SODIUM","AUROBINDO PHARMA","Labeling","Approval"
"02/01/2019","DICYCLOMINE HYDROCHLORIDEANDA  #206468","ORIG-1","DICYCLOMINE HYDROCHLORIDE","NEXUS PHARMS","","Approval"
"02/01/2019","OXYCODONE HYDROCHLORIDEANDA  #206914","ORIG-1","OXYCODONE HYDROCHLORIDE","PHARM ASSOC","","Approval"
"02/01/2019","XULTOPHY 100/3.6BLA   #208583","SUPPL-2","INSULIN DEGLUDEC; LIRAGLUTIDE","NOVO","","Approval"
