"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"09/01/2022","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #065063","SUPPL-46","AMOXICILLIN; CLAVULANATE POTASSIUM","SANDOZ","Manufacturing (CMC)","Approval"
"09/01/2022","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #065064","SUPPL-45","AMOXICILLIN; CLAVULANATE POTASSIUM","SANDOZ","Manufacturing (CMC)","Approval"
"09/01/2022","RISPERIDONEANDA  #078116","SUPPL-12","RISPERIDONE","SANDOZ","Labeling","Approval"
"09/01/2022","RISPERIDONEANDA  #078116","SUPPL-13","RISPERIDONE","SANDOZ","Labeling","Approval"
"09/01/2022","RISPERIDONEANDA  #078116","SUPPL-14","RISPERIDONE","SANDOZ","Labeling","Approval"
"09/01/2022","RISPERIDONEANDA  #078116","SUPPL-15","RISPERIDONE","SANDOZ","Labeling","Approval"
"09/01/2022","RISPERIDONEANDA  #078116","SUPPL-16","RISPERIDONE","SANDOZ","Labeling","Approval"
"09/01/2022","ACTIVASEBLA   #103172","SUPPL-5268","ALTEPLASE","GENENTECH","","Approval"
"09/01/2022","CATHFLO ACTIVASEBLA   #103172","SUPPL-5268","ALTEPLASE","GENENTECH","","Approval"
"09/01/2022","PREGABALINANDA  #207883","ORIG-1","PREGABALIN","PRINSTON INC","","Approval"
"09/01/2022","CLINDAMYCIN PHOSPHATE IN 0.9% SODIUM CHLORIDENDA   #208083","SUPPL-6","CLINDAMYCIN PHOSPHATE","BAXTER HLTHCARE CORP","Labeling","Approval"
"09/01/2022","CLINDAMYCIN PHOSPHATE IN 0.9% SODIUM CHLORIDENDA   #208083","SUPPL-7","CLINDAMYCIN PHOSPHATE","BAXTER HLTHCARE CORP","Labeling","Approval"
"09/01/2022","CLINDAMYCIN PHOSPHATE IN 0.9% SODIUM CHLORIDENDA   #208083","SUPPL-8","CLINDAMYCIN PHOSPHATE","BAXTER HLTHCARE CORP","Labeling","Approval"
"09/01/2022","RIOCIGUATANDA  #211135","ORIG-1","RIOCIGUAT","MSN","","Approval"
"09/01/2022","KERENDIANDA   #215341","SUPPL-1","FINERENONE","BAYER HLTHCARE","Efficacy","Approval"
"09/01/2022","STIMUFENDBLA   #761173","ORIG-1","PEGFILGRASTIM-FPGK","FRESENIUS KABI USA","","Approval"
"09/01/2022","SPEVIGOBLA   #761244","ORIG-1","SPESOLIMAB-SBZO","BOEHRINGER INGELHEIM PHARMACEUTICALS INC","","Approval"
"09/02/2022","BUPROPION HYDROCHLORIDEANDA  #075913","SUPPL-35","BUPROPION HYDROCHLORIDE","IMPAX LABS","Labeling","Approval"
"09/02/2022","BUPROPION HYDROCHLORIDEANDA  #075913","SUPPL-36","BUPROPION HYDROCHLORIDE","IMPAX LABS","Labeling","Approval"
"09/02/2022","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-49","BUPROPION HYDROCHLORIDE","EPIC PHARMA","Labeling","Approval"
"09/02/2022","ZOLPIDEM TARTRATEANDA  #078413","SUPPL-23","ZOLPIDEM TARTRATE","AUROBINDO PHARMA","Labeling","Approval"
"09/02/2022","ZOLPIDEM TARTRATEANDA  #078616","SUPPL-17","ZOLPIDEM TARTRATE","STRIDES PHARMA","Labeling","Approval"
"09/02/2022","ZOLPIDEM TARTRATEANDA  #078970","SUPPL-16","ZOLPIDEM TARTRATE","LUPIN LTD","Labeling","Approval"
"09/02/2022","LANSOPRAZOLEANDA  #090331","SUPPL-26","LANSOPRAZOLE","SANDOZ","Labeling","Approval"
"09/02/2022","TRI-LO-LINYAHANDA  #090541","ORIG-1","ETHINYL ESTRADIOL; NORGESTIMATE","NOVAST LABS","","Approval"
"09/02/2022","TRI-LO-LINYAHANDA  #090541","ORIG-1","NORGESTIMATE; ETHINYL ESTRADIOL","NOVAST LABS","","Approval"
"09/02/2022","LANSOPRAZOLEANDA  #091269","SUPPL-20","LANSOPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"09/02/2022","LANSOPRAZOLEANDA  #091509","SUPPL-22","LANSOPRAZOLE","SUN PHARM","Labeling","Approval"
"09/02/2022","BETASERONBLA   #103471","SUPPL-5201","INTERFERON BETA-1B","BAYER HEALTHCARE PHARMS","","Approval"
"09/02/2022","ARZERRABLA   #125326","SUPPL-75","OFATUMUMAB","NOVARTIS","","Approval"
"09/02/2022","KESIMPTABLA   #125326","SUPPL-75","OFATUMUMAB","NOVARTIS","","Approval"
"09/02/2022","RABEPRAZOLE SODIUMANDA  #202376","SUPPL-18","RABEPRAZOLE SODIUM","TORRENT","Labeling","Approval"
"09/02/2022","LANSOPRAZOLEANDA  #202637","SUPPL-18","LANSOPRAZOLE","SUN PHARM","Labeling","Approval"
"09/02/2022","ORKAMBINDA   #206038","SUPPL-16","IVACAFTOR; LUMACAFTOR","VERTEX PHARMS INC","Labeling","Approval"
"09/02/2022","ABIRATERONE ACETATEANDA  #208327","SUPPL-14","ABIRATERONE ACETATE","AMNEAL PHARMS","Labeling","Approval"
"09/02/2022","CHLORDIAZEPOXIDE HYDROCHLORIDE AND CLIDINIUM BROMIDEANDA  #210579","SUPPL-1","CHLORDIAZEPOXIDE HYDROCHLORIDE; CLIDINIUM BROMIDE","MISEMER","Labeling","Approval"
"09/02/2022","ABIRATERONE ACETATEANDA  #210686","SUPPL-4","ABIRATERONE ACETATE","MSN","Labeling","Approval"
"09/02/2022","ABIRATERONE ACETATEANDA  #210686","SUPPL-5","ABIRATERONE ACETATE","MSN","Labeling","Approval"
"09/02/2022","OXYBUTYNIN CHLORIDEANDA  #210717","SUPPL-1","OXYBUTYNIN CHLORIDE","BIONPHARMA INC","Labeling","Approval"
"09/02/2022","ORKAMBINDA   #211358","SUPPL-4","IVACAFTOR; LUMACAFTOR","VERTEX PHARMS INC","Efficacy","Approval"
"09/02/2022","ICATIBANT ACETATEANDA  #213222","SUPPL-1","ICATIBANT ACETATE","GLENMARK PHARMS LTD","Labeling","Approval"
"09/02/2022","RIFAXIMINANDA  #214370","ORIG-1","RIFAXIMIN","NORWICH","","Tentative Approval"
"09/02/2022","IMFINZIBLA   #761069","SUPPL-35","DURVALUMAB","ASTRAZENECA UK LTD","","Approval"
"09/06/2022","CELESTONE SOLUSPANNDA   #014602","SUPPL-65","BETAMETHASONE ACETATE; BETAMETHASONE SODIUM PHOSPHATE","ORGANON","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-27","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-29","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-32","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-35","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-36","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-41","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","TRAMADOL HYDROCHLORIDEANDA  #075964","SUPPL-42","TRAMADOL HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"09/06/2022","SUMATRIPTAN SUCCINATEANDA  #090495","SUPPL-11","SUMATRIPTAN SUCCINATE","DR REDDYS","Labeling","Approval"
"09/06/2022","SUMATRIPTAN SUCCINATEANDA  #090495","SUPPL-12","SUMATRIPTAN SUCCINATE","DR REDDYS","Labeling","Approval"
