"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/02/2019","HABITROLNDA   #020076","SUPPL-51","NICOTINE","DR REDDYS LABS SA","Labeling","Approval"
"01/02/2019","METFORMIN HYDROCHLORIDEANDA  #079118","SUPPL-8","METFORMIN HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/02/2019","METFORMIN HYDROCHLORIDEANDA  #079118","SUPPL-9","METFORMIN HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/02/2019","PRAMIPEXOLE DIHYDROCHLORIDEANDA  #204518","ORIG-1","PRAMIPEXOLE DIHYDROCHLORIDE","ALEMBIC","","Approval"
"01/02/2019","METFORMIN HYDROCHLORIDEANDA  #209303","SUPPL-1","METFORMIN HYDROCHLORIDE","ALIGNSCIENCE PHARMA","Labeling","Approval"
"01/02/2019","TERIFLUNOMIDEANDA  #209697","ORIG-1","TERIFLUNOMIDE","TORRENT PHARMA INC","","Tentative Approval"
"01/03/2019","ALEVENDA   #020204","SUPPL-62","NAPROXEN SODIUM","BAYER","Labeling","Approval"
"01/03/2019","XOPENEXNDA   #020837","SUPPL-44","LEVALBUTEROL HYDROCHLORIDE","AKORN","Labeling","Approval"
"01/03/2019","MUCINEX DMNDA   #021620","SUPPL-39","DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN","RB HLTH","Manufacturing (CMC)","Approval"
"01/03/2019","CHILDREN'S CLARITINNDA   #021891","SUPPL-28","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/03/2019","CLARITINNDA   #021891","SUPPL-28","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/03/2019","METHOTREXATE SODIUMANDA  #081235","SUPPL-29","METHOTREXATE SODIUM","MYLAN","Labeling","Approval"
"01/03/2019","ONCASPARBLA   #103411","SUPPL-5196","PEGASPARGASE","SIGMA TAU","","Approval"
"01/03/2019","LURASIDONE HYDROCHLORIDEANDA  #208002","ORIG-1","LURASIDONE HYDROCHLORIDE","AMNEAL PHARMS CO","","Approval"
"01/03/2019","LURASIDONE HYDROCHLORIDEANDA  #208028","ORIG-1","LURASIDONE HYDROCHLORIDE","INVAGEN PHARMS","","Approval"
"01/03/2019","LURASIDONE HYDROCHLORIDEANDA  #208031","ORIG-1","LURASIDONE HYDROCHLORIDE","LUPIN LTD","","Approval"
"01/03/2019","LURASIDONE HYDROCHLORIDEANDA  #208049","ORIG-1","LURASIDONE HYDROCHLORIDE","ACCORD HLTHCARE","","Approval"
