"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/01/2022","TOPROL-XLNDA   #019962","SUPPL-49","METOPROLOL SUCCINATE","TOPROL","Labeling","Approval"
"06/01/2022","DYANAVEL XRNDA   #208147","SUPPL-12","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","TRIS PHARMA INC","Labeling","Approval"
"06/01/2022","DYANAVEL XR 10NDA   #210526","SUPPL-1","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","TRIS PHARMA INC","Labeling","Approval"
"06/01/2022","DYANAVEL XR 15NDA   #210526","SUPPL-1","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","TRIS PHARMA INC","Labeling","Approval"
"06/01/2022","DYANAVEL XR 20NDA   #210526","SUPPL-1","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","TRIS PHARMA INC","Labeling","Approval"
"06/01/2022","DYANAVEL XR 5NDA   #210526","SUPPL-1","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","TRIS PHARMA INC","Labeling","Approval"
"06/01/2022","NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDEANDA  #211360","ORIG-1","NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE","AUROBINDO PHARMA","","Approval"
"06/01/2022","ACCRUFERNDA   #212320","SUPPL-13","FERRIC MALTOL","SHIELD TX","Labeling","Approval"
"06/01/2022","BRIVARACETAMANDA  #214831","ORIG-1","BRIVARACETAM","ANNORA PHARMA","","Tentative Approval"
"06/02/2022","CREONBLA   #020725","SUPPL-28","PANCRELIPASE (AMYLASE;LIPASE;PROTEASE)","ABBVIE","","Approval"
"06/02/2022","BELRAPZONDA   #205580","SUPPL-12","BENDAMUSTINE HYDROCHLORIDE","EAGLE PHARMS","Labeling","Approval"
"06/02/2022","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #212756","ORIG-1","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","AVEVA","","Approval"
"06/02/2022","NOREPINEPHRINE BITARTRATE IN 5% DEXTROSENDA   #214313","SUPPL-1","NOREPINEPHRINE BITARTRATE","BAXTER HLTHCARE CORP","Manufacturing (CMC)","Approval"
"06/02/2022","NOREPINEPHRINE BITARTRATE IN 5% DEXTROSENDA   #214313","SUPPL-2","NOREPINEPHRINE BITARTRATE","BAXTER HLTHCARE CORP","Manufacturing (CMC)","Approval"
"06/02/2022","TIOPRONINANDA  #216198","ORIG-1","TIOPRONIN","PAR PHARM INC","","Approval"
"06/02/2022","TESTOSTERONE CYPIONATENDA   #216318","ORIG-1","TESTOSTERONE CYPIONATE","SLAYBACK PHARMA LLC","Type 5 - New Formulation or New Manufacturer","Approval"
"06/03/2022","KETALARNDA   #016812","SUPPL-51","KETAMINE HYDROCHLORIDE","PAR STERILE PRODUCTS","Labeling","Approval"
"06/03/2022","ACETAMINOPHENNDA   #206968","ORIG-1","ACETAMINOPHEN","HIKMA","Type 5 - New Formulation or New Manufacturer","Approval"
"06/03/2022","MESALAMINEANDA  #207271","SUPPL-1","MESALAMINE","MYLAN PHARMS","Labeling","Approval"
"06/03/2022","MESALAMINEANDA  #207271","SUPPL-3","MESALAMINE","MYLAN PHARMS","Labeling","Approval"
"06/03/2022","MESALAMINEANDA  #208954","SUPPL-2","MESALAMINE","ZYDUS PHARMS","Labeling","Approval"
"06/03/2022","MESALAMINEANDA  #214242","SUPPL-1","MESALAMINE","ALKEM LABS LTD","Labeling","Approval"
"06/03/2022","ADAPALENE AND BENZOYL PEROXIDEANDA  #214553","ORIG-1","ADAPALENE; BENZOYL PEROXIDE","ZYDUS PHARMS","","Approval"
"06/03/2022","PIMAVANSERINANDA  #214925","ORIG-1","PIMAVANSERIN","MSN LABORATORIES PRIVATE LTD","","Tentative Approval"
"06/03/2022","FAMOTIDINEANDA  #216441","ORIG-1","FAMOTIDINE","ZYDUS PHARMS","","Approval"
"06/03/2022","TRODELVYBLA   #761115","SUPPL-23","SACITUZUMAB GOVITECAN-HZIY","IMMUNOMEDICS INC","","Approval"
"06/03/2022","RIABNIBLA   #761140","SUPPL-1","RITUXIMAB-ARRX","AMGEN INC","","Approval"
"06/06/2022","CELLCEPTNDA   #050722","SUPPL-49","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050722","SUPPL-51","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050723","SUPPL-49","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050723","SUPPL-51","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050758","SUPPL-47","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050758","SUPPL-49","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050759","SUPPL-54","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","CELLCEPTNDA   #050759","SUPPL-56","MYCOPHENOLATE MOFETIL","ROCHE PALO","Efficacy","Approval"
"06/06/2022","HYDROCHLOROTHIAZIDEANDA  #075640","SUPPL-23","HYDROCHLOROTHIAZIDE","MYLAN","Labeling","Approval"
"06/06/2022","HYDROCHLOROTHIAZIDEANDA  #075907","SUPPL-15","HYDROCHLOROTHIAZIDE","PRINSTON INC","Labeling","Approval"
"06/06/2022","BUPROPION HYDROCHLORIDEANDA  #075914","SUPPL-31","BUPROPION HYDROCHLORIDE","IMPAX LABS","Labeling","Approval"
"06/06/2022","LUTATHERANDA   #208700","SUPPL-20","LUTETIUM LU 177 DOTATATE","AAA USA INC","Labeling","Approval"
"06/06/2022","VALGANCICLOVIR HYDROCHLORIDEANDA  #209672","SUPPL-3","VALGANCICLOVIR HYDROCHLORIDE","CIPLA","Labeling","Approval"
"06/06/2022","VALGANCICLOVIR HYDROCHLORIDEANDA  #209672","SUPPL-5","VALGANCICLOVIR HYDROCHLORIDE","CIPLA","Labeling","Approval"
"06/06/2022","VORICONAZOLEANDA  #211099","SUPPL-1","VORICONAZOLE","GLAND PHARMA LTD","Labeling","Approval"
"06/06/2022","VORICONAZOLEANDA  #211099","SUPPL-2","VORICONAZOLE","GLAND PHARMA LTD","Labeling","Approval"
"06/06/2022","VORICONAZOLEANDA  #211099","SUPPL-4","VORICONAZOLE","GLAND PHARMA LTD","Labeling","Approval"
"06/06/2022","VORICONAZOLEANDA  #211099","SUPPL-7","VORICONAZOLE","GLAND PHARMA LTD","Labeling","Approval"
"06/06/2022","VORICONAZOLEANDA  #211099","SUPPL-8","VORICONAZOLE","GLAND PHARMA LTD","Labeling","Approval"
"06/06/2022","LEUPROLIDE ACETATEANDA  #212963","ORIG-1","LEUPROLIDE ACETATE","EUGIA PHARMA","","Approval"
"06/06/2022","POTASSIUM CHLORIDEANDA  #213062","ORIG-1","POTASSIUM CHLORIDE","WES PHARMA INC","","Approval"
"06/06/2022","LEQVIONDA   #214012","SUPPL-2","INCLISIRAN SODIUM","NOVARTIS","Labeling","Approval"
"06/06/2022","GANIRELIX ACETATEANDA  #214996","ORIG-1","GANIRELIX ACETATE","MEITHEAL","","Approval"
"06/06/2022","AMITRIPTYLINE HYDROCHLORIDEANDA  #216243","ORIG-1","AMITRIPTYLINE HYDROCHLORIDE","LEADING","","Approval"
"06/06/2022","HEMLIBRABLA   #761083","SUPPL-15","EMICIZUMAB","GENENTECH INC","","Approval"
"06/07/2022","LANTUSBLA   #021081","SUPPL-76","INSULIN GLARGINE RECOMBINANT","SANOFI AVENTIS US","","Approval"
"06/07/2022","LANTUS SOLOSTARBLA   #021081","SUPPL-76","INSULIN GLARGINE RECOMBINANT","SANOFI AVENTIS US","","Approval"
"06/07/2022","FINASTERIDEANDA  #076511","SUPPL-24","FINASTERIDE","TEVA","Labeling","Approval"
"06/07/2022","FINASTERIDEANDA  #076511","SUPPL-28","FINASTERIDE","TEVA","Labeling","Approval"
"06/07/2022","OFLOXACINANDA  #076848","SUPPL-1","OFLOXACIN","SANDOZ","Labeling","Approval"
"06/07/2022","NADOLOLANDA  #201893","SUPPL-3","NADOLOL","AUROBINDO PHARMA","Manufacturing (CMC)","Approval"
"06/07/2022","LENALIDOMIDEANDA  #209348","SUPPL-2","LENALIDOMIDE","DR REDDYS","Labeling","Approval"
"06/07/2022","BRIVARACETAMANDA  #214922","ORIG-1","BRIVARACETAM","MSN LABS PVT LTD","","Tentative Approval"
"06/07/2022","NAPROXENANDA  #215776","ORIG-1","NAPROXEN","HETERO LABS LTD III","","Approval"
"06/07/2022","SORAFENIB TOSYLATEANDA  #216073","ORIG-1","SORAFENIB TOSYLATE","DR REDDYS","","Approval"
"06/07/2022","IVACAFTORANDA  #216074","ORIG-1","IVACAFTOR","LUPIN LTD","","Tentative Approval"
"06/07/2022","DUPIXENTBLA   #761055","SUPPL-42","DUPILUMAB","REGENERON PHARMACEUTICALS","","Approval"
"06/08/2022","ESCITALOPRAM OXALATEANDA  #202280","SUPPL-8","ESCITALOPRAM OXALATE","JUBILANT GENERICS","Labeling","Approval"
"06/08/2022","ESCITALOPRAM OXALATEANDA  #202280","SUPPL-13","ESCITALOPRAM OXALATE","JUBILANT GENERICS","Labeling","Approval"
"06/08/2022","ESCITALOPRAM OXALATEANDA  #202280","SUPPL-19","ESCITALOPRAM OXALATE","JUBILANT GENERICS","Labeling","Approval"
"06/08/2022","NEURACEQNDA   #204677","SUPPL-21","FLORBETABEN F-18","LIFE MOLECULAR","Manufacturing (CMC)","Approval"
"06/08/2022","NEOSTIGMINE METHYLSULFATEANDA  #207042","SUPPL-9","NEOSTIGMINE METHYLSULFATE","EUROHLTH INTL SARL","Labeling","Approval"
"06/08/2022","NEOSTIGMINE METHYLSULFATEANDA  #209135","SUPPL-2","NEOSTIGMINE METHYLSULFATE","DR REDDYS","Labeling","Approval"
"06/08/2022","MULTIPLE ELECTROLYTES INJECTION TYPE 1 USP PH 7.4ANDA  #215371","ORIG-1","MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE","FRESENIUS KABI USA","","Approval"
"06/08/2022","GUANFACINE HYDROCHLORIDEANDA  #216399","ORIG-1","GUANFACINE HYDROCHLORIDE","TWI PHARMS","","Approval"
"06/09/2022","CEFUROXIME AXETILANDA  #065069","SUPPL-17","CEFUROXIME AXETIL","APOTEX","Labeling","Approval"
"06/09/2022","FLUCONAZOLEANDA  #076351","SUPPL-15","FLUCONAZOLE","MYLAN","Labeling","Approval"
"06/09/2022","FLUCONAZOLEANDA  #076351","SUPPL-16","FLUCONAZOLE","MYLAN","Labeling","Approval"
"06/09/2022","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-32","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"06/09/2022","EPOPROSTENOL SODIUMANDA  #078396","SUPPL-21","EPOPROSTENOL SODIUM","TEVA PHARMS USA","Labeling","Approval"
"06/09/2022","EPOPROSTENOL SODIUMANDA  #078396","SUPPL-22","EPOPROSTENOL SODIUM","TEVA PHARMS USA","Labeling","Approval"
"06/09/2022","EPOPROSTENOL SODIUMANDA  #078396","SUPPL-23","EPOPROSTENOL SODIUM","TEVA PHARMS USA","Labeling","Approval"
"06/09/2022","XIAFLEXBLA   #125338","SUPPL-127","COLLAGENASE CLOSTRIDIUM HISTOLYTICUM","AUXILIUM PHARMS","","Approval"
"06/09/2022","PANTOPRAZOLE SODIUMANDA  #202038","SUPPL-22","PANTOPRAZOLE SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"06/09/2022","PANTOPRAZOLE SODIUMANDA  #202038","SUPPL-23","PANTOPRAZOLE SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"06/09/2022","FLUCONAZOLEANDA  #208963","SUPPL-10","FLUCONAZOLE","ZYDUS PHARMS","Labeling","Approval"
"06/09/2022","FLUCONAZOLEANDA  #208963","SUPPL-11","FLUCONAZOLE","ZYDUS PHARMS","Labeling","Approval"
"06/09/2022","BRIMONIDINE TARTRATEANDA  #209158","SUPPL-1","BRIMONIDINE TARTRATE","PADAGIS ISRAEL","Manufacturing (CMC)","Approval"
"06/09/2022","PANTOPRAZOLE SODIUMANDA  #211368","SUPPL-3","PANTOPRAZOLE SODIUM","INGENUS PHARMS LLC","Labeling","Approval"
"06/09/2022","PANTOPRAZOLE SODIUMANDA  #211368","SUPPL-4","PANTOPRAZOLE SODIUM","INGENUS PHARMS LLC","Labeling","Approval"
"06/09/2022","METFORMIN HYDROCHLORIDEANDA  #212681","ORIG-1","METFORMIN HYDROCHLORIDE","PRINSTON INC","","Approval"
"06/09/2022","URSODIOLANDA  #213504","SUPPL-1","URSODIOL","STRIDES PHARMA","Labeling","Approval"
"06/09/2022","NALOXONE HYDROCHLORIDEANDA  #213843","ORIG-1","NALOXONE HYDROCHLORIDE","MYLAN LABS LTD","","Approval"
"06/09/2022","IBUPROFENANDA  #214071","ORIG-1","IBUPROFEN","STRIDES PHARMA","","Approval"
"06/09/2022","BRIVARACETAMANDA  #214748","ORIG-1","BRIVARACETAM","SUNSHINE","","Approval"
"06/09/2022","LIDOCAINE HYDROCHLORIDEANDA  #215132","ORIG-1","LIDOCAINE HYDROCHLORIDE","AFAXYS","","Approval"
"06/09/2022","TOPIRAMATEANDA  #215663","ORIG-1","TOPIRAMATE","AJANTA PHARMA LTD","","Tentative Approval"
"06/09/2022","DASATINIBANDA  #216261","ORIG-1","DASATINIB","ALEMBIC PHARMS LTD","","Tentative Approval"
"06/09/2022","BYOOVIZBLA   #761202","SUPPL-4","RANIBIZUMAB-NUNA","SAMSUNG BIOEPIS CO LTD","","Approval"
"06/10/2022","VIRAMUNENDA   #020636","SUPPL-52","NEVIRAPINE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/10/2022","VIRAMUNENDA   #020933","SUPPL-43","NEVIRAPINE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/10/2022","BYETTANDA   #021773","SUPPL-46","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Labeling","Approval"
"06/10/2022","BYETTANDA   #021773","SUPPL-47","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Labeling","Approval"
"06/10/2022","BYDUREONNDA   #022200","SUPPL-33","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Labeling","Approval"
"06/10/2022","BYDUREON PENNDA   #022200","SUPPL-33","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Labeling","Approval"
"06/10/2022","VICTOZANDA   #022341","SUPPL-37","LIRAGLUTIDE RECOMBINANT","NOVO NORDISK INC","Labeling","Approval"
"06/10/2022","VICTOZANDA   #022341","SUPPL-38","LIRAGLUTIDE RECOMBINANT","NOVO NORDISK INC","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #076972","SUPPL-9","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #076972","SUPPL-10","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #076972","SUPPL-17","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #076972","SUPPL-18","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDEANDA  #076974","SUPPL-8","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDEANDA  #076974","SUPPL-9","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDEANDA  #076974","SUPPL-16","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","ONDANSETRON HYDROCHLORIDEANDA  #076974","SUPPL-17","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"06/10/2022","LAMOTRIGINEANDA  #077633","SUPPL-35","LAMOTRIGINE","ZYDUS PHARMS USA","Labeling","Approval"
"06/10/2022","LAMOTRIGINEANDA  #077633","SUPPL-37","LAMOTRIGINE","ZYDUS PHARMS USA","Labeling","Approval"
"06/10/2022","LAMOTRIGINEANDA  #078009","SUPPL-28","LAMOTRIGINE","ZYDUS PHARMS USA INC","Labeling","Approval"
"06/10/2022","LAMOTRIGINEANDA  #078009","SUPPL-29","LAMOTRIGINE","ZYDUS PHARMS USA INC","Labeling","Approval"
"06/10/2022","TRULICITYBLA   #125469","SUPPL-46","DULAGLUTIDE","ELI LILLY AND CO","","Approval"
"06/10/2022","TRULICITYBLA   #125469","SUPPL-52","DULAGLUTIDE","ELI LILLY AND CO","","Approval"
"06/10/2022","VIRAMUNE XRNDA   #201152","SUPPL-14","NEVIRAPINE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/10/2022","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #201524","SUPPL-17","HYDROCHLOROTHIAZIDE; IRBESARTAN","LUPIN LTD","Labeling","Approval"
"06/10/2022","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #201524","SUPPL-18","HYDROCHLOROTHIAZIDE; IRBESARTAN","LUPIN LTD","Labeling","Approval"
"06/10/2022","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #201524","SUPPL-19","HYDROCHLOROTHIAZIDE; IRBESARTAN","LUPIN LTD","Labeling","Approval"
