"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"04/01/2019","DOCETAXELANDA  #204193","SUPPL-6","DOCETAXEL","DR REDDYS","Labeling","Approval"
"04/01/2019","DOCETAXELANDA  #208137","ORIG-1","DOCETAXEL","MYLAN LABS LTD","","Approval"
"04/01/2019","LEVOCETIRIZINE HYDROCHLORIDEANDA  #210914","ORIG-1","LEVOCETIRIZINE DIHYDROCHLORIDE","HETERO LABS LTD III","","Approval"
"04/02/2019","VYTORINNDA   #021687","SUPPL-52","EZETIMIBE; SIMVASTATIN","ORGANON","Labeling","Approval"
"04/02/2019","XYZALNDA   #022064","SUPPL-38","LEVOCETIRIZINE DIHYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"04/02/2019","XYZALNDA   #022157","SUPPL-20","LEVOCETIRIZINE DIHYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"04/02/2019","ADDYINDA   #022526","SUPPL-7","FLIBANSERIN","SPROUT PHARMS","REMS","Approval"
"04/02/2019","BENAZEPRIL HYDROCHLORIDEANDA  #076430","SUPPL-12","BENAZEPRIL HYDROCHLORIDE","RISING","Labeling","Approval"
"04/02/2019","BENAZEPRIL HYDROCHLORIDEANDA  #077128","SUPPL-15","BENAZEPRIL HYDROCHLORIDE","COREPHARMA","Labeling","Approval"
"04/02/2019","BENAZEPRIL HYDROCHLORIDEANDA  #078212","SUPPL-17","BENAZEPRIL HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"04/02/2019","EPLERENONEANDA  #078510","SUPPL-13","EPLERENONE","SANDOZ","Labeling","Approval"
"04/02/2019","EPLERENONEANDA  #078510","SUPPL-14","EPLERENONE","SANDOZ","Labeling","Approval"
"04/02/2019","CELECOXIBANDA  #078857","SUPPL-5","CELECOXIB","MYLAN PHARMS","Labeling","Approval"
"04/02/2019","AZELASTINE HYDROCHLORIDEANDA  #090423","SUPPL-19","AZELASTINE HYDROCHLORIDE","SUN PHARM","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #091479","SUPPL-10","SILDENAFIL CITRATE","TORRENT PHARMS LTD","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #091479","SUPPL-11","SILDENAFIL CITRATE","TORRENT PHARMS LTD","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #201150","SUPPL-3","SILDENAFIL CITRATE","MYLAN PHARMS INC","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #201150","SUPPL-6","SILDENAFIL CITRATE","MYLAN PHARMS INC","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #201150","SUPPL-7","SILDENAFIL CITRATE","MYLAN PHARMS INC","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #201150","SUPPL-9","SILDENAFIL CITRATE","MYLAN PHARMS INC","Labeling","Approval"
"04/02/2019","LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #201653","SUPPL-4","LEVOCETIRIZINE DIHYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"04/02/2019","LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #201653","SUPPL-5","LEVOCETIRIZINE DIHYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"04/02/2019","LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #201653","SUPPL-6","LEVOCETIRIZINE DIHYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"04/02/2019","EZETIMIBE AND SIMVASTATINANDA  #201890","SUPPL-5","EZETIMIBE; SIMVASTATIN","ANI PHARMS","Labeling","Approval"
"04/02/2019","CARISOPRODOLANDA  #203374","SUPPL-12","CARISOPRODOL","SCIEGEN PHARMS INC","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #203623","SUPPL-1","SILDENAFIL CITRATE","HETERO LABS LTD V","Labeling","Approval"
"04/02/2019","SILDENAFIL CITRATEANDA  #203623","SUPPL-3","SILDENAFIL CITRATE","HETERO LABS LTD V","Labeling","Approval"
"04/02/2019","LINEZOLIDANDA  #204239","SUPPL-1","LINEZOLID","HETERO LABS LTD V","Labeling","Approval"
"04/02/2019","LINEZOLIDANDA  #204239","SUPPL-2","LINEZOLID","HETERO LABS LTD V","Labeling","Approval"
"04/02/2019","TELMISARTANANDA  #206511","SUPPL-3","TELMISARTAN","AUROBINDO PHARMA","Labeling","Approval"
"04/02/2019","SELEGILINE HYDROCHLORIDEANDA  #206803","ORIG-1","SELEGILINE HYDROCHLORIDE","RISING","","Approval"
"04/02/2019","ASPIRIN AND DIPYRIDAMOLEANDA  #208572","SUPPL-1","ASPIRIN; DIPYRIDAMOLE","SUN PHARM","Labeling","Approval"
"04/02/2019","CELECOXIBANDA  #208833","SUPPL-1","CELECOXIB","AMNEAL PHARMS","Labeling","Approval"
