"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"07/01/2022","LEVEMIRBLA   #021536","SUPPL-60","INSULIN DETEMIR RECOMBINANT","NOVO NORDISK INC","","Approval"
"07/01/2022","LEVEMIR FLEXPENBLA   #021536","SUPPL-60","INSULIN DETEMIR RECOMBINANT","NOVO NORDISK INC","","Approval"
"07/01/2022","LEVEMIR FLEXTOUCHBLA   #021536","SUPPL-60","INSULIN DETEMIR RECOMBINANT","NOVO NORDISK INC","","Approval"
"07/01/2022","LEVEMIR INNOLETBLA   #021536","SUPPL-60","INSULIN DETEMIR RECOMBINANT","NOVO NORDISK INC","","Approval"
"07/01/2022","LEVEMIR PENFILLBLA   #021536","SUPPL-60","INSULIN DETEMIR RECOMBINANT","NOVO NORDISK INC","","Approval"
"07/01/2022","LOSARTAN POTASSIUMANDA  #090083","SUPPL-31","LOSARTAN POTASSIUM","AUROBINDO PHARMA","Labeling","Approval"
"07/01/2022","LOSARTAN POTASSIUMANDA  #200290","SUPPL-6","LOSARTAN POTASSIUM","IPCA LABS LTD","Labeling","Approval"
"07/01/2022","HALOPERIDOLANDA  #200854","ORIG-1","HALOPERIDOL","ACTAVIS GROUP","","Approval"
"07/01/2022","TRESIBABLA   #203314","SUPPL-18","INSULIN DEGLUDEC","NOVO","","Approval"
"07/01/2022","TRESIBABLA   #203314","SUPPL-20","INSULIN DEGLUDEC","NOVO","","Approval"
"07/01/2022","AZELAIC ACIDANDA  #204637","SUPPL-3","AZELAIC ACID","GLENMARK PHARMS","Labeling","Approval"
"07/01/2022","AZELAIC ACIDANDA  #204637","SUPPL-5","AZELAIC ACID","GLENMARK PHARMS","Labeling","Approval"
"07/01/2022","GLIPIZIDEANDA  #204720","SUPPL-11","GLIPIZIDE","UNIQUE","Manufacturing (CMC)","Approval"
"07/01/2022","OLMESARTAN MEDOXOMILANDA  #204814","SUPPL-13","OLMESARTAN MEDOXOMIL","MACLEODS PHARMS LTD","Labeling","Approval"
"07/01/2022","OLMESARTAN MEDOXOMILANDA  #205192","SUPPL-1","OLMESARTAN MEDOXOMIL","ZYDUS PHARMS","Labeling","Approval"
"07/01/2022","OLMESARTAN MEDOXOMILANDA  #206372","SUPPL-1","OLMESARTAN MEDOXOMIL","MICRO LABS","Labeling","Approval"
"07/01/2022","AZELAIC ACIDANDA  #208724","SUPPL-5","AZELAIC ACID","ENCUBE","Labeling","Approval"
"07/01/2022","PERAMPANELANDA  #209801","ORIG-1","PERAMPANEL","TEVA PHARMS USA INC","","Tentative Approval"
"07/01/2022","DASATINIBANDA  #211094","ORIG-1","DASATINIB","TEVA PHARMS USA INC","","Tentative Approval"
"07/01/2022","RANOLAZINEANDA  #212889","SUPPL-2","RANOLAZINE","GRAVITI PHARMS","Manufacturing (CMC)","Approval"
"07/01/2022","ACYCLOVIRANDA  #215669","ORIG-1","ACYCLOVIR","HETERO LABS LTD III","","Approval"
