"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"07/01/2019","TRUVADANDA   #021752","SUPPL-60","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD","REMS","Approval"
"07/01/2019","JANUVIANDA   #021995","SUPPL-46","SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Labeling","Approval"
"07/01/2019","JANUMETNDA   #022044","SUPPL-47","METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE","MSD SUB MERCK","Labeling","Approval"
"07/01/2019","NESINANDA   #022271","SUPPL-12","ALOGLIPTIN BENZOATE","TAKEDA PHARMS USA","Labeling","Approval"
"07/01/2019","ONGLYZANDA   #022350","SUPPL-23","SAXAGLIPTIN HYDROCHLORIDE","ASTRAZENECA AB","Labeling","Approval"
"07/01/2019","OSENINDA   #022426","SUPPL-12","ALOGLIPTIN BENZOATE; PIOGLITAZONE HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"07/01/2019","LANSOPRAZOLEANDA  #077255","SUPPL-15","LANSOPRAZOLE","TEVA PHARMS","Labeling","Approval"
"07/01/2019","LANSOPRAZOLEANDA  #077255","SUPPL-16","LANSOPRAZOLE","TEVA PHARMS","Labeling","Approval"
"07/01/2019","LANSOPRAZOLEANDA  #077255","SUPPL-17","LANSOPRAZOLE","TEVA PHARMS","Labeling","Approval"
"07/01/2019","LANSOPRAZOLEANDA  #077255","SUPPL-18","LANSOPRAZOLE","TEVA PHARMS","Labeling","Approval"
"07/01/2019","EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATEANDA  #090513","SUPPL-13","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","AUROBINDO PHARMA","REMS","Approval"
"07/01/2019","EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATEANDA  #090894","SUPPL-4","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","TEVA PHARMS USA","REMS","Approval"
"07/01/2019","KOMBIGLYZE XRNDA   #200678","SUPPL-24","METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE","ASTRAZENECA AB","Labeling","Approval"
"07/01/2019","TRADJENTANDA   #201280","SUPPL-21","LINAGLIPTIN","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/01/2019","JENTADUETONDA   #201281","SUPPL-25","LINAGLIPTIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/01/2019","JANUMET XRNDA   #202270","SUPPL-20","METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Labeling","Approval"
"07/01/2019","KAZANONDA   #203414","SUPPL-12","ALOGLIPTIN BENZOATE; METFORMIN HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"07/01/2019","FEBUXOSTATANDA  #205385","ORIG-1","FEBUXOSTAT","MYLAN PHARMS","","Approval"
"07/01/2019","FEBUXOSTATANDA  #205421","ORIG-1","FEBUXOSTAT","ALEMBIC","","Approval"
"07/01/2019","FEBUXOSTATANDA  #205467","ORIG-1","FEBUXOSTAT","SUN PHARM","","Approval"
