"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/03/2021","PLAQUENILNDA   #009768","SUPPL-53","HYDROXYCHLOROQUINE SULFATE","CONCORDIA","Labeling","Approval"
"05/03/2021","OLANZAPINEANDA  #076534","SUPPL-4","OLANZAPINE","DR REDDYS LABS LTD","Labeling","Approval"
"05/03/2021","OXYCODONE AND ASPIRINANDA  #090084","SUPPL-11","ASPIRIN; OXYCODONE HYDROCHLORIDE","ACTAVIS LABS FL INC","Labeling","Approval"
"05/03/2021","NITROGLYCERINANDA  #209779","ORIG-1","NITROGLYCERIN","RUBICON","","Approval"
"05/03/2021","BUPRENORPHINEANDA  #210162","ORIG-1","BUPRENORPHINE","MYLAN TECH VIATRIS","","Approval"
"05/03/2021","SERTRALINE HYDROCHLORIDEANDA  #214790","ORIG-1","SERTRALINE HYDROCHLORIDE","ASCENT PHARMS INC","","Approval"
"05/03/2021","NIVESTYMBLA   #761080","SUPPL-7","FILGRASTIM-AAFI","HOSPIRA INC","","Approval"
"05/03/2021","ENSPRYNGBLA   #761149","SUPPL-2","SATRALIZUMAB","GENENTECH","","Approval"
"05/04/2021","OXYCODONE AND ASPIRINANDA  #040260","SUPPL-19","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/04/2021","MYCOPHENOLATE MOFETILANDA  #065520","SUPPL-25","MYCOPHENOLATE MOFETIL","MYLAN","Labeling","Approval"
"05/04/2021","MYCOPHENOLATE MOFETILANDA  #065521","SUPPL-23","MYCOPHENOLATE MOFETIL","MYLAN","Labeling","Approval"
"05/04/2021","PAROXETINE HYDROCHLORIDEANDA  #077873","SUPPL-23","PAROXETINE HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"05/04/2021","PAROXETINE HYDROCHLORIDEANDA  #077873","SUPPL-25","PAROXETINE HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"05/04/2021","OXYCODONE AND ASPIRINANDA  #087794","SUPPL-31","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/04/2021","DONEPEZIL HYDROCHLORIDEANDA  #090521","SUPPL-6","DONEPEZIL HYDROCHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
"05/04/2021","DONEPEZIL HYDROCHLORIDEANDA  #090768","SUPPL-12","DONEPEZIL HYDROCHLORIDE","JUBILANT GENERICS","Labeling","Approval"
"05/04/2021","PAROXETINE HYDROCHLORIDEANDA  #091427","SUPPL-9","PAROXETINE HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"05/04/2021","PAROXETINE HYDROCHLORIDEANDA  #091427","SUPPL-11","PAROXETINE HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"05/04/2021","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #091633","SUPPL-13","HYDROCODONE BITARTRATE; IBUPROFEN","SUN PHARM INDS INC","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #202357","SUPPL-14","ATORVASTATIN CALCIUM","DR REDDYS LABS LTD","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #202357","SUPPL-15","ATORVASTATIN CALCIUM","DR REDDYS LABS LTD","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #202357","SUPPL-16","ATORVASTATIN CALCIUM","DR REDDYS LABS LTD","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #202357","SUPPL-17","ATORVASTATIN CALCIUM","DR REDDYS LABS LTD","Labeling","Approval"
"05/04/2021","ZOLEDRONIC ACIDANDA  #202472","SUPPL-5","ZOLEDRONIC ACID","ACTAVIS INC","Labeling","Approval"
"05/04/2021","ZOLEDRONIC ACIDANDA  #202472","SUPPL-6","ZOLEDRONIC ACID","ACTAVIS INC","Labeling","Approval"
"05/04/2021","DEXMETHYLPHENIDATE HYDROCHLORIDEANDA  #204266","ORIG-3","DEXMETHYLPHENIDATE HYDROCHLORIDE","AUROLIFE PHARMA LLC","","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #204991","SUPPL-4","ATORVASTATIN CALCIUM","LUPIN LTD","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #204991","SUPPL-6","ATORVASTATIN CALCIUM","LUPIN LTD","Labeling","Approval"
"05/04/2021","ATORVASTATIN CALCIUMANDA  #204991","SUPPL-7","ATORVASTATIN CALCIUM","LUPIN LTD","Labeling","Approval"
"05/04/2021","DORZOLAMIDE HYDROCHLORIDE AND TIMOLOL MALEATEANDA  #213099","ORIG-1","DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE","ALEMBIC","","Approval"
"05/04/2021","SODIUM ACETATEANDA  #214805","ORIG-1","SODIUM ACETATE","MILLA PHARMS","","Approval"
"05/05/2021","GANCICLOVIR SODIUMANDA  #076222","SUPPL-6","GANCICLOVIR SODIUM","HIKMA","Labeling","Approval"
"05/05/2021","KEYTRUDABLA   #125514","SUPPL-97","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"05/05/2021","IRESSANDA   #206995","SUPPL-4","GEFITINIB","ASTRAZENECA","Labeling","Approval"
"05/05/2021","DAPTOMYCINNDA   #209949","SUPPL-6","DAPTOMYCIN","XELLIA PHARMS APS","Efficacy","Approval"
"05/05/2021","DAPTOMYCINNDA   #209949","SUPPL-7","DAPTOMYCIN","XELLIA PHARMS APS","Efficacy","Approval"
"05/05/2021","UPNEEQNDA   #212520","SUPPL-4","OXYMETAZOLINE HYDROCHLORIDE","RVL PHARMS","Labeling","Approval"
"05/05/2021","DROXIDOPAANDA  #214543","ORIG-1","DROXIDOPA","TRIS PHARMA INC","","Approval"
"05/06/2021","PROHANCE MULTIPACKNDA   #021489","SUPPL-16","GADOTERIDOL","BRACCO","Labeling","Approval"
"05/06/2021","VIVITROLNDA   #021897","SUPPL-55","NALTREXONE","ALKERMES","REMS","Approval"
"05/06/2021","IRBESARTANANDA  #077466","SUPPL-9","IRBESARTAN","SANDOZ","Labeling","Approval"
"05/06/2021","IRBESARTANANDA  #091236","SUPPL-15","IRBESARTAN","ALEMBIC PHARMS LTD","Labeling","Approval"
"05/06/2021","IRBESARTANANDA  #202254","SUPPL-34","IRBESARTAN","MACLEODS PHARMS LTD","Labeling","Approval"
"05/06/2021","IRBESARTANANDA  #203081","SUPPL-17","IRBESARTAN","AUROBINDO PHARMA LTD","Labeling","Approval"
"05/06/2021","PIPERACILLIN AND TAZOBACTAMANDA  #203720","SUPPL-3","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","FRESENIUS KABI","Labeling","Approval"
"05/06/2021","FYAVOLVANDA  #204213","SUPPL-6","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","LUPIN LTD","Manufacturing (CMC)","Approval"
"05/06/2021","MITIGOANDA  #204393","SUPPL-1","MORPHINE SULFATE","PIRAMAL CRITICAL","Labeling","Approval"
"05/06/2021","IRBESARTANANDA  #204774","SUPPL-10","IRBESARTAN","SCIEGEN PHARMS INC","Labeling","Approval"
"05/06/2021","ONPATTRONDA   #210922","SUPPL-9","PATISIRAN SODIUM","ALNYLAM PHARMS INC","Labeling","Approval"
"05/06/2021","CLOBAZAMANDA  #213039","ORIG-1","CLOBAZAM","ALKEM LABS LTD","","Approval"
"05/06/2021","NOREPINEPHRINE BITARTRATEANDA  #214323","ORIG-1","NOREPINEPHRINE BITARTRATE","GLAND PHARMA LTD","","Approval"
"05/07/2021","NORDETTE-21NDA   #018668","SUPPL-41","ETHINYL ESTRADIOL; LEVONORGESTREL","TEVA BRANDED PHARM","Labeling","Approval"
"05/07/2021","NORDETTE-28NDA   #018782","SUPPL-40","ETHINYL ESTRADIOL; LEVONORGESTREL","TEVA BRANDED PHARM","Labeling","Approval"
"05/07/2021","URSO 250NDA   #020675","SUPPL-27","URSODIOL","ALLERGAN","Labeling","Approval"
"05/07/2021","URSO FORTENDA   #020675","SUPPL-27","URSODIOL","ALLERGAN","Labeling","Approval"
"05/07/2021","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATEANDA  #040860","SUPPL-7","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","INGENUS PHARMS NJ","Labeling","Approval"
"05/07/2021","SULINDACANDA  #073262","SUPPL-22","SULINDAC","EPIC PHARMA LLC","Labeling","Approval"
"05/07/2021","TAFINLARNDA   #202806","SUPPL-17","DABRAFENIB MESYLATE","NOVARTIS","Labeling","Approval"
"05/07/2021","MEKINISTNDA   #204114","SUPPL-18","TRAMETINIB DIMETHYL SULFOXIDE","NOVARTIS","Labeling","Approval"
"05/07/2021","LORATADINEANDA  #210409","ORIG-1","LORATADINE","HETERO LABS LTD III","","Approval"
"05/07/2021","POTASSIUM CHLORIDE 10MEQANDA  #211087","SUPPL-1","POTASSIUM CHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"05/07/2021","POTASSIUM CHLORIDE 20MEQANDA  #211087","SUPPL-1","POTASSIUM CHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"05/07/2021","POTASSIUM CHLORIDE 40MEQANDA  #211087","SUPPL-1","POTASSIUM CHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"05/07/2021","TAVABOROLEANDA  #212215","ORIG-1","TAVABOROLE","TARO PHARMS","","Approval"
"05/07/2021","CARBIDOPA AND LEVODOPAANDA  #214092","ORIG-1","CARBIDOPA; LEVODOPA","SCIEGEN PHARMS INC","","Approval"
"05/10/2021","INDOMETHACINANDA  #200529","SUPPL-3","INDOMETHACIN","CHARTWELL RX","Labeling","Approval"
"05/10/2021","LEFLUNOMIDEANDA  #213497","ORIG-1","LEFLUNOMIDE","AET PHARMA","","Approval"
"05/10/2021","ERLOTINIB HYDROCHLORIDEANDA  #214366","ORIG-1","ERLOTINIB HYDROCHLORIDE","MSN","","Approval"
"05/10/2021","CHLORDIAZEPOXIDE HYDROCHLORIDE AND CLIDINIUM BROMIDEANDA  #214698","ORIG-1","CHLORDIAZEPOXIDE HYDROCHLORIDE; CLIDINIUM BROMIDE","DR REDDYS","","Approval"
"05/10/2021","GABAPENTINANDA  #214956","ORIG-1","GABAPENTIN","ASCENT PHARMS INC","","Approval"
"05/11/2021","PITOCINNDA   #018261","SUPPL-41","OXYTOCIN","PAR STERILE PRODUCTS","Labeling","Approval"
"05/11/2021","DIPRIVANNDA   #019627","SUPPL-72","PROPOFOL","FRESENIUS KABI USA","Labeling","Approval"
"05/11/2021","AVAPRONDA   #020757","SUPPL-75","IRBESARTAN","SANOFI AVENTIS US","Labeling","Approval"
"05/11/2021","AVALIDENDA   #020758","SUPPL-81","HYDROCHLOROTHIAZIDE; IRBESARTAN","SANOFI AVENTIS US","Labeling","Approval"
"05/11/2021","MODAFINILANDA  #077667","SUPPL-3","MODAFINIL","APOTEX INC","Labeling","Approval"
"05/11/2021","MODAFINILANDA  #077667","SUPPL-4","MODAFINIL","APOTEX INC","Labeling","Approval"
"05/11/2021","RUFINAMIDEANDA  #204993","ORIG-1","RUFINAMIDE","HETERO LABS LTD III","","Approval"
"05/11/2021","FINGOLIMODANDA  #207940","ORIG-1","FINGOLIMOD","STANDARD CHEM AND PHARM CO LTD","","Tentative Approval"
"05/11/2021","SUBLOCADENDA   #209819","SUPPL-15","BUPRENORPHINE","INDIVIOR INC","Labeling","Approval"
"05/11/2021","SILDENAFIL CITRATEANDA  #213014","ORIG-1","SILDENAFIL CITRATE","HETERO LABS LTD V","","Approval"
