"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"08/01/2022","PROPECIANDA   #020788","SUPPL-30","FINASTERIDE","ORGANON","Labeling","Approval"
"08/01/2022","FOSPHENYTOIN SODIUMANDA  #078126","SUPPL-13","FOSPHENYTOIN SODIUM","APOTEX INC","Labeling","Approval"
"08/01/2022","FOSPHENYTOIN SODIUMANDA  #078126","SUPPL-14","FOSPHENYTOIN SODIUM","APOTEX INC","Labeling","Approval"
"08/01/2022","FOSPHENYTOIN SODIUMANDA  #078126","SUPPL-15","FOSPHENYTOIN SODIUM","APOTEX INC","Labeling","Approval"
"08/01/2022","FOSPHENYTOIN SODIUMANDA  #078126","SUPPL-16","FOSPHENYTOIN SODIUM","APOTEX INC","Labeling","Approval"
"08/01/2022","PAMIDRONATE DISODIUMANDA  #078156","SUPPL-2","PAMIDRONATE DISODIUM","DR REDDYS","Labeling","Approval"
"08/01/2022","XIAFLEXBLA   #125338","SUPPL-129","COLLAGENASE CLOSTRIDIUM HISTOLYTICUM","AUXILIUM PHARMS","","Approval"
"08/01/2022","VALGANCICLOVIR HYDROCHLORIDEANDA  #205151","SUPPL-1","VALGANCICLOVIR HYDROCHLORIDE","MYLAN","Labeling","Approval"
"08/01/2022","PIRFENIDONEANDA  #212077","ORIG-1","PIRFENIDONE","SCIEGEN PHARMS INC","","Approval"
"08/01/2022","PIRFENIDONEANDA  #212078","ORIG-1","PIRFENIDONE","SCIEGEN PHARMS INC","","Approval"
"08/01/2022","DAPAGLIFLOZINANDA  #216119","ORIG-1","DAPAGLIFLOZIN","JIANGSU HANSOH PHARM","","Tentative Approval"
"08/02/2022","FLAREXNDA   #019079","SUPPL-33","FLUOROMETHOLONE ACETATE","EYEVANCE","Labeling","Approval"
"08/02/2022","RILUZOLEANDA  #091394","SUPPL-1","RILUZOLE","GLENMARK PHARMS LTD","Labeling","Approval"
"08/02/2022","RILUZOLEANDA  #091394","SUPPL-2","RILUZOLE","GLENMARK PHARMS LTD","Labeling","Approval"
"08/02/2022","POSACONAZOLEANDA  #209983","ORIG-1","POSACONAZOLE","FRESENIUS KABI USA","","Tentative Approval"
"08/02/2022","REGADENOSONANDA  #213236","SUPPL-2","REGADENOSON","ACCORD HLTHCARE","Manufacturing (CMC)","Approval"
"08/02/2022","IVERMECTINANDA  #215210","ORIG-1","IVERMECTIN","ZYDUS","","Approval"
"08/02/2022","CYCLOSPORINEANDA  #216046","ORIG-1","CYCLOSPORINE","STRIDES PHARMA","","Approval"
"08/02/2022","ENZALUTAMIDEANDA  #216068","ORIG-1","ENZALUTAMIDE","SANDOZ INC","","Tentative Approval"
"08/02/2022","CIMERLIBLA   #761165","ORIG-1","RANIBIZUMAB-EQRN","COHERUS BIOSCIENCES INC","","Approval"
