"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"12/01/2018","JYNARQUENDA   #204441","SUPPL-2","TOLVAPTAN","OTSUKA","REMS","Approval"
"12/02/2018","PROGRAFNDA   #050708","SUPPL-48","TACROLIMUS","ASTELLAS","Labeling","Approval"
"12/02/2018","PROGRAFNDA   #050709","SUPPL-41","TACROLIMUS","ASTELLAS","Labeling","Approval"
"12/02/2018","PROGRAFNDA   #210115","SUPPL-1","TACROLIMUS","ASTELLAS","Labeling","Approval"
"12/03/2018","ZYLOPRIMNDA   #016084","SUPPL-44","ALLOPURINOL","CASPER PHARMA LLC","Labeling","Approval"
"12/03/2018","CUBICINNDA   #021572","SUPPL-61","DAPTOMYCIN","CUBIST PHARMS LLC","Labeling","Approval"
"12/03/2018","CUBICIN RFNDA   #021572","SUPPL-61","DAPTOMYCIN","CUBIST PHARMS LLC","Labeling","Approval"
"12/03/2018","VIBRAMYCINNDA   #050006","SUPPL-91","DOXYCYCLINE","PFIZER","Labeling","Approval"
"12/03/2018","VIBRAMYCINNDA   #050007","SUPPL-33","DOXYCYCLINE HYCLATE","PFIZER","Labeling","Approval"
"12/03/2018","VIBRAMYCINNDA   #050480","SUPPL-57","DOXYCYCLINE CALCIUM","PFIZER","Labeling","Approval"
"12/03/2018","VIBRA-TABSNDA   #050533","SUPPL-46","DOXYCYCLINE HYCLATE","PFIZER","Labeling","Approval"
"12/03/2018","DILANTINANDA  #084349","SUPPL-85","PHENYTOIN SODIUM","VIATRIS","Labeling","Approval"
"12/03/2018","DILANTINANDA  #084427","SUPPL-42","PHENYTOIN","PHARMACIA","Labeling","Approval"
"12/03/2018","NATEGLINIDEANDA  #205055","SUPPL-1","NATEGLINIDE","ALVOGEN","Labeling","Approval"
"12/03/2018","SILODOSINANDA  #206541","ORIG-1","SILODOSIN","LUPIN LTD","","Approval"
"12/03/2018","AMLODIPINE AND OLMESARTAN MEDOXOMILANDA  #209010","ORIG-1","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","SCIEGEN PHARMS INC","","Approval"
"12/03/2018","SILODOSINANDA  #209745","ORIG-1","SILODOSIN","AMNEAL PHARMS CO","","Approval"
"12/03/2018","SILODOSINANDA  #210687","ORIG-1","SILODOSIN","MSN","","Approval"
"12/03/2018","FLUOXETINE HYDROCHLORIDEANDA  #211051","ORIG-1","FLUOXETINE HYDROCHLORIDE","TEVA PHARMS USA","","Approval"
"12/03/2018","SILODOSINANDA  #211060","ORIG-1","SILODOSIN","AJANTA PHARMA LTD","","Approval"
"12/03/2018","SILODOSINANDA  #211166","ORIG-1","SILODOSIN","MACLEODS PHARMS LTD","","Approval"
"12/04/2018","NUVARINGNDA   #021187","SUPPL-35","ETHINYL ESTRADIOL; ETONOGESTREL","ORGANON USA ORGANON","Labeling","Approval"
"12/04/2018","NUVARINGNDA   #021187","SUPPL-36","ETHINYL ESTRADIOL; ETONOGESTREL","ORGANON USA ORGANON","Labeling","Approval"
"12/04/2018","RABEPRAZOLE SODIUMANDA  #076822","SUPPL-5","RABEPRAZOLE SODIUM","TEVA PHARMS USA","Labeling","Approval"
"12/04/2018","RABEPRAZOLE SODIUMANDA  #076822","SUPPL-6","RABEPRAZOLE SODIUM","TEVA PHARMS USA","Labeling","Approval"
"12/04/2018","RABEPRAZOLE SODIUMANDA  #076822","SUPPL-8","RABEPRAZOLE SODIUM","TEVA PHARMS USA","Labeling","Approval"
"12/04/2018","RABEPRAZOLE SODIUMANDA  #076822","SUPPL-10","RABEPRAZOLE SODIUM","TEVA PHARMS USA","Labeling","Approval"
"12/04/2018","EMTRICITABINEANDA  #204396","ORIG-1","EMTRICITABINE","MICRO LABS","","Tentative Approval"
"12/04/2018","SAXENDANDA   #206321","SUPPL-9","LIRAGLUTIDE RECOMBINANT","NOVO","REMS","Approval"
"12/04/2018","BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDEANDA  #207676","ORIG-1","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","DR REDDYS LABS SA","","Approval"
"12/04/2018","TOREMIFENE CITRATEANDA  #208813","ORIG-1","TOREMIFENE CITRATE","RISING","","Approval"
"12/04/2018","CANDESARTAN CILEXETILANDA  #210302","ORIG-1","CANDESARTAN CILEXETIL","ALEMBIC","","Approval"
"12/04/2018","PREDNISONEANDA  #210525","ORIG-1","PREDNISONE","GENEYORK PHARMS","","Approval"
"12/05/2018","GLIADELNDA   #020637","SUPPL-29","CARMUSTINE","AZURITY","Labeling","Approval"
"12/06/2018","NEXAVARNDA   #021923","SUPPL-19","SORAFENIB TOSYLATE","BAYER HLTHCARE","Labeling","Approval"
"12/06/2018","NEXAVARNDA   #021923","SUPPL-20","SORAFENIB TOSYLATE","BAYER HLTHCARE","Labeling","Approval"
"12/06/2018","TYKERBNDA   #022059","SUPPL-23","LAPATINIB DITOSYLATE","NOVARTIS","Efficacy","Approval"
"12/06/2018","TYKERBNDA   #022059","SUPPL-24","LAPATINIB DITOSYLATE","NOVARTIS","Labeling","Approval"
"12/06/2018","LITHIUM CARBONATEANDA  #076490","SUPPL-10","LITHIUM CARBONATE","HIKMA INTL PHARMS","Labeling","Approval"
"12/06/2018","HUMIRABLA   #125057","SUPPL-410","ADALIMUMAB","ABBVIE INC","","Approval"
"12/06/2018","LITHIUM CARBONATEANDA  #202219","SUPPL-2","LITHIUM CARBONATE","MYLAN PHARMS INC","Labeling","Approval"
"12/06/2018","XALKORINDA   #202570","SUPPL-27","CRIZOTINIB","PF PRISM CV","Labeling","Approval"
"12/06/2018","ADEMPASNDA   #204819","SUPPL-9","RIOCIGUAT","BAYER HLTHCARE","REMS","Approval"
"12/06/2018","MONTELUKAST SODIUMANDA  #207464","ORIG-1","MONTELUKAST SODIUM","CHARTWELL MOLECULAR","","Approval"
"12/06/2018","PALONOSETRON HYDROCHLORIDENDA   #208109","SUPPL-1","PALONOSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Efficacy","Approval"
"12/06/2018","AZITHROMYCINANDA  #209043","ORIG-1","AZITHROMYCIN","SUNSHINE","","Approval"
"12/06/2018","PROGESTERONEANDA  #210965","ORIG-1","PROGESTERONE","EUGIA PHARMA","","Approval"
"12/06/2018","TECENTRIQBLA   #761034","SUPPL-9","ATEZOLIZUMAB","GENENTECH INC","","Approval"
"12/07/2018","NASCOBALNDA   #021642","SUPPL-19","CYANOCOBALAMIN","ENDO PHARMS INC","Labeling","Approval"
"12/07/2018","MOVIPREPNDA   #021881","SUPPL-17","ASCORBIC ACID; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM ASCORBATE; SODIUM CHLORIDE; SODIUM SULFATE","SALIX PHARMS","Labeling","Approval"
"12/07/2018","LITHIUM CARBONATEANDA  #076366","SUPPL-5","LITHIUM CARBONATE","HERITAGE PHARMA","Labeling","Approval"
"12/07/2018","LITHIUM CARBONATEANDA  #076691","SUPPL-8","LITHIUM CARBONATE","HIKMA","Labeling","Approval"
"12/07/2018","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #077215","ORIG-1","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","CIPLA","","Approval"
"12/07/2018","ATORVASTATIN CALCIUMANDA  #077575","SUPPL-10","ATORVASTATIN CALCIUM","SANDOZ INC","Labeling","Approval"
"12/07/2018","ALFUZOSIN HYDROCHLORIDEANDA  #079013","SUPPL-6","ALFUZOSIN HYDROCHLORIDE","APOTEX INC","Labeling","Approval"
"12/07/2018","ALFUZOSIN HYDROCHLORIDEANDA  #079054","SUPPL-15","ALFUZOSIN HYDROCHLORIDE","TORRENT PHARMS","Labeling","Approval"
"12/07/2018","ALFUZOSIN HYDROCHLORIDEANDA  #079060","SUPPL-10","ALFUZOSIN HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"12/07/2018","LITHIUM CARBONATEANDA  #091616","SUPPL-7","LITHIUM CARBONATE","GLENMARK GENERICS","Labeling","Approval"
"12/07/2018","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #202131","SUPPL-2","DROSPIRENONE; ETHINYL ESTRADIOL","MYLAN LABS LTD","Labeling","Approval"
"12/07/2018","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #202131","SUPPL-5","DROSPIRENONE; ETHINYL ESTRADIOL","MYLAN LABS LTD","Labeling","Approval"
"12/07/2018","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #202131","SUPPL-6","DROSPIRENONE; ETHINYL ESTRADIOL","MYLAN LABS LTD","Labeling","Approval"
"12/07/2018","LEVETIRACETAMANDA  #202167","SUPPL-4","LEVETIRACETAM","DEXCEL","Labeling","Approval"
"12/07/2018","LEVETIRACETAMANDA  #202167","SUPPL-5","LEVETIRACETAM","DEXCEL","Labeling","Approval"
"12/07/2018","LEVETIRACETAMANDA  #202167","SUPPL-6","LEVETIRACETAM","DEXCEL","Labeling","Approval"
"12/07/2018","ALFUZOSIN HYDROCHLORIDEANDA  #203192","SUPPL-6","ALFUZOSIN HYDROCHLORIDE","UNICHEM","Labeling","Approval"
"12/07/2018","ERGOCALCIFEROLANDA  #204276","ORIG-1","ERGOCALCIFEROL","PURACAP PHARM LLC","","Approval"
"12/07/2018","LITHIUM CARBONATEANDA  #205663","SUPPL-1","LITHIUM CARBONATE","UNIQUE","Labeling","Approval"
"12/07/2018","LENVIMANDA   #206947","SUPPL-9","LENVATINIB MESYLATE","EISAI INC","Labeling","Approval"
"12/07/2018","AZITHROMYCINANDA  #209044","ORIG-1","AZITHROMYCIN","SUNSHINE","","Approval"
"12/07/2018","AZITHROMYCINANDA  #209045","ORIG-1","AZITHROMYCIN","SUNSHINE","","Approval"
"12/07/2018","OLOPATADINE HYDROCHLORIDEANDA  #209919","ORIG-1","OLOPATADINE HYDROCHLORIDE","ALEMBIC","","Approval"
"12/07/2018","ALBENDAZOLEANDA  #210011","ORIG-1","ALBENDAZOLE","STRIDES PHARMA","","Approval"
"12/07/2018","APIXABANANDA  #210119","ORIG-1","APIXABAN","LUPIN PHARMS","","Tentative Approval"
"12/07/2018","DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATEANDA  #211352","ORIG-1","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","ELITE LABS INC","","Approval"
"12/07/2018","PREDNISONEANDA  #211495","ORIG-1","PREDNISONE","GENEYORK PHARMS","","Approval"
"12/10/2018","LUPRONNDA   #019010","SUPPL-41","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"12/10/2018","LUPRON DEPOTNDA   #019732","SUPPL-43","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"12/10/2018","LUPRON DEPOTNDA   #020517","SUPPL-41","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"12/10/2018","UNITHROIDNDA   #021210","SUPPL-8","LEVOTHYROXINE SODIUM","STEVENS J","Labeling","Approval"
"12/10/2018","EMTRIVANDA   #021500","SUPPL-29","EMTRICITABINE","GILEAD","Labeling","Approval"
"12/10/2018","EMTRIVANDA   #021896","SUPPL-26","EMTRICITABINE","GILEAD","Labeling","Approval"
"12/10/2018","MERCAPTOPURINEANDA  #040594","SUPPL-10","MERCAPTOPURINE","MYLAN","Labeling","Approval"
"12/10/2018","LORAZEPAMANDA  #071141","SUPPL-50","LORAZEPAM","SANDOZ","Labeling","Approval"
"12/10/2018","ENALAPRIL MALEATEANDA  #075178","SUPPL-14","ENALAPRIL MALEATE","AIPING PHARM INC","Labeling","Approval"
"12/10/2018","ENALAPRIL MALEATEANDA  #075178","SUPPL-15","ENALAPRIL MALEATE","AIPING PHARM INC","Labeling","Approval"
"12/10/2018","BIMATOPROSTANDA  #201894","SUPPL-3","BIMATOPROST","APOTEX","Manufacturing (CMC)","Approval"
"12/10/2018","CELECOXIBANDA  #207061","SUPPL-2","CELECOXIB","JUBILANT GENERICS","Labeling","Approval"
"12/10/2018","GENVOYANDA   #207561","SUPPL-18","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Efficacy","Approval"
"12/10/2018","SILODOSINANDA  #210626","ORIG-1","SILODOSIN","AUROBINDO PHARMA LTD","","Approval"
"12/11/2018","LOVENOXNDA   #020164","SUPPL-116","ENOXAPARIN SODIUM","SANOFI AVENTIS US","Labeling","Approval"
"12/11/2018","LOVENOX (PRESERVATIVE FREE)NDA   #020164","SUPPL-116","ENOXAPARIN SODIUM","SANOFI AVENTIS US","Labeling","Approval"
"12/11/2018","HUMALOGBLA   #020563","SUPPL-190","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"12/11/2018","HUMALOG KWIKPENBLA   #020563","SUPPL-190","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"12/11/2018","HUMALOG PENBLA   #020563","SUPPL-190","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"12/11/2018","HUMALOG TEMPO PENBLA   #020563","SUPPL-190","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"12/11/2018","IMODIUM MULTI-SYMPTOM RELIEFNDA   #021140","SUPPL-26","LOPERAMIDE HYDROCHLORIDE; SIMETHICONE","J AND J CONSUMER INC","Labeling","Approval"
"12/11/2018","VIREADNDA   #021356","SUPPL-57","TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Efficacy","Approval"
"12/11/2018","PLIAGLISNDA   #021717","SUPPL-10","LIDOCAINE; TETRACAINE","TARO PHARMS","Labeling","Approval"
"12/11/2018","DACOGENNDA   #021790","SUPPL-20","DECITABINE","OTSUKA","Labeling","Approval"
"12/11/2018","ZOLINZANDA   #021991","SUPPL-9","VORINOSTAT","MSD SUB MERCK","Labeling","Approval"
"12/11/2018","VIREADNDA   #022577","SUPPL-13","TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Efficacy","Approval"
