"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"10/01/2021","RISPERIDONEANDA  #076288","SUPPL-20","RISPERIDONE","DASH PHARMS","Labeling","Approval"
"10/01/2021","LITHIUM CARBONATEANDA  #090702","SUPPL-7","LITHIUM CARBONATE","HETERO LABS LTD III","Labeling","Approval"
"10/01/2021","LITHIUM CARBONATEANDA  #090702","SUPPL-10","LITHIUM CARBONATE","HETERO LABS LTD III","Labeling","Approval"
"10/01/2021","ONDANSETRON HYDROCHLORIDEANDA  #091483","SUPPL-7","ONDANSETRON HYDROCHLORIDE","AMNEAL PHARMS","Labeling","Approval"
"10/01/2021","RAMIPRILANDA  #091604","SUPPL-10","RAMIPRIL","AUROBINDO PHARMA LTD","Labeling","Approval"
"10/01/2021","LEVETIRACETAMANDA  #201464","SUPPL-3","LEVETIRACETAM","PHARMADAX INC","Labeling","Approval"
"10/01/2021","EZETIMIBE AND SIMVASTATINANDA  #202968","SUPPL-5","EZETIMIBE; SIMVASTATIN","WATSON LABS INC","Labeling","Approval"
"10/01/2021","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #206845","SUPPL-2","ONDANSETRON HYDROCHLORIDE","ACCORD HLTHCARE","Labeling","Approval"
"10/01/2021","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #206845","SUPPL-7","ONDANSETRON HYDROCHLORIDE","ACCORD HLTHCARE","Labeling","Approval"
"10/01/2021","ONDANSETRON HYDROCHLORIDEANDA  #206846","SUPPL-2","ONDANSETRON HYDROCHLORIDE","ACCORD HLTHCARE","Labeling","Approval"
"10/01/2021","ONDANSETRON HYDROCHLORIDEANDA  #206846","SUPPL-7","ONDANSETRON HYDROCHLORIDE","ACCORD HLTHCARE","Labeling","Approval"
"10/01/2021","JENTADUETO XRNDA   #208026","SUPPL-20","LINAGLIPTIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"10/01/2021","NEOSTIGMINE METHYLSULFATEANDA  #210652","ORIG-1","NEOSTIGMINE METHYLSULFATE","INDOCO","","Approval"
"10/01/2021","CASPOFUNGIN ACETATEANDA  #211263","ORIG-1","CASPOFUNGIN ACETATE","UBI","","Approval"
"10/01/2021","TALICIANDA   #213004","SUPPL-4","AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN","REDHILL","Labeling","Approval"
"10/01/2021","MEXILETINE HYDROCHLORIDEANDA  #214089","ORIG-1","MEXILETINE HYDROCHLORIDE","SENORES PHARMS","","Approval"
"10/01/2021","GABAPENTINANDA  #214957","ORIG-1","GABAPENTIN","ASCENT PHARMS INC","","Approval"
"10/01/2021","OSELTAMIVIR PHOSPHATEANDA  #215208","ORIG-1","OSELTAMIVIR PHOSPHATE","EPIC PHARMA LLC","","Approval"
"10/01/2021","DUPIXENTBLA   #761055","SUPPL-35","DUPILUMAB","REGENERON PHARMACEUTICALS","","Approval"
"10/01/2021","SOGROYABLA   #761156","SUPPL-1","SOMAPACITAN-BECO","NOVO NORDISK INC","","Approval"
"10/01/2021","SOGROYABLA   #761156","SUPPL-2","SOMAPACITAN-BECO","NOVO NORDISK INC","","Approval"
"10/04/2021","ESTRADIOLNDA   #020538","SUPPL-37","ESTRADIOL","NOVARTIS","Labeling","Approval"
"10/04/2021","ESTRADIOLNDA   #020538","SUPPL-39","ESTRADIOL","NOVARTIS","Labeling","Approval"
"10/04/2021","VIVELLE-DOTNDA   #020538","SUPPL-37","ESTRADIOL","NOVARTIS","Labeling","Approval"
"10/04/2021","VIVELLE-DOTNDA   #020538","SUPPL-39","ESTRADIOL","NOVARTIS","Labeling","Approval"
"10/04/2021","VENCLEXTANDA   #208573","SUPPL-24","VENETOCLAX","ABBVIE","Efficacy","Approval"
"10/04/2021","TRIKAFTA (COPACKAGED)NDA   #212273","SUPPL-8","ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR","VERTEX PHARMS INC","Labeling","Approval"
"10/04/2021","FOSAPREPITANT DIMEGLUMINEANDA  #213199","ORIG-1","FOSAPREPITANT DIMEGLUMINE","ARTHUR GRP","","Approval"
"10/04/2021","OXYMETAZOLINE HYDROCHLORIDEANDA  #213584","ORIG-1","OXYMETAZOLINE HYDROCHLORIDE","TARO PHARMS","","Approval"
"10/04/2021","SERTRALINE HYDROCHLORIDENDA   #215133","ORIG-1","SERTRALINE HYDROCHLORIDE","ALMATICA","Type 3 - New Dosage Form","Approval"
"10/04/2021","SERTRALINE HYDROCHLORIDENDA   #215133","ORIG-2","SERTRALINE HYDROCHLORIDE","ALMATICA","Type 3 - New Dosage Form","Approval"
"10/05/2021","REMICADEBLA   #103772","SUPPL-5401","INFLIXIMAB","CENTOCOR INC","","Approval"
"10/05/2021","VALSARTANANDA  #201618","ORIG-1","VALSARTAN","DR REDDYS","","Approval"
"10/05/2021","CARBIDOPA AND LEVODOPAANDA  #214091","ORIG-1","CARBIDOPA; LEVODOPA","SCIEGEN PHARMS INC","","Approval"
"10/06/2021","PROZACNDA   #018936","SUPPL-111","FLUOXETINE HYDROCHLORIDE","ELI LILLY AND CO","Labeling","Approval"
"10/06/2021","SARAFEMNDA   #018936","SUPPL-111","FLUOXETINE HYDROCHLORIDE","ELI LILLY AND CO","Labeling","Approval"
"10/06/2021","FLUCONAZOLEANDA  #076077","SUPPL-18","FLUCONAZOLE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"10/06/2021","FLUCONAZOLEANDA  #077253","SUPPL-18","FLUCONAZOLE","GLENMARK GENERICS","Labeling","Approval"
"10/06/2021","FLUCONAZOLEANDA  #077731","SUPPL-23","FLUCONAZOLE","AUROBINDO PHARMA","Labeling","Approval"
"10/06/2021","FLUCONAZOLEANDA  #208963","SUPPL-9","FLUCONAZOLE","ZYDUS PHARMS","Labeling","Approval"
"10/06/2021","ASPIRIN AND DIPYRIDAMOLEANDA  #209048","SUPPL-2","ASPIRIN; DIPYRIDAMOLE","DR REDDYS","Labeling","Approval"
"10/06/2021","ASPIRIN AND DIPYRIDAMOLEANDA  #209048","SUPPL-5","ASPIRIN; DIPYRIDAMOLE","DR REDDYS","Labeling","Approval"
"10/06/2021","SUGAMMADEX SODIUMANDA  #214364","ORIG-1","SUGAMMADEX SODIUM","GLAND PHARMA LTD","","Tentative Approval"
"10/06/2021","LOPERAMIDE HYDROCHLORIDEANDA  #215001","ORIG-1","LOPERAMIDE HYDROCHLORIDE","EDENBRIDGE PHARMS","","Approval"
"10/06/2021","TECENTRIQBLA   #761034","SUPPL-44","ATEZOLIZUMAB","GENENTECH INC","","Approval"
"10/07/2021","CLIMARA PRONDA   #021258","SUPPL-13","ESTRADIOL; LEVONORGESTREL","BAYER HLTHCARE","Labeling","Approval"
"10/07/2021","EFAVIRENZANDA  #091471","SUPPL-2","EFAVIRENZ","MYLAN PHARMS","Labeling","Approval"
"10/07/2021","EFAVIRENZANDA  #091471","SUPPL-4","EFAVIRENZ","MYLAN PHARMS","Labeling","Approval"
"10/07/2021","EFAVIRENZANDA  #091471","SUPPL-5","EFAVIRENZ","MYLAN PHARMS","Labeling","Approval"
"10/07/2021","LEVETIRACETAMANDA  #091491","SUPPL-11","LEVETIRACETAM","ZHEJIANG JINGXIN","Labeling","Approval"
"10/07/2021","LEVETIRACETAMANDA  #091491","SUPPL-12","LEVETIRACETAM","ZHEJIANG JINGXIN","Labeling","Approval"
"10/07/2021","EMTRICITABINE AND  TENOFOVIR DISOPROXIL FUMARATEANDA  #201806","ORIG-1","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","HETERO LABS LTD III","","Approval"
"10/07/2021","TOPICORTNDA   #204141","SUPPL-9","DESOXIMETASONE","TARO PHARMS","Efficacy","Approval"
"10/07/2021","ZYKADIANDA   #205755","SUPPL-19","CERITINIB","NOVARTIS","Labeling","Approval"
"10/07/2021","DEXTENZANDA   #208742","SUPPL-7","DEXAMETHASONE","OCULAR THERAPEUTIX","Efficacy","Approval"
"10/07/2021","BIKTARVYNDA   #210251","SUPPL-14","BICTEGRAVIR SODIUM; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Efficacy","Approval"
"10/07/2021","ZYKADIANDA   #211225","SUPPL-4","CERITINIB","NOVARTIS","Labeling","Approval"
"10/07/2021","BREXPIPRAZOLEANDA  #213758","ORIG-1","BREXPIPRAZOLE","OPTIMUS PHARMA PRIVATE LTD","","Tentative Approval"
"10/07/2021","TAVNEOSNDA   #214487","ORIG-1","AVACOPAN","CHEMOCENTRYX","Type 1 - New Molecular Entity","Approval"
"10/07/2021","FLUOROURACILANDA  #214845","ORIG-1","FLUOROURACIL","ACCORD HLTHCARE","","Approval"
"10/07/2021","ARSENIC TRIOXIDEANDA  #215059","ORIG-1","ARSENIC TRIOXIDE","GLAND PHARMA LTD","","Approval"
"10/08/2021","ABSORICANDA   #021951","SUPPL-18","ISOTRETINOIN","SUN PHARM INDS INC","REMS","Approval"
"10/08/2021","CEFAZOLIN AND DEXTROSENDA   #050779","SUPPL-31","CEFAZOLIN SODIUM","B BRAUN","Labeling","Approval"
"10/08/2021","CEFUROXIME SODIUMANDA  #064124","SUPPL-18","CEFUROXIME SODIUM","ACS DOBFAR SPA","Labeling","Approval"
"10/08/2021","CEFUROXIME SODIUMANDA  #064125","SUPPL-13","CEFUROXIME SODIUM","ACS DOBFAR SPA","Labeling","Approval"
"10/08/2021","FLUOXETINEANDA  #075662","SUPPL-2","FLUOXETINE HYDROCHLORIDE","WATSON LABS","Labeling","Approval"
"10/08/2021","AMNESTEEMANDA  #075945","SUPPL-40","ISOTRETINOIN","MYLAN PHARMS INC","REMS","Approval"
"10/08/2021","CLARAVISANDA  #076135","SUPPL-52","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"10/08/2021","FLUOXETINE HYDROCHLORIDEANDA  #076237","SUPPL-6","FLUOXETINE HYDROCHLORIDE","BARR","Labeling","Approval"
"10/08/2021","FLUOXETINE HYDROCHLORIDEANDA  #076237","SUPPL-7","FLUOXETINE HYDROCHLORIDE","BARR","Labeling","Approval"
"10/08/2021","CLARAVISANDA  #076356","SUPPL-47","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"10/08/2021","MYORISANANDA  #076485","SUPPL-27","ISOTRETINOIN","DOUGLAS PHARMS","REMS","Approval"
"10/08/2021","ZENATANEANDA  #202099","SUPPL-24","ISOTRETINOIN","DR REDDYS LABS LTD","REMS","Approval"
"10/08/2021","ISOTRETINOINANDA  #205063","SUPPL-1","ISOTRETINOIN","ACTAVIS LABS FL","REMS","Approval"
