"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"11/01/2019","PACERONEANDA  #075135","SUPPL-26","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-27","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-35","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-49","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-51","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-52","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","PACERONEANDA  #075135","SUPPL-54","AMIODARONE HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"11/01/2019","NICOTINE POLACRILEXANDA  #076775","SUPPL-24","NICOTINE POLACRILEX","L PERRIGO CO","Labeling","Approval"
"11/01/2019","NICOTINE POLACRILEXANDA  #078325","SUPPL-15","NICOTINE POLACRILEX","PERRIGO R AND D","Labeling","Approval"
"11/01/2019","NICOTINE POLACRILEXANDA  #078326","SUPPL-15","NICOTINE POLACRILEX","PERRIGO R AND D","Labeling","Approval"
"11/01/2019","SPIRONOLACTONE AND HYDROCHLOROTHIAZIDEANDA  #089534","SUPPL-46","HYDROCHLOROTHIAZIDE; SPIRONOLACTONE","SUN PHARM INDUSTRIES","Labeling","Approval"
"11/01/2019","FABRAZYMEBLA   #103979","SUPPL-5306","AGALSIDASE BETA","GENZYME","","Approval"
"11/01/2019","TESTOSTERONEANDA  #204570","SUPPL-2","TESTOSTERONE","ACTAVIS LABS UT INC","Labeling","Approval"
"11/01/2019","QUINAPRIL HYDROCHLORIDEANDA  #205823","SUPPL-2","QUINAPRIL HYDROCHLORIDE","PRINSTON INC","Labeling","Approval"
"11/01/2019","BOSENTANANDA  #207760","SUPPL-1","BOSENTAN","ZYDUS PHARMS","Labeling","Approval"
"11/01/2019","ABIRATERONE ACETATEANDA  #208446","SUPPL-3","ABIRATERONE ACETATE","MYLAN PHARMS","Labeling","Approval"
"11/01/2019","ENDARINDA   #208587","SUPPL-1","L-GLUTAMINE","EMMAUS MEDCL","Labeling","Approval"
"11/01/2019","RADICAVANDA   #209176","SUPPL-9","EDARAVONE","MITSUBISHI TANABE","Labeling","Approval"
"11/01/2019","BOSENTANANDA  #209324","SUPPL-1","BOSENTAN","SUN PHARM","Labeling","Approval"
"11/01/2019","AMMONIA N 13ANDA  #209507","ORIG-1","AMMONIA N-13","UNIV TX SW MEDCTR","","Approval"
"11/01/2019","ATOVAQUONEANDA  #209685","SUPPL-1","ATOVAQUONE","GLENMARK PHARMS","Labeling","Approval"
"11/01/2019","ATOVAQUONEANDA  #209685","SUPPL-2","ATOVAQUONE","GLENMARK PHARMS","Labeling","Approval"
"11/01/2019","CLARISCANANDA  #210016","ORIG-1","GADOTERATE MEGLUMINE","GE HEALTHCARE","","Approval"
"11/01/2019","LINEZOLIDANDA  #210702","SUPPL-1","LINEZOLID","CHARTWELL RX","Manufacturing (CMC)","Approval"
"11/01/2019","ERYTHROMYCIN ETHYLSUCCINATEANDA  #211204","ORIG-1","ERYTHROMYCIN ETHYLSUCCINATE","AMNEAL PHARMS","","Approval"
"11/01/2019","IBRANCENDA   #212436","ORIG-1","PALBOCICLIB","PFIZER","Type 3 - New Dosage Form","Approval"
"11/01/2019","TALICIANDA   #213004","ORIG-1","AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN","REDHILL","Type 4 - New Combination","Approval"
"11/04/2019","OCTREOTIDE ACETATEANDA  #075957","SUPPL-28","OCTREOTIDE ACETATE","TEVA PHARMS USA","Labeling","Approval"
"11/04/2019","OCTREOTIDE ACETATEANDA  #075959","SUPPL-29","OCTREOTIDE ACETATE","TEVA PHARMS USA","Labeling","Approval"
"11/04/2019","METFORMIN HYDROCHLORIDEANDA  #075967","SUPPL-37","METFORMIN HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"11/04/2019","METFORMIN HYDROCHLORIDEANDA  #075967","SUPPL-38","METFORMIN HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"11/04/2019","MIDODRINE HYDROCHLORIDEANDA  #076577","SUPPL-8","MIDODRINE HYDROCHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
