"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"12/01/2022","UNISOMNDA   #018066","SUPPL-21","DOXYLAMINE SUCCINATE","CHATTEM","Labeling","Approval"
"12/01/2022","LOVENOXNDA   #020164","SUPPL-131","ENOXAPARIN SODIUM","SANOFI AVENTIS US","Labeling","Approval"
"12/01/2022","LOVENOX (PRESERVATIVE FREE)NDA   #020164","SUPPL-131","ENOXAPARIN SODIUM","SANOFI AVENTIS US","Labeling","Approval"
"12/01/2022","BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDEANDA  #079106","SUPPL-30","BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE","UNICHEM","Labeling","Approval"
"12/01/2022","BIMATOPROSTANDA  #090449","SUPPL-8","BIMATOPROST","APOTEX","Labeling","Approval"
"12/01/2022","BIMATOPROSTANDA  #202565","SUPPL-1","BIMATOPROST","SANDOZ INC","Labeling","Approval"
"12/01/2022","BIMATOPROSTANDA  #202565","SUPPL-2","BIMATOPROST","SANDOZ INC","Labeling","Approval"
"12/01/2022","ESTRADIOLANDA  #206241","ORIG-1","ESTRADIOL","ZYDUS NOVELTECH INC","","Approval"
"12/01/2022","TERIFLUNOMIDEANDA  #209549","SUPPL-1","TERIFLUNOMIDE","WATSON LABS TEVA","Labeling","Approval"
"12/01/2022","TERIFLUNOMIDEANDA  #209549","SUPPL-2","TERIFLUNOMIDE","WATSON LABS TEVA","Labeling","Approval"
"12/01/2022","APIXABANANDA  #210180","SUPPL-1","APIXABAN","ACCORD HLTHCARE","Labeling","Approval"
"12/01/2022","SUNOSINDA   #211230","SUPPL-7","SOLRIAMFETOL HYDROCHLORIDE","AXSOME MALTA","Labeling","Approval"
"12/01/2022","REZLIDHIANDA   #215814","ORIG-1","OLUTASIDENIB","RIGEL PHARMS INC","Type 1 - New Molecular Entity","Approval"
"12/02/2022","RISPERDALNDA   #020272","SUPPL-87","RISPERIDONE","JANSSEN PHARMS","Labeling","Approval"
"12/02/2022","RISPERDALNDA   #021444","SUPPL-59","RISPERIDONE","JANSSEN PHARMS","Labeling","Approval"
"12/02/2022","POTASSIUM CHLORIDEANDA  #080205","SUPPL-104","POTASSIUM CHLORIDE","HOSPIRA","Labeling","Approval"
"12/02/2022","POTASSIUM CHLORIDEANDA  #083163","SUPPL-26","POTASSIUM CHLORIDE","INTL MEDICATION","Labeling","Approval"
"12/02/2022","POTASSIUM CHLORIDEANDA  #085870","SUPPL-39","POTASSIUM CHLORIDE","B BRAUN","Labeling","Approval"
"12/02/2022","PREDNISONEANDA  #088832","SUPPL-44","PREDNISONE","MYLAN PHARMS","Manufacturing (CMC)","Approval"
"12/02/2022","POTASSIUM CHLORIDE IN PLASTIC CONTAINERANDA  #088901","SUPPL-40","POTASSIUM CHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"12/02/2022","POTASSIUM CHLORIDE IN PLASTIC CONTAINERANDA  #088908","SUPPL-37","POTASSIUM CHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"12/02/2022","ARIPIPRAZOLEANDA  #090165","SUPPL-3","ARIPIPRAZOLE","SQUARE PHARMS","Labeling","Approval"
"12/02/2022","ARIPIPRAZOLEANDA  #090165","SUPPL-4","ARIPIPRAZOLE","SQUARE PHARMS","Labeling","Approval"
"12/02/2022","QUDEXY XRNDA   #205122","SUPPL-14","TOPIRAMATE","UPSHER SMITH LABS","Labeling","Approval"
