"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"11/02/2020","TOTECTNDA   #022025","SUPPL-19","DEXRAZOXANE HYDROCHLORIDE","CLINIGEN","Efficacy","Approval"
"11/02/2020","PENTOXIFYLLINEANDA  #074425","SUPPL-24","PENTOXIFYLLINE","RISING","Labeling","Approval"
"11/02/2020","TESTOSTERONE ENANTHATEANDA  #085598","SUPPL-54","TESTOSTERONE ENANTHATE","WATSON PHARMS INC","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-1","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-2","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-3","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-4","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-5","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","SUPPL-6","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","Labeling","Approval"
"11/02/2020","CHILDREN'S ALLEGRA ALLERGYNDA   #201373","SUPPL-10","FEXOFENADINE HYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"11/02/2020","CHILDREN'S ALLEGRA HIVESNDA   #201373","SUPPL-10","FEXOFENADINE HYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"11/02/2020","SPIRONOLACTONEANDA  #202187","SUPPL-3","SPIRONOLACTONE","AUROBINDO PHARMA","Labeling","Approval"
"11/02/2020","SPIRONOLACTONEANDA  #202187","SUPPL-4","SPIRONOLACTONE","AUROBINDO PHARMA","Labeling","Approval"
"11/02/2020","HEPARIN SODIUMANDA  #206552","SUPPL-1","HEPARIN SODIUM","FRESENIUS KABI USA","Labeling","Approval"
"11/02/2020","DECITABINEANDA  #207100","SUPPL-3","DECITABINE","SAGENT PHARMS INC","Labeling","Approval"
"11/02/2020","LYNPARZANDA   #208558","SUPPL-18","OLAPARIB","ASTRAZENECA","Labeling","Approval"
