"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"09/03/2019","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #090528","SUPPL-19","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","TORRENT PHARMS","Labeling","Approval"
"09/03/2019","LOSARTAN POTASSIUMANDA  #091129","SUPPL-8","LOSARTAN POTASSIUM","WATSON LABS","Labeling","Approval"
"09/03/2019","LOSARTAN POTASSIUMANDA  #200290","SUPPL-3","LOSARTAN POTASSIUM","IPCA LABS LTD","Labeling","Approval"
"09/03/2019","LOSARTAN POTASSIUMANDA  #200290","SUPPL-4","LOSARTAN POTASSIUM","IPCA LABS LTD","Labeling","Approval"
"09/03/2019","VALSARTANANDA  #201677","SUPPL-3","VALSARTAN","LUPIN LTD","Labeling","Approval"
"09/03/2019","VALSARTANANDA  #201677","SUPPL-4","VALSARTAN","LUPIN LTD","Labeling","Approval"
"09/03/2019","VALSARTANANDA  #205347","SUPPL-1","VALSARTAN","SQUARE PHARMS","Labeling","Approval"
"09/03/2019","LATANOPROSTANDA  #206519","ORIG-1","LATANOPROST","EUGIA PHARMA","","Approval"
"09/03/2019","METHYLPHENIDATE HYDROCHLORIDEANDA  #211009","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","ASCENT PHARMS INC","","Approval"
"09/04/2019","HEPARIN SODIUM 1,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 2,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-63","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 10,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019339","SUPPL-52","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 12,500 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019339","SUPPL-52","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019339","SUPPL-52","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 20,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019805","SUPPL-34","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019805","SUPPL-34","HEPARIN SODIUM","HOSPIRA","Labeling","Approval"
"09/04/2019","GLYCOPYRROLATEANDA  #089335","SUPPL-23","GLYCOPYRROLATE","AM REGENT","Labeling","Approval"
"09/04/2019","VALSARTANANDA  #202696","SUPPL-13","VALSARTAN","MACLEODS PHARMS LTD","Labeling","Approval"
"09/04/2019","UPTRAVINDA   #207947","SUPPL-7","SELEXIPAG","ACTELION","Labeling","Approval"
"09/04/2019","LURASIDONE HYDROCHLORIDEANDA  #208058","ORIG-1","LURASIDONE HYDROCHLORIDE","AVET LIFESCIENCES","","Approval"
"09/05/2019","SULFAMETHOXAZOLE AND TRIMETHOPRIMNDA   #018598","SUPPL-52","SULFAMETHOXAZOLE; TRIMETHOPRIM","FOSUN PHARMA","Labeling","Approval"
"09/05/2019","SULFAMETHOXAZOLE AND TRIMETHOPRIM DOUBLE STRENGTHNDA   #018598","SUPPL-52","SULFAMETHOXAZOLE; TRIMETHOPRIM","FOSUN PHARMA","Labeling","Approval"
"09/05/2019","PARAGARD T 380ANDA   #018680","SUPPL-69","COPPER","COOPERSURGICAL","Labeling","Approval"
"09/05/2019","PARAGARD T 380ANDA   #018680","SUPPL-70","COPPER","COOPERSURGICAL","Labeling","Approval"
"09/05/2019","REMERONNDA   #020415","SUPPL-35","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"09/05/2019","REMERON SOLTABNDA   #021208","SUPPL-25","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"09/05/2019","METHYLPREDNISOLONEANDA  #040183","SUPPL-18","METHYLPREDNISOLONE","VINTAGE PHARMS","Labeling","Approval"
"09/05/2019","CLINDA-DERMANDA  #063329","SUPPL-6","CLINDAMYCIN PHOSPHATE","PADAGIS US","Labeling","Approval"
"09/05/2019","ANASTROZOLEANDA  #078921","SUPPL-8","ANASTROZOLE","ZYDUS PHARMS USA INC","Labeling","Approval"
"09/05/2019","VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #078946","SUPPL-6","HYDROCHLOROTHIAZIDE; VALSARTAN","LUPIN LTD","Labeling","Approval"
"09/05/2019","VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #078946","SUPPL-7","HYDROCHLOROTHIAZIDE; VALSARTAN","LUPIN LTD","Labeling","Approval"
"09/05/2019","OCTREOTIDE ACETATE (PRESERVATIVE FREE)ANDA  #079198","SUPPL-7","OCTREOTIDE ACETATE","MYLAN INSTITUTIONAL","Labeling","Approval"
"09/05/2019","METFORMIN HYDROCHLORIDEANDA  #091664","SUPPL-2","METFORMIN HYDROCHLORIDE","LUPIN LTD","Labeling","Approval"
"09/05/2019","METFORMIN HYDROCHLORIDEANDA  #091664","SUPPL-6","METFORMIN HYDROCHLORIDE","LUPIN LTD","Labeling","Approval"
"09/05/2019","DONEPEZIL HYDROCHLORIDEANDA  #202410","SUPPL-1","DONEPEZIL HYDROCHLORIDE","HISUN PHARM HANGZHOU","Labeling","Approval"
"09/05/2019","DONEPEZIL HYDROCHLORIDEANDA  #202656","SUPPL-2","DONEPEZIL HYDROCHLORIDE","RISING","Labeling","Approval"
"09/05/2019","FOSAPREPITANT DIMEGLUMINEANDA  #204015","ORIG-1","FOSAPREPITANT DIMEGLUMINE","MYLAN LABS LTD","","Approval"
"09/05/2019","FOSAPREPITANT DIMEGLUMINEANDA  #205020","ORIG-1","FOSAPREPITANT DIMEGLUMINE","APOTEX","","Approval"
