"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"10/01/2019","VERELANNDA   #019614","SUPPL-56","VERAPAMIL HYDROCHLORIDE","SOCIETAL CDMO","Labeling","Approval"
"10/01/2019","MAXALTNDA   #020864","SUPPL-23","RIZATRIPTAN BENZOATE","ORGANON LLC","Labeling","Approval"
"10/01/2019","MAXALT-MLTNDA   #020865","SUPPL-24","RIZATRIPTAN BENZOATE","ORGANON","Labeling","Approval"
"10/01/2019","CAPASTAT SULFATENDA   #050095","SUPPL-74","CAPREOMYCIN SULFATE","AKORN","Labeling","Approval"
"10/01/2019","REPAGLINIDEANDA  #077571","SUPPL-8","REPAGLINIDE","SUN PHARM INDS INC","Labeling","Approval"
"10/01/2019","REPAGLINIDEANDA  #077571","SUPPL-12","REPAGLINIDE","SUN PHARM INDS INC","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #077665","SUPPL-12","CLOPIDOGREL BISULFATE","RISING","Labeling","Approval"
"10/01/2019","TRANDOLAPRILANDA  #078438","SUPPL-15","TRANDOLAPRIL","AUROBINDO PHARMA","Labeling","Approval"
"10/01/2019","TRANDOLAPRILANDA  #078438","SUPPL-16","TRANDOLAPRIL","AUROBINDO PHARMA","Labeling","Approval"
"10/01/2019","MONTELUKAST SODIUMANDA  #091414","SUPPL-11","MONTELUKAST SODIUM","SANDOZ INC","Labeling","Approval"
"10/01/2019","PROLIABLA   #125320","SUPPL-202","DENOSUMAB","AMGEN","","Approval"
"10/01/2019","XGEVABLA   #125320","SUPPL-202","DENOSUMAB","AMGEN","","Approval"
"10/01/2019","MONTELUKAST SODIUMANDA  #200889","SUPPL-11","MONTELUKAST SODIUM","SANDOZ INC","Labeling","Approval"
"10/01/2019","BIVALIRUDINANDA  #201577","SUPPL-2","BIVALIRUDIN","DR REDDYS","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #201686","SUPPL-2","CLOPIDOGREL BISULFATE","CADILA","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #201686","SUPPL-3","CLOPIDOGREL BISULFATE","CADILA","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #201686","SUPPL-4","CLOPIDOGREL BISULFATE","CADILA","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #201686","SUPPL-5","CLOPIDOGREL BISULFATE","CADILA","Labeling","Approval"
"10/01/2019","CLOPIDOGREL BISULFATEANDA  #201686","SUPPL-6","CLOPIDOGREL BISULFATE","CADILA","Labeling","Approval"
"10/01/2019","CELECOXIBANDA  #204197","SUPPL-7","CELECOXIB","APOTEX","Labeling","Approval"
"10/01/2019","ENTRESTONDA   #207620","SUPPL-13","SACUBITRIL; VALSARTAN","NOVARTIS PHARMS CORP","Efficacy","Approval"
"10/01/2019","NERLYNXNDA   #208051","SUPPL-4","NERATINIB MALEATE","PUMA BIOTECH","Efficacy","Approval"
"10/01/2019","AZITHROMYCINANDA  #208249","SUPPL-1","AZITHROMYCIN","CSPC OUYI","Manufacturing (CMC)","Approval"
