"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/02/2022","METHOTREXATE LPFNDA   #011719","SUPPL-135","METHOTREXATE SODIUM","HOSPIRA","Labeling","Approval"
"05/02/2022","METHOTREXATE PRESERVATIVE FREENDA   #011719","SUPPL-135","METHOTREXATE SODIUM","HOSPIRA","Labeling","Approval"
"05/02/2022","METHOTREXATE SODIUMNDA   #011719","SUPPL-135","METHOTREXATE SODIUM","HOSPIRA","Labeling","Approval"
"05/02/2022","METHOTREXATE SODIUM PRESERVATIVE FREENDA   #011719","SUPPL-135","METHOTREXATE SODIUM","HOSPIRA","Labeling","Approval"
"05/02/2022","NIASPANNDA   #020381","SUPPL-55","NIACIN","ABBVIE","Labeling","Approval"
"05/02/2022","NIASPAN TITRATION STARTER PACKNDA   #020381","SUPPL-55","NIACIN","ABBVIE","Labeling","Approval"
"05/02/2022","EMENDNDA   #022023","SUPPL-21","FOSAPREPITANT DIMEGLUMINE","MERCK AND CO INC","Efficacy","Approval"
"05/02/2022","BORTEZOMIBANDA  #205533","ORIG-1","BORTEZOMIB","APOTEX","","Approval"
"05/02/2022","BORTEZOMIBANDA  #205857","ORIG-1","BORTEZOMIB","TEVA PHARMS USA","","Approval"
"05/02/2022","BORTEZOMIBANDA  #208392","ORIG-1","BORTEZOMIB","PHARMASCIENCE INC","","Approval"
"05/02/2022","BORTEZOMIBNDA   #209191","ORIG-1","BORTEZOMIB","HOSPIRA","Type 5 - New Formulation or New Manufacturer","Approval"
"05/02/2022","METHYLNALTREXONE BROMIDEANDA  #209615","ORIG-1","METHYLNALTREXONE BROMIDE","ACTAVIS LABS FL INC","","Tentative Approval"
"05/02/2022","BORTEZOMIBANDA  #209659","ORIG-1","BORTEZOMIB","FRESENIUS KABI USA","","Approval"
"05/02/2022","BORTEZOMIBANDA  #210204","ORIG-1","BORTEZOMIB","ZYDUS PHARMS","","Approval"
"05/02/2022","BORTEZOMIBANDA  #210824","ORIG-1","BORTEZOMIB","QILU PHARM HAINAN","","Approval"
"05/02/2022","BORTEZOMIBANDA  #212825","ORIG-1","BORTEZOMIB","EUGIA PHARMA","","Approval"
"05/02/2022","BORTEZOMIBANDA  #213823","ORIG-1","BORTEZOMIB","BAXTER HLTHCARE CORP","","Approval"
"05/02/2022","OSELTAMIVIR PHOSPHATEANDA  #215313","ORIG-1","OSELTAMIVIR PHOSPHATE","MSN","","Approval"
"05/03/2022","PLAQUENILNDA   #009768","SUPPL-56","HYDROXYCHLOROQUINE SULFATE","CONCORDIA","Labeling","Approval"
"05/03/2022","INTRALIPID 10%NDA   #017643","SUPPL-82","SOYBEAN OIL","FRESENIUS","Labeling","Approval"
"05/03/2022","LOPRESSOR HCTNDA   #018303","SUPPL-40","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","VALIDUS PHARMS","Labeling","Approval"
"05/03/2022","INTRALIPID 20%NDA   #018449","SUPPL-49","SOYBEAN OIL","FRESENIUS","Labeling","Approval"
