"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"03/02/2020","ALEVENDA   #020204","SUPPL-70","NAPROXEN SODIUM","BAYER","Labeling","Approval"
"03/02/2020","SUBUTEXNDA   #020732","SUPPL-23","BUPRENORPHINE HYDROCHLORIDE","INDIVIOR INC","REMS","Approval"
"03/02/2020","SUBOXONENDA   #020733","SUPPL-27","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","REMS","Approval"
"03/02/2020","CAFCITNDA   #020793","SUPPL-19","CAFFEINE CITRATE","HIKMA","Labeling","Approval"
"03/02/2020","SUBOXONENDA   #022410","SUPPL-39","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","REMS","Approval"
"03/02/2020","DORYXNDA   #050582","SUPPL-31","DOXYCYCLINE HYCLATE","MAYNE PHARMA","Labeling","Approval"
"03/02/2020","CARVEDILOLANDA  #076373","SUPPL-16","CARVEDILOL","TEVA","Labeling","Approval"
"03/02/2020","KURVELOANDA  #091408","SUPPL-7","ETHINYL ESTRADIOL; LEVONORGESTREL","LUPIN LTD","Labeling","Approval"
"03/02/2020","KURVELOANDA  #091408","SUPPL-9","ETHINYL ESTRADIOL; LEVONORGESTREL","LUPIN LTD","Labeling","Approval"
"03/02/2020","KURVELOANDA  #091408","SUPPL-10","ETHINYL ESTRADIOL; LEVONORGESTREL","LUPIN LTD","Manufacturing (CMC)","Approval"
"03/02/2020","DICLOFENAC POTASSIUMANDA  #204648","SUPPL-1","DICLOFENAC POTASSIUM","BIONPHARMA INC","Labeling","Approval"
"03/02/2020","SILDENAFIL CITRATEANDA  #207178","ORIG-1","SILDENAFIL CITRATE","APPCO","","Approval"
"03/02/2020","DEXTENZANDA   #208742","SUPPL-5","DEXAMETHASONE","OCULAR THERAPEUTIX","Labeling","Approval"
"03/02/2020","APIXABANANDA  #210082","ORIG-1","APIXABAN","DR REDDYS LABS INC","","Tentative Approval"
"03/02/2020","AMANTADINE HYDROCHLORIDEANDA  #210129","ORIG-1","AMANTADINE HYDROCHLORIDE","NOVELGENIX THERAPS","","Approval"
"03/02/2020","SYMTUZANDA   #210455","SUPPL-9","COBICISTAT; DARUNAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","JANSSEN PRODS","Efficacy","Approval"
"03/02/2020","SARCLISABLA   #761113","ORIG-1","ISATUXIMAB-IRFC","SANOFI AVENTIS US","","Approval"
"03/03/2020","SINEMETNDA   #017555","SUPPL-72","CARBIDOPA; LEVODOPA","ORGANON","Manufacturing (CMC)","Approval"
"03/03/2020","CAPTOPRILANDA  #074434","SUPPL-16","CAPTOPRIL","MYLAN","Labeling","Approval"
"03/03/2020","CAPTOPRILANDA  #074505","SUPPL-31","CAPTOPRIL","HIKMA INTL PHARMS","Labeling","Approval"
"03/03/2020","CAPTOPRILANDA  #074737","SUPPL-11","CAPTOPRIL","COREPHARMA","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDEANDA  #076601","SUPPL-8","CETIRIZINE HYDROCHLORIDE","TARO","Labeling","Approval"
"03/03/2020","CARVEDILOLANDA  #076989","SUPPL-5","CARVEDILOL","SUN PHARM INDS LTD","Labeling","Approval"
"03/03/2020","LORATADINE REDIDOSEANDA  #077153","SUPPL-10","LORATADINE","SUN PHARM INDS LTD","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDEANDA  #077279","SUPPL-5","CETIRIZINE HYDROCHLORIDE","TEVA PHARMS","Labeling","Approval"
"03/03/2020","CARVEDILOLANDA  #077316","SUPPL-16","CARVEDILOL","MYLAN","Labeling","Approval"
"03/03/2020","ROPINIROLE HYDROCHLORIDEANDA  #077460","SUPPL-8","ROPINIROLE HYDROCHLORIDE","COSETTE","Labeling","Approval"
"03/03/2020","CARVEDILOLANDA  #077474","SUPPL-3","CARVEDILOL","CHARTWELL MOLECULAR","Labeling","Approval"
"03/03/2020","CARVEDILOLANDA  #077614","SUPPL-17","CARVEDILOL","ZYDUS PHARMS USA INC","Labeling","Approval"
"03/03/2020","CARVEDILOLANDA  #078332","SUPPL-24","CARVEDILOL","AUROBINDO PHARMA","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDEANDA  #078398","SUPPL-7","CETIRIZINE HYDROCHLORIDE","PADAGIS US","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDEANDA  #078488","SUPPL-6","CETIRIZINE HYDROCHLORIDE","BRECKENRIDGE","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDE ALLERGYANDA  #078680","SUPPL-8","CETIRIZINE HYDROCHLORIDE","UNICHEM","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDE HIVESANDA  #078680","SUPPL-8","CETIRIZINE HYDROCHLORIDE","UNICHEM","Labeling","Approval"
"03/03/2020","CETIRIZINE HYDROCHLORIDEANDA  #078876","SUPPL-5","CETIRIZINE HYDROCHLORIDE","CHARTWELL MOLECULAR","Labeling","Approval"
"03/03/2020","ROPINIROLE HYDROCHLORIDEANDA  #078881","SUPPL-18","ROPINIROLE HYDROCHLORIDE","MYLAN","Labeling","Approval"
"03/03/2020","ROPINIROLE HYDROCHLORIDEANDA  #078881","SUPPL-20","ROPINIROLE HYDROCHLORIDE","MYLAN","Labeling","Approval"
"03/03/2020","ROPINIROLE HYDROCHLORIDEANDA  #079050","SUPPL-4","ROPINIROLE HYDROCHLORIDE","CELLTRION","Labeling","Approval"
"03/03/2020","ALTAVERAANDA  #079102","SUPPL-9","ETHINYL ESTRADIOL; LEVONORGESTREL","XIROMED","Labeling","Approval"
"03/03/2020","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #091629","SUPPL-28","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","AUROBINDO PHARMA","Labeling","Approval"
"03/03/2020","CHILDREN'S FEXOFENADINE HYDROCHLORIDE ALLERGYANDA  #203330","SUPPL-5","FEXOFENADINE HYDROCHLORIDE","P AND L","Labeling","Approval"
"03/03/2020","CHILDREN'S FEXOFENADINE HYDROCHLORIDE HIVESANDA  #203330","SUPPL-5","FEXOFENADINE HYDROCHLORIDE","P AND L","Labeling","Approval"
"03/03/2020","LANSOPRAZOLEANDA  #205868","SUPPL-1","LANSOPRAZOLE","INVENTIA","Labeling","Approval"
"03/03/2020","LANSOPRAZOLEANDA  #205868","SUPPL-3","LANSOPRAZOLE","INVENTIA","Labeling","Approval"
"03/03/2020","SAXAGLIPTIN HYDROCHLORIDEANDA  #206078","ORIG-1","SAXAGLIPTIN HYDROCHLORIDE","SUN PHARM INDS LTD","","Tentative Approval"
"03/03/2020","KHAPZORYNDA   #211226","SUPPL-2","LEVOLEUCOVORIN","ACROTECH BIOPHARMA","Labeling","Approval"
"03/03/2020","METFORMIN HYDROCHLORIDEANDA  #211309","ORIG-1","METFORMIN HYDROCHLORIDE","SAPTALIS PHARMS","","Approval"
"03/03/2020","TETRACYCLINE HYDROCHLORIDEANDA  #212635","ORIG-1","TETRACYCLINE HYDROCHLORIDE","STRIDES PHARMA","","Approval"
"03/04/2020","REMERONNDA   #020415","SUPPL-29","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"03/04/2020","REMERON SOLTABNDA   #021208","SUPPL-19","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"03/04/2020","CLEOCIN PHOSPHATENDA   #050441","SUPPL-83","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"03/04/2020","CLEOCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #050639","SUPPL-41","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"03/04/2020","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #077157","SUPPL-12","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","TEVA PHARMS","Labeling","Approval"
"03/04/2020","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #077157","SUPPL-15","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","TEVA PHARMS","Labeling","Approval"
"03/04/2020","ROPINIROLE HYDROCHLORIDEANDA  #078230","SUPPL-7","ROPINIROLE HYDROCHLORIDE","EPIC PHARMA LLC","Labeling","Approval"
"03/04/2020","ROPINIROLE HYDROCHLORIDEANDA  #078230","SUPPL-8","ROPINIROLE HYDROCHLORIDE","EPIC PHARMA LLC","Labeling","Approval"
"03/04/2020","ROPINIROLE HYDROCHLORIDEANDA  #078230","SUPPL-9","ROPINIROLE HYDROCHLORIDE","EPIC PHARMA LLC","Labeling","Approval"
"03/04/2020","GEMCITABINE HYDROCHLORIDEANDA  #078339","SUPPL-8","GEMCITABINE HYDROCHLORIDE","HOSPIRA","Labeling","Approval"
"03/04/2020","GEMCITABINE HYDROCHLORIDEANDA  #078339","SUPPL-10","GEMCITABINE HYDROCHLORIDE","HOSPIRA","Labeling","Approval"
"03/04/2020","GEMCITABINE HYDROCHLORIDEANDA  #078339","SUPPL-11","GEMCITABINE HYDROCHLORIDE","HOSPIRA","Labeling","Approval"
"03/04/2020","OXYCODONE HYDROCHLORIDEANDA  #203447","SUPPL-4","OXYCODONE HYDROCHLORIDE","ANI PHARMS","Labeling","Approval"
"03/04/2020","ACTICLATENDA   #205931","SUPPL-5","DOXYCYCLINE HYCLATE","ALMIRALL","Labeling","Approval"
"03/04/2020","RYDAPTNDA   #207997","SUPPL-4","MIDOSTAURIN","NOVARTIS","Labeling","Approval"
"03/04/2020","ACTICLATE CAPNDA   #208253","SUPPL-3","DOXYCYCLINE HYCLATE","ALMIRALL","Labeling","Approval"
"03/04/2020","DESOXIMETASONEANDA  #209595","ORIG-1","DESOXIMETASONE","COSETTE","","Approval"
"03/04/2020","DOXYCYCLINE HYCLATEANDA  #210537","ORIG-1","DOXYCYCLINE HYCLATE","ALEMBIC","","Approval"
"03/04/2020","HYDROCORTISONE VALERATEANDA  #211764","ORIG-1","HYDROCORTISONE VALERATE","COSETTE","","Approval"
"03/04/2020","POTASSIUM CHLORIDEANDA  #211797","ORIG-1","POTASSIUM CHLORIDE","GRANULES","","Approval"
"03/04/2020","DURYSTANDA   #211911","ORIG-1","BIMATOPROST","ABBVIE","Type 3 - New Dosage Form","Approval"
"03/04/2020","OSELTAMIVIR PHOSPHATEANDA  #212739","ORIG-1","OSELTAMIVIR PHOSPHATE","SUNSHINE","","Approval"
"03/04/2020","THIOTEPAANDA  #213049","ORIG-1","THIOTEPA","MSN","","Approval"
"03/05/2020","CIPRONDA   #019537","SUPPL-90","CIPROFLOXACIN HYDROCHLORIDE","BAYER HLTHCARE","Labeling","Approval"
"03/05/2020","CIPRONDA   #019847","SUPPL-61","CIPROFLOXACIN","BAYER HLTHCARE","Labeling","Approval"
"03/05/2020","CIPRO IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019857","SUPPL-70","CIPROFLOXACIN","BAYER HLTHCARE","Labeling","Approval"
"03/05/2020","CIPRONDA   #020780","SUPPL-47","CIPROFLOXACIN","BAYER HLTHCARE","Labeling","Approval"
"03/05/2020","CIPRO XRNDA   #021473","SUPPL-41","CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE","BAYER HLTHCARE","Labeling","Approval"
"03/05/2020","ADREVIEWNDA   #022290","SUPPL-5","IOBENGUANE SULFATE I-123","GE HEALTHCARE","Labeling","Approval"
"03/05/2020","LEVORPHANOL TARTRATEANDA  #074278","SUPPL-16","LEVORPHANOL TARTRATE","HIKMA","Labeling","Approval"
"03/05/2020","PREDNISOLONE SODIUM PHOSPHATEANDA  #075988","SUPPL-6","PREDNISOLONE SODIUM PHOSPHATE","CHARTWELL RX","Manufacturing (CMC)","Approval"
"03/05/2020","CARBOPLATINANDA  #077861","SUPPL-1","CARBOPLATIN","TEYRO LABS","Labeling","Approval"
"03/05/2020","ENBRELBLA   #103795","SUPPL-5574","ETANERCEPT","IMMUNEX","","Approval"
"03/05/2020","ENBRELBLA   #103795","SUPPL-5577","ETANERCEPT","IMMUNEX","","Approval"
"03/05/2020","JEVTANA KITNDA   #201023","SUPPL-23","CABAZITAXEL","SANOFI AVENTIS US","Labeling","Approval"
"03/05/2020","BUPROPION HYDROCHLORIDEANDA  #201567","SUPPL-13","BUPROPION HYDROCHLORIDE","ZYDUS PHARMS","Labeling","Approval"
"03/05/2020","CLINDAMYCIN PHOSPHATEANDA  #203343","SUPPL-1","CLINDAMYCIN PHOSPHATE","VINTAGE PHARMS","Labeling","Approval"
"03/05/2020","CLINDAMYCIN PHOSPHATEANDA  #203343","SUPPL-2","CLINDAMYCIN PHOSPHATE","VINTAGE PHARMS","Labeling","Approval"
"03/05/2020","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #204473","SUPPL-1","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ZYDUS PHARMS","Labeling","Approval"
"03/05/2020","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #204473","SUPPL-3","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ZYDUS PHARMS","Labeling","Approval"
"03/05/2020","SOVALDINDA   #204671","SUPPL-17","SOFOSBUVIR","GILEAD SCIENCES INC","Labeling","Approval"
