"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"03/01/2021","XANAXNDA   #018276","SUPPL-55","ALPRAZOLAM","UPJOHN","Labeling","Approval"
"03/01/2021","PLAVIXNDA   #020839","SUPPL-74","CLOPIDOGREL BISULFATE","SANOFI AVENTIS US","Labeling","Approval"
"03/01/2021","XANAX XRNDA   #021434","SUPPL-18","ALPRAZOLAM","UPJOHN","Labeling","Approval"
"03/01/2021","BUPROPION HYDROCHLORIDEANDA  #203969","SUPPL-2","BUPROPION HYDROCHLORIDE","TORRENT","Labeling","Approval"
"03/01/2021","BUPROPION HYDROCHLORIDEANDA  #203969","SUPPL-4","BUPROPION HYDROCHLORIDE","TORRENT","Labeling","Approval"
"03/01/2021","FLUDEOXYGLUCOSE F18ANDA  #204463","SUPPL-1","FLUDEOXYGLUCOSE F-18","DECATUR","Labeling","Approval"
"03/01/2021","FLUOXETINE HYDROCHLORIDEANDA  #204597","SUPPL-11","FLUOXETINE HYDROCHLORIDE","SCIEGEN PHARMS INC","Labeling","Approval"
"03/01/2021","TRIUMEQNDA   #205551","SUPPL-25","ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE","VIIV HLTHCARE","Efficacy","Approval"
"03/01/2021","FIRDAPSENDA   #208078","SUPPL-7","AMIFAMPRIDINE PHOSPHATE","CATALYST PHARMS","Labeling","Approval"
"03/01/2021","HYDROCODONE BITARTRATEANDA  #208269","ORIG-1","HYDROCODONE BITARTRATE","ALVOGEN","","Approval"
"03/01/2021","DEFERASIROXANDA  #210945","SUPPL-2","DEFERASIROX","MSN","Manufacturing (CMC)","Approval"
"03/01/2021","DEFERASIROXANDA  #210945","SUPPL-3","DEFERASIROX","MSN","Labeling","Approval"
"03/01/2021","DEFERASIROXANDA  #210945","SUPPL-5","DEFERASIROX","MSN","Labeling","Approval"
"03/01/2021","IBRUTINIBANDA  #211350","ORIG-1","IBRUTINIB","TEVA PHARMS USA INC","","Tentative Approval"
"03/01/2021","LEVORPHANOL TARTRATEANDA  #211484","SUPPL-2","LEVORPHANOL TARTRATE","VIRTUS","Labeling","Approval"
"03/01/2021","DOXEPIN HYDROCHLORIDEANDA  #211618","ORIG-1","DOXEPIN HYDROCHLORIDE","LEADING","","Approval"
"03/01/2021","DOVATONDA   #211994","SUPPL-10","DOLUTEGRAVIR SODIUM; LAMIVUDINE","VIIV HLTHCARE","Efficacy","Approval"
"03/01/2021","FLUPHENAZINE HYDROCHLORIDEANDA  #214674","ORIG-1","FLUPHENAZINE HYDROCHLORIDE","NOVITIUM PHARMA","","Approval"
"03/02/2021","ACTHAR GELNDA   #008372","SUPPL-68","CORTICOTROPIN","MALLINCKRODT ARD","Labeling","Approval"
"03/02/2021","LOZOLNDA   #018538","SUPPL-30","INDAPAMIDE","SANOFI AVENTIS US","Labeling","Approval"
"03/02/2021","ZIACNDA   #020186","SUPPL-37","BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE","TEVA BRANDED PHARM","Labeling","Approval"
"03/02/2021","ZEMPLARNDA   #020819","SUPPL-36","PARICALCITOL","ABBVIE","Labeling","Approval"
"03/02/2021","VERAPAMIL HYDROCHLORIDEANDA  #075138","SUPPL-19","VERAPAMIL HYDROCHLORIDE","MYLAN","Labeling","Approval"
"03/02/2021","SPIRONOLACTONEANDA  #205936","SUPPL-2","SPIRONOLACTONE","ZYDUS PHARMS","Labeling","Approval"
"03/02/2021","AZSTARYSNDA   #212994","ORIG-1","DEXMETHYLPHENIDATE HYDROCHLORIDE; SERDEXMETHYLPHENIDATE CHLORIDE","COMMAVE THERAP","Type 1 - New Molecular Entity and Type 4 - New Combination","Approval"
"03/03/2021","BUSPIRONE HYDROCHLORIDEANDA  #075521","SUPPL-10","BUSPIRONE HYDROCHLORIDE","RUBICON","Labeling","Approval"
"03/03/2021","CARBAMAZEPINEANDA  #075712","SUPPL-29","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"03/03/2021","CARBAMAZEPINEANDA  #075712","SUPPL-32","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"03/03/2021","VALGANCICLOVIR HYDROCHLORIDEANDA  #205151","ORIG-1","VALGANCICLOVIR HYDROCHLORIDE","MYLAN","","Approval"
"03/03/2021","HYDROMORPHONE HYDROCHLORIDEANDA  #205629","SUPPL-7","HYDROMORPHONE HYDROCHLORIDE","OSMOTICA PHARM US","Labeling","Approval"
"03/03/2021","HYDROMORPHONE HYDROCHLORIDEANDA  #205629","SUPPL-11","HYDROMORPHONE HYDROCHLORIDE","OSMOTICA PHARM US","Labeling","Approval"
"03/03/2021","ZEJULANDA   #208447","SUPPL-19","NIRAPARIB TOSYLATE","GLAXOSMITHKLINE","Labeling","Approval"
"03/03/2021","ZEJULANDA   #208447","SUPPL-20","NIRAPARIB TOSYLATE","GLAXOSMITHKLINE","Labeling","Approval"
"03/03/2021","OXALIPLATINANDA  #208523","SUPPL-1","OXALIPLATIN","CHARTWELL MOLECULAR","Labeling","Approval"
"03/03/2021","LORBRENANDA   #210868","SUPPL-4","LORLATINIB","PFIZER","Efficacy","Approval"
"03/03/2021","UBRELVYNDA   #211765","SUPPL-2","UBROGEPANT","ABBVIE","Labeling","Approval"
"03/03/2021","METHADONE HYDROCHLORIDEANDA  #212094","ORIG-1","METHADONE HYDROCHLORIDE","LANNETT CO INC","","Approval"
"03/03/2021","FOSAPREPITANT DIMEGLUMINEANDA  #212143","ORIG-1","FOSAPREPITANT DIMEGLUMINE","CHIA TAI TIANQING","","Approval"
"03/03/2021","TESTOSTERONEANDA  #213922","ORIG-1","TESTOSTERONE","ALEMBIC","","Approval"
"03/03/2021","GUANFACINE HYDROCHLORIDEANDA  #214689","ORIG-1","GUANFACINE HYDROCHLORIDE","UNICHEM","","Approval"
"03/04/2021","DEMEROLNDA   #005010","SUPPL-59","MEPERIDINE HYDROCHLORIDE","VALIDUS PHARMS","Labeling","Approval"
"03/04/2021","MS CONTINNDA   #019516","SUPPL-57","MORPHINE SULFATE","PURDUE PHARMA LP","Labeling","Approval"
"03/04/2021","DURAGESIC-100NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DURAGESIC-12NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DURAGESIC-25NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DURAGESIC-37NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DURAGESIC-50NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DURAGESIC-75NDA   #019813","SUPPL-81","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","DILAUDIDNDA   #019891","SUPPL-29","HYDROMORPHONE HYDROCHLORIDE","RHODES PHARMS","Labeling","Approval"
"03/04/2021","DILAUDIDNDA   #019892","SUPPL-37","HYDROMORPHONE HYDROCHLORIDE","RHODES PHARMS","Labeling","Approval"
"03/04/2021","FIORICET W/ CODEINENDA   #020232","SUPPL-45","ACETAMINOPHEN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE","ACTAVIS LABS UT INC","Labeling","Approval"
"03/04/2021","ULTRAMNDA   #020281","SUPPL-48","TRAMADOL HYDROCHLORIDE","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","KADIANNDA   #020616","SUPPL-65","MORPHINE SULFATE","ALLERGAN","Labeling","Approval"
"03/04/2021","SUBUTEXNDA   #020732","SUPPL-24","BUPRENORPHINE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"03/04/2021","SUBOXONENDA   #020733","SUPPL-28","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"03/04/2021","ACTIQNDA   #020747","SUPPL-53","FENTANYL CITRATE","CEPHALON","Labeling","Approval"
"03/04/2021","ROXICODONENDA   #021011","SUPPL-11","OXYCODONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"03/04/2021","ULTRACETNDA   #021123","SUPPL-20","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","JANSSEN PHARMS","Labeling","Approval"
"03/04/2021","BUTRANSNDA   #021306","SUPPL-37","BUPRENORPHINE","PURDUE PHARMA LP","Labeling","Approval"
"03/04/2021","SYMBYAXNDA   #021520","SUPPL-52","FLUOXETINE HYDROCHLORIDE; OLANZAPINE","LILLY","Labeling","Approval"
"03/04/2021","OPANA ERNDA   #021610","SUPPL-28","OXYMORPHONE HYDROCHLORIDE","ENDO PHARMS","Labeling","Approval"
"03/04/2021","PATANASENDA   #021861","SUPPL-15","OLOPATADINE HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"03/04/2021","VIVITROLNDA   #021897","SUPPL-52","NALTREXONE","ALKERMES","Labeling","Approval"
"03/04/2021","FENTORANDA   #021947","SUPPL-34","FENTANYL CITRATE","CEPHALON","Labeling","Approval"
"03/04/2021","MORPHINE SULFATENDA   #022195","SUPPL-19","MORPHINE SULFATE","HIKMA","Labeling","Approval"
"03/04/2021","MORPHINE SULFATENDA   #022207","SUPPL-10","MORPHINE SULFATE","HIKMA","Labeling","Approval"
"03/04/2021","ONSOLISNDA   #022266","SUPPL-25","FENTANYL CITRATE","ADALVO","Labeling","Approval"
"03/04/2021","OXYCONTINNDA   #022272","SUPPL-46","OXYCODONE HYDROCHLORIDE","PURDUE PHARMA LP","Labeling","Approval"
"03/04/2021","NUCYNTANDA   #022304","SUPPL-23","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"03/04/2021","CONZIPNDA   #022370","SUPPL-20","TRAMADOL HYDROCHLORIDE","CIPHER PHARMS INC","Labeling","Approval"
"03/04/2021","CODEINE SULFATENDA   #022402","SUPPL-14","CODEINE SULFATE","HIKMA","Labeling","Approval"
"03/04/2021","SUBOXONENDA   #022410","SUPPL-42","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","INDIVIOR INC","Labeling","Approval"
"03/04/2021","LAZANDANDA   #022569","SUPPL-30","FENTANYL CITRATE","BTCP PHARMA","Labeling","Approval"
"03/04/2021","NORCOANDA  #040099","SUPPL-24","ACETAMINOPHEN; HYDROCODONE BITARTRATE","APIL","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040105","SUPPL-35","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","VINTAGE PHARMS","Labeling","Approval"
"03/04/2021","MEPERIDINE HYDROCHLORIDEANDA  #040110","SUPPL-9","MEPERIDINE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"03/04/2021","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATEANDA  #040118","SUPPL-20","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","SANDOZ","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #040119","SUPPL-18","ACETAMINOPHEN; CODEINE PHOSPHATE","AKORN","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040171","SUPPL-36","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","WATSON LABS","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040203","SUPPL-12","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040248","SUPPL-8","ACETAMINOPHEN; HYDROCODONE BITARTRATE","CHARTWELL","Labeling","Approval"
"03/04/2021","OXYCODONE AND ASPIRINANDA  #040255","SUPPL-30","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","ANI PHARMS","Labeling","Approval"
"03/04/2021","OXYCODONE AND ASPIRINANDA  #040260","SUPPL-18","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","SUN PHARM INDUSTRIES","Labeling","Approval"
"03/04/2021","PERCOCETANDA  #040330","SUPPL-57","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","VINTAGE PHARMS LLC","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040355","SUPPL-42","ACETAMINOPHEN; HYDROCODONE BITARTRATE","STRIDES PHARMA","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040400","SUPPL-33","ACETAMINOPHEN; HYDROCODONE BITARTRATE","SPECGX LLC","Labeling","Approval"
"03/04/2021","ANEXSIA 7.5/325ANDA  #040405","SUPPL-34","ACETAMINOPHEN; HYDROCODONE BITARTRATE","SPECGX LLC","Labeling","Approval"
"03/04/2021","ANEXSIA 5/325ANDA  #040409","SUPPL-33","ACETAMINOPHEN; HYDROCODONE BITARTRATE","SPECGX LLC","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #040419","SUPPL-29","ACETAMINOPHEN; CODEINE PHOSPHATE","SPECGX LLC","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040535","SUPPL-35","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","WATSON LABS","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040545","SUPPL-21","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040608","SUPPL-17","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","MIKART","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040655","SUPPL-32","ACETAMINOPHEN; HYDROCODONE BITARTRATE","STRIDES PHARMA","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040656","SUPPL-32","ACETAMINOPHEN; HYDROCODONE BITARTRATE","STRIDES PHARMA","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040658","SUPPL-16","ACETAMINOPHEN; HYDROCODONE BITARTRATE","CHARTWELL","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040680","SUPPL-14","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040736","SUPPL-28","ACETAMINOPHEN; HYDROCODONE BITARTRATE","AMNEAL PHARMS NY","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040746","SUPPL-29","ACETAMINOPHEN; HYDROCODONE BITARTRATE","AMNEAL PHARMS NY","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040777","SUPPL-23","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","AMNEAL PHARMS","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #040779","SUPPL-24","ACETAMINOPHEN; CODEINE PHOSPHATE","AMNEAL PHARMS NY","Labeling","Approval"
"03/04/2021","OXYCODONE AND ACETAMINOPHENANDA  #040800","SUPPL-9","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040826","SUPPL-12","ACETAMINOPHEN; HYDROCODONE BITARTRATE","SUN PHARM INDS LTD","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040834","SUPPL-19","ACETAMINOPHEN; HYDROCODONE BITARTRATE","PHARM ASSOC","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040838","SUPPL-17","ACETAMINOPHEN; HYDROCODONE BITARTRATE","PHARM ASSOC","Labeling","Approval"
"03/04/2021","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATEANDA  #040860","SUPPL-6","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","INGENUS PHARMS NJ","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040881","SUPPL-13","ACETAMINOPHEN; HYDROCODONE BITARTRATE","MIKART","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040894","SUPPL-16","ACETAMINOPHEN; HYDROCODONE BITARTRATE","GENUS","Labeling","Approval"
"03/04/2021","PIPERACILLIN AND TAZOBACTAMANDA  #065362","SUPPL-32","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","SANDOZ","Labeling","Approval"
"03/04/2021","LEVORPHANOL TARTRATEANDA  #074278","SUPPL-17","LEVORPHANOL TARTRATE","HIKMA","Labeling","Approval"
"03/04/2021","NALOXONE HYDROCHLORIDE AND PENTAZOCINE HYDROCHLORIDEANDA  #074736","SUPPL-36","NALOXONE HYDROCHLORIDE; PENTAZOCINE HYDROCHLORIDE","WATSON LABS","Labeling","Approval"
"03/04/2021","NALOXONE HYDROCHLORIDE AND PENTAZOCINE HYDROCHLORIDEANDA  #075523","SUPPL-6","NALOXONE HYDROCHLORIDE; PENTAZOCINE HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"03/04/2021","FAMOTIDINEANDA  #075639","SUPPL-9","FAMOTIDINE","SUN PHARM INDUSTRIES","Labeling","Approval"
"03/04/2021","FAMOTIDINEANDA  #075639","SUPPL-10","FAMOTIDINE","SUN PHARM INDUSTRIES","Labeling","Approval"
"03/04/2021","FAMOTIDINEANDA  #075639","SUPPL-11","FAMOTIDINE","SUN PHARM INDUSTRIES","Labeling","Approval"
"03/04/2021","NALOXONE HYDROCHLORIDE AND PENTAZOCINE HYDROCHLORIDEANDA  #075735","SUPPL-16","NALOXONE HYDROCHLORIDE; PENTAZOCINE HYDROCHLORIDE","LUPIN","Labeling","Approval"
"03/04/2021","BUTORPHANOL TARTRATEANDA  #075759","SUPPL-32","BUTORPHANOL TARTRATE","RISING","Labeling","Approval"
"03/04/2021","BUTORPHANOL TARTRATEANDA  #075824","SUPPL-14","BUTORPHANOL TARTRATE","HIKMA","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #076604","SUPPL-24","HYDROCODONE BITARTRATE; IBUPROFEN","ACTAVIS LABS FL INC","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #076642","SUPPL-30","HYDROCODONE BITARTRATE; IBUPROFEN","AMNEAL PHARMS NY","Labeling","Approval"
"03/04/2021","REPREXAINANDA  #076642","SUPPL-30","HYDROCODONE BITARTRATE; IBUPROFEN","AMNEAL PHARMS NY","Labeling","Approval"
"03/04/2021","GLYBURIDE AND METFORMIN HYDROCHLORIDEANDA  #076716","SUPPL-28","GLYBURIDE; METFORMIN HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","GLYBURIDE AND METFORMIN HYDROCHLORIDEANDA  #076716","SUPPL-32","GLYBURIDE; METFORMIN HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","GLYBURIDE AND METFORMIN HYDROCHLORIDEANDA  #076716","SUPPL-36","GLYBURIDE; METFORMIN HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #077454","SUPPL-6","HYDROCODONE BITARTRATE; IBUPROFEN","ANI PHARMS","Labeling","Approval"
"03/04/2021","HYDROCODONEANDA  #077723","SUPPL-29","HYDROCODONE BITARTRATE; IBUPROFEN","NOSTRUM LABS INC","Labeling","Approval"
"03/04/2021","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #077723","SUPPL-29","HYDROCODONE BITARTRATE; IBUPROFEN","NOSTRUM LABS INC","Labeling","Approval"
"03/04/2021","OXYCODONE HYDROCHLORIDE AND IBUPROFENANDA  #078316","SUPPL-12","IBUPROFEN; OXYCODONE HYDROCHLORIDE","BARR LABS INC","Labeling","Approval"
"03/04/2021","BUPRENORPHINE HYDROCHLORIDEANDA  #078633","SUPPL-21","BUPRENORPHINE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"03/04/2021","OXYCODONE HYDROCHLORIDE AND IBUPROFENANDA  #078769","SUPPL-31","IBUPROFEN; OXYCODONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","TRAMADOL HYDROCHLORIDEANDA  #078783","SUPPL-12","TRAMADOL HYDROCHLORIDE","STRIDES PHARMA","Labeling","Approval"
"03/04/2021","MORPHINE SULFATEANDA  #079040","SUPPL-23","MORPHINE SULFATE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","OXYMORPHONE HYDROCHLORIDEANDA  #079046","SUPPL-32","OXYMORPHONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"03/04/2021","OXYMORPHONE HYDROCHLORIDEANDA  #079087","SUPPL-42","OXYMORPHONE HYDROCHLORIDE","IMPAX LABS","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #081249","SUPPL-13","ACETAMINOPHEN; CODEINE PHOSPHATE","FOSUN PHARMA","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #081250","SUPPL-13","ACETAMINOPHEN; CODEINE PHOSPHATE","FOSUN PHARMA","Labeling","Approval"
"03/04/2021","PERCOCETANDA  #085106","SUPPL-30","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","VINTAGE PHARMS LLC","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #085861","SUPPL-79","ACETAMINOPHEN; CODEINE PHOSPHATE","ACTAVIS MID ATLANTIC","Labeling","Approval"
"03/04/2021","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #085868","SUPPL-66","ACETAMINOPHEN; CODEINE PHOSPHATE","SUN PHARM INDS LTD","Labeling","Approval"
"03/04/2021","ROXICETANDA  #087003","SUPPL-45","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
