"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"08/01/2018","VASOTECNDA   #018998","SUPPL-83","ENALAPRIL MALEATE","BAUSCH","Labeling","Approval"
"08/01/2018","DEPO-TESTOSTERONEANDA  #085635","SUPPL-40","TESTOSTERONE CYPIONATE","PFIZER","Labeling","Approval"
"08/01/2018","ROCURONIUM BROMIDEANDA  #091115","SUPPL-9","ROCURONIUM BROMIDE","TAMARANG","Labeling","Approval"
"08/01/2018","OXACILLIN SODIUMANDA  #201539","SUPPL-7","OXACILLIN SODIUM","EUGIA PHARMA SPECLTS","Manufacturing (CMC)","Approval"
"08/01/2018","VANCOMYCIN HYDROCHLORIDEANDA  #204125","SUPPL-2","VANCOMYCIN HYDROCHLORIDE","XELLIA PHARMS APS","Labeling","Approval"
"08/01/2018","CABERGOLINEANDA  #204735","ORIG-1","CABERGOLINE","INGENUS PHARMS LLC","","Approval"
"08/01/2018","GENVOYANDA   #207561","SUPPL-17","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"08/01/2018","RANITIDINE HYDROCHLORIDEANDA  #210010","ORIG-1","RANITIDINE HYDROCHLORIDE","STRIDES PHARMA","","Approval"
"08/01/2018","CINACALCET HYDROCHLORIDEANDA  #210207","ORIG-1","CINACALCET HYDROCHLORIDE","PIRAMAL HLTHCARE UK","","Approval"
"08/02/2018","ADVIL LIQUI-GELSNDA   #020402","SUPPL-46","IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"08/02/2018","ADVIL MIGRAINE LIQUI-GELSNDA   #020402","SUPPL-46","IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"08/02/2018","VALCYTENDA   #021304","SUPPL-14","VALGANCICLOVIR HYDROCHLORIDE","CHEPLAPHARM","Efficacy","Approval"
"08/02/2018","DOCETAXELNDA   #022234","SUPPL-10","DOCETAXEL","HOSPIRA INC","Labeling","Approval"
"08/02/2018","VALCYTENDA   #022257","SUPPL-9","VALGANCICLOVIR HYDROCHLORIDE","CHEPLAPHARM","Efficacy","Approval"
"08/02/2018","HUMIRABLA   #125057","SUPPL-406","ADALIMUMAB","ABBVIE INC","","Approval"
"08/02/2018","METHADONE HYDROCHLORIDEANDA  #210484","ORIG-1","METHADONE HYDROCHLORIDE","NOSTRUM LABS INC","","Approval"
