"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"12/02/2019","SOLAGENDA   #020922","SUPPL-7","MEQUINOL; TRETINOIN","ALMIRALL","Labeling","Approval"
"12/02/2019","MELOXICAMANDA  #078008","SUPPL-15","MELOXICAM","AUROBINDO PHARMA","Labeling","Approval"
"12/02/2019","MELOXICAMANDA  #078008","SUPPL-16","MELOXICAM","AUROBINDO PHARMA","Labeling","Approval"
"12/02/2019","XURIDENNDA   #208169","SUPPL-3","URIDINE TRIACETATE","WELLSTAT THERAP","Efficacy","Approval"
"12/02/2019","SUCRALFATEANDA  #209356","ORIG-1","SUCRALFATE","AMNEAL","","Approval"
"12/02/2019","LORCASERIN HYDROCHLORIDEANDA  #209464","ORIG-1","LORCASERIN HYDROCHLORIDE","ZYDUS PHARMS USA INC","","Tentative Approval"
"12/02/2019","STERILE WATER FOR INJECTIONANDA  #211188","ORIG-1","STERILE WATER FOR INJECTION","MEDEFIL INC","","Approval"
"12/03/2019","APOKYNNDA   #021264","SUPPL-17","APOMORPHINE HYDROCHLORIDE","MDD US","Labeling","Approval"
"12/03/2019","INCRELEXBLA   #021839","SUPPL-24","MECASERMIN RECOMBINANT","IPSEN INC","","Approval"
"12/03/2019","TERBINAFINE HYDROCHLORIDEANDA  #078297","SUPPL-16","TERBINAFINE HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"12/03/2019","TERBINAFINE HYDROCHLORIDEANDA  #078297","SUPPL-17","TERBINAFINE HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"12/03/2019","TERBINAFINE HYDROCHLORIDEANDA  #078297","SUPPL-18","TERBINAFINE HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"12/03/2019","TERBINAFINE HYDROCHLORIDEANDA  #078297","SUPPL-20","TERBINAFINE HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"12/03/2019","NAPROXEN SODIUMANDA  #078432","SUPPL-4","NAPROXEN SODIUM","AMNEAL PHARMS NY","Labeling","Approval"
"12/03/2019","NAPROXEN SODIUMANDA  #078432","SUPPL-6","NAPROXEN SODIUM","AMNEAL PHARMS NY","Labeling","Approval"
"12/03/2019","NAPROXEN SODIUMANDA  #078432","SUPPL-9","NAPROXEN SODIUM","AMNEAL PHARMS NY","Labeling","Approval"
"12/03/2019","GALANTAMINE HYDROBROMIDEANDA  #090178","SUPPL-9","GALANTAMINE HYDROBROMIDE","SUN PHARM","Labeling","Approval"
"12/03/2019","MINOCYCLINE HYDROCHLORIDEANDA  #091118","ORIG-2","MINOCYCLINE HYDROCHLORIDE","SUN PHARM INDS LTD","","Approval"
"12/03/2019","MINOCYCLINE HYDROCHLORIDEANDA  #091118","ORIG-3","MINOCYCLINE HYDROCHLORIDE","SUN PHARM INDS LTD","","Tentative Approval"
"12/03/2019","ESZOPICLONEANDA  #202929","SUPPL-8","ESZOPICLONE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/03/2019","ESZOPICLONEANDA  #202929","SUPPL-9","ESZOPICLONE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/03/2019","ESZOPICLONEANDA  #202929","SUPPL-13","ESZOPICLONE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/03/2019","ZOLMITRIPTANANDA  #204041","SUPPL-3","ZOLMITRIPTAN","AJANTA PHARMA LTD","Labeling","Approval"
"12/03/2019","SIRTURONDA   #204384","SUPPL-11","BEDAQUILINE FUMARATE","JANSSEN THERAP","Labeling","Approval"
"12/03/2019","JYNARQUENDA   #204441","SUPPL-7","TOLVAPTAN","OTSUKA","REMS","Approval"
