"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/01/2020","PHOTOFRINNDA   #020451","SUPPL-29","PORFIMER SODIUM","PINNACLE BIOLGS","Labeling","Approval"
"01/01/2020","PHOTOFRINNDA   #021525","SUPPL-5","PORFIMER SODIUM","AXCAN SCANDIPHARM","Labeling","Approval"
"01/01/2020","LONSURFNDA   #207981","SUPPL-9","TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE","TAIHO ONCOLOGY","Labeling","Approval"
"01/02/2020","RAPAMUNENDA   #021083","SUPPL-67","SIROLIMUS","PF PRISM CV","Labeling","Approval"
"01/02/2020","RAPAMUNENDA   #021110","SUPPL-85","SIROLIMUS","PF PRISM CV","Labeling","Approval"
"01/02/2020","WARFARIN SODIUMANDA  #040145","SUPPL-60","WARFARIN SODIUM","BARR","Labeling","Approval"
"01/02/2020","WARFARIN SODIUMANDA  #040145","SUPPL-61","WARFARIN SODIUM","BARR","Labeling","Approval"
"01/02/2020","WARFARIN SODIUMANDA  #040145","SUPPL-64","WARFARIN SODIUM","BARR","Labeling","Approval"
"01/02/2020","WARFARIN SODIUMANDA  #040145","SUPPL-65","WARFARIN SODIUM","BARR","Labeling","Approval"
"01/02/2020","NEVIRAPINEANDA  #078195","SUPPL-13","NEVIRAPINE","STRIDES PHARMA","Labeling","Approval"
"01/02/2020","DONEPEZIL HYDROCHLORIDEANDA  #090175","SUPPL-8","DONEPEZIL HYDROCHLORIDE","ZYDUS PHARMS USA INC","Labeling","Approval"
"01/02/2020","RASAGILINE MESYLATEANDA  #201889","SUPPL-3","RASAGILINE MESYLATE","ALKEM LABS LTD","Labeling","Approval"
"01/02/2020","RASAGILINE MESYLATEANDA  #201970","SUPPL-1","RASAGILINE MESYLATE","ORBION PHARMS","Labeling","Approval"
"01/02/2020","RASAGILINE MESYLATEANDA  #201970","SUPPL-4","RASAGILINE MESYLATE","ORBION PHARMS","Labeling","Approval"
"01/02/2020","RASAGILINE MESYLATEANDA  #201971","SUPPL-3","RASAGILINE MESYLATE","AUROBINDO PHARMA USA","Labeling","Approval"
"01/02/2020","MESALAMINEANDA  #210509","ORIG-1","MESALAMINE","AMNEAL","","Approval"
"01/02/2020","DEFERASIROXANDA  #211641","ORIG-1","DEFERASIROX","SUN PHARM","","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-14","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-17","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-19","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-20","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-24","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #077567","SUPPL-26","DIVALPROEX SODIUM","MYLAN","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #078182","SUPPL-13","DIVALPROEX SODIUM","UPSHER SMITH LABS","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #078182","SUPPL-14","DIVALPROEX SODIUM","UPSHER SMITH LABS","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #078182","SUPPL-15","DIVALPROEX SODIUM","UPSHER SMITH LABS","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #078182","SUPPL-16","DIVALPROEX SODIUM","UPSHER SMITH LABS","Labeling","Approval"
"01/03/2020","DIVALPROEX SODIUMANDA  #078182","SUPPL-17","DIVALPROEX SODIUM","UPSHER SMITH LABS","Labeling","Approval"
"01/03/2020","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-19","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"01/03/2020","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-21","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"01/03/2020","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-22","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"01/03/2020","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-23","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"01/03/2020","PANTOPRAZOLE SODIUMANDA  #078281","SUPPL-24","PANTOPRAZOLE SODIUM","LANNETT CO INC","Labeling","Approval"
"01/03/2020","FLUDEOXYGLUCOSE F18ANDA  #079086","SUPPL-21","FLUDEOXYGLUCOSE F-18","PETNET","Labeling","Approval"
"01/03/2020","DOXEPIN HYDROCHLORIDEANDA  #201951","SUPPL-4","DOXEPIN HYDROCHLORIDE","ACTAVIS ELIZABETH","Manufacturing (CMC)","Approval"
"01/03/2020","MARQIBO KITNDA   #202497","SUPPL-10","VINCRISTINE SULFATE","ACROTECH","Labeling","Approval"
"01/03/2020","FLUDEOXYGLUCOSE F18ANDA  #203816","SUPPL-1","FLUDEOXYGLUCOSE F-18","BRIGHAM WOMENS","Labeling","Approval"
"01/03/2020","FLUDEOXYGLUCOSE F18ANDA  #203935","SUPPL-5","FLUDEOXYGLUCOSE F-18","WUSM CYCLOTRON","Labeling","Approval"
"01/03/2020","FLUDEOXYGLUCOSE F18ANDA  #203946","SUPPL-3","FLUDEOXYGLUCOSE F-18","ESSENTIAL ISOTOPES","Labeling","Approval"
"01/03/2020","FLUDEOXYGLUCOSE F18ANDA  #204525","SUPPL-1","FLUDEOXYGLUCOSE F-18","ISOLOGIC INNOVATIVE","Labeling","Approval"
"01/03/2020","DEFERASIROXANDA  #209433","ORIG-1","DEFERASIROX","ICHNOS","","Approval"
"01/03/2020","BOSENTANANDA  #210342","ORIG-1","BOSENTAN","CHARTWELL MOLECULAR","","Approval"
"01/03/2020","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #211729","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","GRANULES","","Approval"
"01/06/2020","AZELEXNDA   #020428","SUPPL-22","AZELAIC ACID","ALMIRALL","Labeling","Approval"
"01/06/2020","NEULASTABLA   #125031","SUPPL-199","PEGFILGRASTIM","AMGEN","","Approval"
"01/06/2020","DOCETAXELNDA   #201525","SUPPL-19","DOCETAXEL","SANDOZ","Labeling","Approval"
"01/06/2020","SIRTURONDA   #204384","SUPPL-14","BEDAQUILINE FUMARATE","JANSSEN THERAP","Labeling","Approval"
"01/06/2020","IBUPROFENANDA  #209076","ORIG-1","IBUPROFEN","ULTRATAB LABS INC","","Approval"
"01/06/2020","KLOR-CONANDA  #209662","SUPPL-2","POTASSIUM CHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
