"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"04/01/2018","LINCOCINNDA   #050317","SUPPL-184","LINCOMYCIN HYDROCHLORIDE","PFIZER","Labeling","Approval"
"04/02/2018","ULTRAVIST 150NDA   #020220","SUPPL-45","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","ULTRAVIST 240NDA   #020220","SUPPL-45","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","ULTRAVIST 300NDA   #020220","SUPPL-45","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","ULTRAVIST 300 IN PLASTIC CONTAINERNDA   #020220","SUPPL-45","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","ULTRAVIST 370NDA   #020220","SUPPL-45","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","ULTRAVIST (PHARMACY BULK)NDA   #021425","SUPPL-28","IOPROMIDE","BAYER HLTHCARE","Labeling","Approval"
"04/02/2018","XYZALNDA   #022064","SUPPL-36","LEVOCETIRIZINE DIHYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"04/02/2018","XYZALNDA   #022157","SUPPL-18","LEVOCETIRIZINE DIHYDROCHLORIDE","CHATTEM SANOFI","Labeling","Approval"
"04/02/2018","BYDUREONNDA   #022200","SUPPL-26","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Efficacy","Approval"
"04/02/2018","BYDUREON PENNDA   #022200","SUPPL-26","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Efficacy","Approval"
"04/02/2018","AMLODIPINE BESYLATEANDA  #076719","SUPPL-11","AMLODIPINE BESYLATE","COREPHARMA","Labeling","Approval"
"04/02/2018","AMLODIPINE BESYLATEANDA  #077262","SUPPL-6","AMLODIPINE BESYLATE","HIKMA","Labeling","Approval"
"04/02/2018","AMLODIPINE BESYLATEANDA  #078414","SUPPL-13","AMLODIPINE BESYLATE","OXFORD PHARMS","Labeling","Approval"
"04/02/2018","AMLODIPINE BESYLATEANDA  #202553","SUPPL-1","AMLODIPINE BESYLATE","ACCORD HLTHCARE","Labeling","Approval"
"04/02/2018","AMLODIPINE BESYLATEANDA  #202553","SUPPL-2","AMLODIPINE BESYLATE","ACCORD HLTHCARE","Labeling","Approval"
"04/02/2018","STRIVERDI RESPIMATNDA   #203108","SUPPL-6","OLODATEROL HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"04/03/2018","FLAGYLNDA   #012623","SUPPL-67","METRONIDAZOLE","PFIZER","Labeling","Approval"
"04/03/2018","METRONIDAZOLE IN PLASTIC CONTAINERNDA   #018890","SUPPL-52","METRONIDAZOLE","HOSPIRA","Labeling","Approval"
"04/03/2018","FLAGYLNDA   #020334","SUPPL-10","METRONIDAZOLE","PFIZER","Labeling","Approval"
"04/03/2018","FLAGYL ERNDA   #020868","SUPPL-12","METRONIDAZOLE","PFIZER","Labeling","Approval"
"04/03/2018","PRILOSEC OTCNDA   #021229","SUPPL-31","OMEPRAZOLE MAGNESIUM","ASTRAZENECA","Labeling","Approval"
"04/03/2018","EMENDNDA   #022023","SUPPL-17","FOSAPREPITANT DIMEGLUMINE","MERCK AND CO INC","Efficacy","Approval"
"04/03/2018","BESIVANCENDA   #022308","SUPPL-13","BESIFLOXACIN HYDROCHLORIDE","BAUSCH AND LOMB","Labeling","Approval"
"04/03/2018","AMLODIPINE BESYLATEANDA  #076418","SUPPL-20","AMLODIPINE BESYLATE","MYLAN PHARMS","Labeling","Approval"
"04/03/2018","AMLODIPINE BESYLATEANDA  #077974","SUPPL-4","AMLODIPINE BESYLATE","SUN PHARM INDS LTD","Labeling","Approval"
"04/03/2018","AMLODIPINE BESYLATEANDA  #077974","SUPPL-5","AMLODIPINE BESYLATE","SUN PHARM INDS LTD","Labeling","Approval"
"04/03/2018","RITUXANBLA   #103705","SUPPL-5453","RITUXIMAB","GENENTECH","","Approval"
"04/03/2018","AMLODIPINE BESYLATEANDA  #201380","SUPPL-7","AMLODIPINE BESYLATE","MACLEODS PHARMS LTD","Labeling","Approval"
"04/04/2018","TAMIFLUNDA   #021087","SUPPL-69","OSELTAMIVIR PHOSPHATE","ROCHE","Labeling","Approval"
"04/04/2018","TAMIFLUNDA   #021246","SUPPL-52","OSELTAMIVIR PHOSPHATE","ROCHE","Labeling","Approval"
"04/04/2018","ACITRETINANDA  #091455","SUPPL-12","ACITRETIN","BARR LABS INC","Labeling","Approval"
"04/04/2018","ACITRETINANDA  #202897","SUPPL-12","ACITRETIN","TEVA PHARMS USA","Labeling","Approval"
"04/04/2018","ROCURONIUM BROMIDEANDA  #205656","ORIG-1","ROCURONIUM BROMIDE","GLAND PHARMA LTD","","Approval"
"04/04/2018","TESTOSTERONE CYPIONATEANDA  #207742","SUPPL-1","TESTOSTERONE CYPIONATE","AM REGENT","Manufacturing (CMC)","Approval"
"04/05/2018","FEMARANDA   #020726","SUPPL-35","LETROZOLE","NOVARTIS PHARMS","Labeling","Approval"
"04/05/2018","NALLPEN IN PLASTIC CONTAINERNDA   #050655","SUPPL-26","NAFCILLIN SODIUM","BAXTER HLTHCARE","Labeling","Approval"
"04/05/2018","AMLODIPINE BESYLATEANDA  #078477","SUPPL-19","AMLODIPINE BESYLATE","AMNEAL PHARMS NY","Labeling","Approval"
"04/05/2018","CICLOPIROXANDA  #209975","ORIG-1","CICLOPIROX","PAI HOLDINGS PHARM","","Approval"
"04/06/2018","OFIRMEVNDA   #022450","SUPPL-11","ACETAMINOPHEN","MALLINCKRODT HOSP","Labeling","Approval"
"04/06/2018","EXPARELNDA   #022496","SUPPL-9","BUPIVACAINE","PACIRA PHARMS INC","Efficacy","Approval"
"04/06/2018","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #040419","SUPPL-21","ACETAMINOPHEN; CODEINE PHOSPHATE","SPECGX LLC","Labeling","Approval"
"04/06/2018","ACETAMINOPHEN AND CODEINE PHOSPHATEANDA  #040419","SUPPL-23","ACETAMINOPHEN; CODEINE PHOSPHATE","SPECGX LLC","Labeling","Approval"
"04/06/2018","IBANDRONATE SODIUMANDA  #202671","SUPPL-2","IBANDRONATE SODIUM","MYLAN LABS LTD","Manufacturing (CMC)","Approval"
"04/06/2018","IBANDRONATE SODIUMANDA  #202671","SUPPL-4","IBANDRONATE SODIUM","MYLAN LABS LTD","Labeling","Approval"
"04/06/2018","PALIPERIDONEANDA  #205618","ORIG-1","PALIPERIDONE","SUN PHARM","","Approval"
"04/06/2018","ACYCLOVIRANDA  #209000","ORIG-1","ACYCLOVIR","ALEMBIC","","Approval"
"04/06/2018","RUBRACANDA   #209115","SUPPL-3","RUCAPARIB CAMSYLATE","CLOVIS ONCOLOGY INC","Efficacy","Approval"
