"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"12/01/2020","OMEPRAZOLEANDA  #075410","SUPPL-64","OMEPRAZOLE","LANNETT CO INC","Labeling","Approval"
"12/01/2020","ROPINIROLE HYDROCHLORIDEANDA  #079050","SUPPL-5","ROPINIROLE HYDROCHLORIDE","CELLTRION","Labeling","Approval"
"12/01/2020","STELARABLA   #125261","SUPPL-154","USTEKINUMAB","CENTOCOR ORTHO BIOTECH INC","","Approval"
"12/01/2020","LIDOCAINEANDA  #203265","ORIG-1","LIDOCAINE","NOVEN PHARMS INC","","Approval"
"12/01/2020","HETLIOZNDA   #205677","SUPPL-7","TASIMELTEON","VANDA PHARMS INC","Efficacy","Approval"
"12/01/2020","FINACEANDA   #207071","SUPPL-2","AZELAIC ACID","LEO PHARMA AS","Labeling","Approval"
"12/01/2020","FINACEANDA   #207071","SUPPL-4","AZELAIC ACID","LEO PHARMA AS","Labeling","Approval"
"12/01/2020","DAUNORUBICIN HYDROCHLORIDEANDA  #208759","SUPPL-2","DAUNORUBICIN HYDROCHLORIDE","HISUN PHARM HANGZHOU","Manufacturing (CMC)","Approval"
"12/01/2020","GALLIUM GA 68 GOZETOTIDENDA   #212642","ORIG-1","GALLIUM GA-68 GOZETOTIDE","UNIV CA LOS ANGELES","Type 1 - New Molecular Entity","Approval"
"12/01/2020","GALLIUM GA 68 GOZETOTIDENDA   #212643","ORIG-1","GALLIUM GA-68 GOZETOTIDE","UNIV OF CA SAN FRAN","Type 1 - New Molecular Entity","Approval"
"12/01/2020","HETLIOZ LQNDA   #214517","ORIG-1","TASIMELTEON","VANDA PHARMS INC","Type 3 - New Dosage Form","Approval"
"12/01/2020","GAVRETONDA   #214701","ORIG-1","PRALSETINIB","BLUEPRINT MEDICINES","Type 9 - New Indication Submitted as Distinct NDA, Consolidated with Original NDA after Approval","Approval"
"12/01/2020","STELARABLA   #761044","SUPPL-6","USTEKINUMAB","JANSSEN BIOTECH","","Approval"
"12/02/2020","FERRLECITNDA   #020955","SUPPL-19","FERRIC OXYHYDROXIDE","SANOFI AVENTIS US","Labeling","Approval"
