"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/01/2020","APOKYNNDA   #021264","SUPPL-18","APOMORPHINE HYDROCHLORIDE","MDD US","Labeling","Approval"
"05/01/2020","APLENZINNDA   #022108","SUPPL-20","BUPROPION HYDROBROMIDE","BAUSCH","Labeling","Approval"
"05/01/2020","CEFEPIME IN PLASTIC CONTAINERNDA   #050817","SUPPL-8","CEFEPIME HYDROCHLORIDE","BAXTER HLTHCARE","Labeling","Approval"
"05/01/2020","DOXYCYCLINEANDA  #062450","SUPPL-21","DOXYCYCLINE HYCLATE","HIKMA","Labeling","Approval"
"05/01/2020","DOXYCYCLINEANDA  #062450","SUPPL-22","DOXYCYCLINE HYCLATE","HIKMA","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065398","SUPPL-5","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065398","SUPPL-7","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065398","SUPPL-11","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065398","SUPPL-13","AZITHROMYCIN","LUPIN LTD","Manufacturing (CMC)","Approval"
"05/01/2020","AZITHROMYCINANDA  #065399","SUPPL-5","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065399","SUPPL-7","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #065399","SUPPL-11","AZITHROMYCIN","LUPIN LTD","Labeling","Approval"
"05/01/2020","VALCHLORNDA   #202317","SUPPL-10","MECHLORETHAMINE HYDROCHLORIDE","HELSINN","Labeling","Approval"
"05/01/2020","CARISOPRODOLANDA  #207237","SUPPL-2","CARISOPRODOL","NOSTRUM LABS INC","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #207566","SUPPL-1","AZITHROMYCIN","CSPC OUYI","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #208250","SUPPL-1","AZITHROMYCIN","CSPC OUYI","Labeling","Approval"
"05/01/2020","AZITHROMYCINANDA  #209999","SUPPL-1","AZITHROMYCIN","BIONPHARMA INC","Labeling","Approval"
"05/01/2020","DAPAGLIFLOZINANDA  #211479","ORIG-1","METFORMIN HYDROCHLORIDE","MSN LABS PVT LTD","","Tentative Approval"
"05/01/2020","METHYLERGONOVINE MALEATEANDA  #212233","ORIG-1","METHYLERGONOVINE MALEATE","TULEX PHARMS INC","","Approval"
"05/01/2020","FENSOLVI KITNDA   #213150","ORIG-1","LEUPROLIDE ACETATE","TOLMAR","Type 10 - New Indication Submitted as Distinct NDA - Not Consolidated","Approval"
"05/01/2020","MINOCYCLINE HYDROCHLORIDEANDA  #213662","ORIG-1","MINOCYCLINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"05/01/2020","FLUCYTOSINEANDA  #213665","ORIG-1","FLUCYTOSINE","AUROBINDO PHARMA LTD","","Approval"
"05/01/2020","DARZALEX FASPROBLA   #761145","ORIG-1","DARATUMUMAB;HYALURONIDASE-FIHJ","JANSSEN BIOTECH","","Approval"
"05/04/2020","METHOTREXATE SODIUMNDA   #008085","SUPPL-71","METHOTREXATE SODIUM","STRIDES PHARMA","Efficacy","Approval"
"05/04/2020","AMIODARONE HYDROCHLORIDEANDA  #075761","SUPPL-17","AMIODARONE HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
