"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"10/01/2020","ROWASANDA   #019618","SUPPL-26","MESALAMINE","MYLAN SPECIALITY LP","Labeling","Approval"
"10/01/2020","SFROWASANDA   #019618","SUPPL-26","MESALAMINE","MYLAN SPECIALITY LP","Labeling","Approval"
"10/01/2020","ASACOLNDA   #019651","SUPPL-28","MESALAMINE","APIL","Labeling","Approval"
"10/01/2020","PENTASANDA   #020049","SUPPL-33","MESALAMINE","TAKEDA PHARMS USA","Labeling","Approval"
"10/01/2020","COLAZALNDA   #020610","SUPPL-23","BALSALAZIDE DISODIUM","VALEANT PHARMS INTL","Labeling","Approval"
"10/01/2020","CANASANDA   #021252","SUPPL-25","MESALAMINE","ABBVIE","Labeling","Approval"
"10/01/2020","CYMBALTANDA   #021427","SUPPL-53","DULOXETINE HYDROCHLORIDE","LILLY","Labeling","Approval"
"10/01/2020","ASACOL HDNDA   #021830","SUPPL-16","MESALAMINE","ABBVIE","Labeling","Approval"
"10/01/2020","LIALDANDA   #022000","SUPPL-20","MESALAMINE","TAKEDA PHARMS USA","Labeling","Approval"
"10/01/2020","GIAZONDA   #022205","SUPPL-4","BALSALAZIDE DISODIUM","VALEANT PHARMS INTL","Labeling","Approval"
"10/01/2020","APRISONDA   #022301","SUPPL-15","MESALAMINE","VALEANT PHARMS INTL","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-20","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-21","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-23","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-24","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-25","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078235","SUPPL-29","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-12","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-13","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-15","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-16","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-17","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","TOPIRAMATEANDA  #078877","SUPPL-20","TOPIRAMATE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/01/2020","ALFUZOSIN HYDROCHLORIDEANDA  #079057","SUPPL-18","ALFUZOSIN HYDROCHLORIDE","SUN PHARM","Labeling","Approval"
"10/01/2020","BETASERONBLA   #103471","SUPPL-5197","INTERFERON BETA-1B","BAYER HEALTHCARE PHARMS","","Approval"
"10/01/2020","DEXLANSOPRAZOLEANDA  #202294","SUPPL-1","DEXLANSOPRAZOLE","PAR PHARM INC","Labeling","Approval"
"10/01/2020","DELZICOLNDA   #204412","SUPPL-12","MESALAMINE","ABBVIE","Labeling","Approval"
"10/01/2020","ACETAZOLAMIDEANDA  #207401","ORIG-1","ACETAZOLAMIDE","MICRO LABS LTD INDIA","","Approval"
"10/01/2020","MIDODRINE HYDROCHLORIDEANDA  #207849","ORIG-1","MIDODRINE HYDROCHLORIDE","XIROMED","","Approval"
"10/02/2020","SABRILNDA   #020427","SUPPL-24","VIGABATRIN","LUNDBECK PHARMS LLC","REMS","Approval"
"10/02/2020","SABRILNDA   #022006","SUPPL-25","VIGABATRIN","LUNDBECK PHARMS LLC","REMS","Approval"
"10/02/2020","AZORNDA   #022100","SUPPL-39","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","COSETTE","Labeling","Approval"
"10/02/2020","GALANTAMINE HYDROBROMIDEANDA  #078898","SUPPL-9","GALANTAMINE HYDROBROMIDE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/02/2020","LORAZEPAMANDA  #091383","SUPPL-2","LORAZEPAM","AMNEAL PHARMS","Labeling","Approval"
"10/02/2020","LORAZEPAMANDA  #091383","SUPPL-4","LORAZEPAM","AMNEAL PHARMS","Labeling","Approval"
"10/02/2020","MONTELUKAST SODIUMANDA  #091576","SUPPL-18","MONTELUKAST SODIUM","STRIDES PHARMA","Labeling","Approval"
"10/02/2020","MONTELUKAST SODIUMANDA  #091576","SUPPL-20","MONTELUKAST SODIUM","STRIDES PHARMA","Labeling","Approval"
"10/02/2020","MONTELUKAST SODIUMANDA  #091588","SUPPL-17","MONTELUKAST SODIUM","STRIDES PHARMA","Labeling","Approval"
"10/02/2020","MONTELUKAST SODIUMANDA  #091588","SUPPL-19","MONTELUKAST SODIUM","STRIDES PHARMA","Labeling","Approval"
"10/02/2020","EXTAVIABLA   #125290","SUPPL-70","INTERFERON BETA-1B","NOVARTIS PHARMS","","Approval"
"10/02/2020","YERVOYBLA   #125377","SUPPL-115","IPILIMUMAB","BRISTOL MYERS SQUIBB","","Approval"
"10/02/2020","KEYTRUDABLA   #125514","SUPPL-70","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"10/02/2020","OPDIVOBLA   #125554","SUPPL-89","NIVOLUMAB","BRISTOL MYERS SQUIBB","","Approval"
"10/02/2020","TRIBENZORNDA   #200175","SUPPL-33","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL","COSETTE","Labeling","Approval"
"10/02/2020","ZYTIGANDA   #202379","SUPPL-31","ABIRATERONE ACETATE","JANSSEN BIOTECH","Labeling","Approval"
"10/02/2020","ZYTIGANDA   #202379","SUPPL-33","ABIRATERONE ACETATE","JANSSEN BIOTECH","Labeling","Approval"
"10/02/2020","GATIFLOXACINANDA  #202653","SUPPL-7","GATIFLOXACIN","LUPIN LTD","Labeling","Approval"
"10/02/2020","GATIFLOXACINANDA  #203189","SUPPL-1","GATIFLOXACIN","AKORN","Labeling","Approval"
"10/02/2020","OMEGA-3-ACID ETHYL ESTERSANDA  #203893","SUPPL-14","OMEGA-3-ACID ETHYL ESTERS","STRIDES PHARMA","Manufacturing (CMC)","Approval"
"10/02/2020","OMEGA-3-ACID ETHYL ESTERSANDA  #203893","SUPPL-15","OMEGA-3-ACID ETHYL ESTERS","STRIDES PHARMA","Labeling","Approval"
"10/02/2020","GABAPENTINANDA  #207099","SUPPL-1","GABAPENTIN","GRAVITI PHARMS","Labeling","Approval"
"10/02/2020","GABAPENTINANDA  #207099","SUPPL-2","GABAPENTIN","GRAVITI PHARMS","Labeling","Approval"
"10/02/2020","VIGABATRINANDA  #208218","SUPPL-11","VIGABATRIN","PAR PHARM INC","REMS","Approval"
"10/02/2020","VIGABATRINANDA  #209822","SUPPL-8","VIGABATRIN","TEVA PHARMS USA","REMS","Approval"
"10/02/2020","VIGABATRINANDA  #209824","SUPPL-9","VIGABATRIN","TEVA PHARMS USA","REMS","Approval"
"10/02/2020","VIGABATRINANDA  #210155","SUPPL-10","VIGABATRIN","AMNEAL PHARMS","REMS","Approval"
"10/02/2020","VIGADRONEANDA  #210196","SUPPL-7","VIGABATRIN","AUCTA","REMS","Approval"
"10/02/2020","VIGABATRINANDA  #211481","SUPPL-6","VIGABATRIN","DR REDDYS","REMS","Approval"
"10/02/2020","VIGABATRINANDA  #211592","SUPPL-4","VIGABATRIN","INVAGEN PHARMS","REMS","Approval"
"10/02/2020","ESOMEPRAZOLE MAGNESIUMANDA  #212949","ORIG-1","ESOMEPRAZOLE MAGNESIUM","CSPC OUYI","","Approval"
"10/02/2020","LAMPITNDA   #213464","SUPPL-1","NIFURTIMOX","BAYER HEALTHCARE","Labeling","Approval"
"10/02/2020","VIGABATRINANDA  #213469","SUPPL-1","VIGABATRIN","GRANULES","REMS","Approval"
"10/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #213897","ORIG-1","CLOMIPRAMINE HYDROCHLORIDE","AJANTA PHARMA LTD","","Approval"
"10/03/2020","EPHEDRINE SULFATEANDA  #212649","ORIG-1","EPHEDRINE SULFATE","DR REDDYS","","Approval"
"10/05/2020","ERAXISNDA   #021632","SUPPL-30","ANIDULAFUNGIN","VICURON HOLDINGS","Labeling","Approval"
"10/05/2020","MONTELUKAST SODIUMANDA  #090984","SUPPL-11","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"10/05/2020","MONTELUKAST SODIUMANDA  #090984","SUPPL-13","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"10/05/2020","TYSABRIBLA   #125104","SUPPL-971","NATALIZUMAB","BIOGEN IDEC","","Approval"
"10/05/2020","MONTELUKAST SODIUMANDA  #201515","SUPPL-13","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"10/05/2020","MONTELUKAST SODIUMANDA  #201515","SUPPL-16","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"10/05/2020","DOXYCYCLINE HYCLATEANDA  #209987","ORIG-1","DOXYCYCLINE HYCLATE","RISING","","Approval"
"10/05/2020","ATROPINE SULFATEANDA  #212461","ORIG-1","ATROPINE SULFATE","INTL MEDICATION SYS","","Approval"
"10/05/2020","ICATIBANT ACETATEANDA  #213054","ORIG-1","ICATIBANT ACETATE","DR REDDYS","","Approval"
"10/06/2020","PHENYTOIN SODIUMANDA  #040573","SUPPL-12","PHENYTOIN SODIUM","ACELLA","Labeling","Approval"
"10/06/2020","GEMCITABINE HYDROCHLORIDEANDA  #090799","SUPPL-14","GEMCITABINE HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"10/06/2020","GEMCITABINE HYDROCHLORIDEANDA  #090799","SUPPL-15","GEMCITABINE HYDROCHLORIDE","FRESENIUS KABI USA","Labeling","Approval"
"10/06/2020","RIZATRIPTAN BENZOATEANDA  #202490","SUPPL-8","RIZATRIPTAN BENZOATE","AUROBINDO PHARMA LTD","Labeling","Approval"
"10/06/2020","DIMETHYL FUMARATEANDA  #210226","ORIG-1","DIMETHYL FUMARATE","LUPIN","","Approval"
"10/06/2020","DIMETHYL FUMARATEANDA  #210309","ORIG-1","DIMETHYL FUMARATE","GLENMARK PHARMS LTD","","Approval"
"10/06/2020","METHYLPHENIDATE HYDROCHLORIDEANDA  #212288","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","ALKEM LABS LTD","","Approval"
"10/06/2020","FOSFOMYCIN TROMETHAMINEANDA  #212548","ORIG-1","FOSFOMYCIN TROMETHAMINE","XIROMED","","Approval"
"10/06/2020","DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATEANDA  #213335","ORIG-1","ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE","SPECGX LLC","","Approval"
"10/06/2020","DOLUTEGRAVIR, LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATENDA   #213556","ORIG-1","DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE","SHANGHAI DESANA BIO-PHARMACEUTICALS CO LTD","Type 4 - New Combination","Tentative Approval"
"10/06/2020","HALOBETASOL PROPIONATEANDA  #213560","ORIG-1","HALOBETASOL PROPIONATE","QUAGEN","","Approval"
"10/06/2020","PALYNZIQBLA   #761079","SUPPL-5","PEGVALIASE-PQPZ","BIOMARIN PHARM","","Approval"
"10/06/2020","PALYNZIQBLA   #761079","SUPPL-6","PEGVALIASE-PQPZ","BIOMARIN PHARM","","Approval"
"10/06/2020","PALYNZIQBLA   #761079","SUPPL-7","PEGVALIASE-PQPZ","BIOMARIN PHARM","","Approval"
"10/07/2020","DIPENTUMNDA   #019715","SUPPL-28","OLSALAZINE SODIUM","MYLAN SPCLT VIATRIS","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-19","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-22","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-25","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-26","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-30","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #076363","SUPPL-32","DIGOXIN","SUN PHARM INDS INC","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #077002","SUPPL-15","DIGOXIN","HIKMA INTL PHARMS","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #077002","SUPPL-20","DIGOXIN","HIKMA INTL PHARMS","Labeling","Approval"
"10/07/2020","DIGOXINANDA  #077002","SUPPL-22","DIGOXIN","HIKMA INTL PHARMS","Labeling","Approval"
"10/07/2020","BUPROPION HYDROCHLORIDEANDA  #077285","SUPPL-35","BUPROPION HYDROCHLORIDE","WATSON LABS INC","Labeling","Approval"
"10/07/2020","LANSOPRAZOLEANDA  #202194","SUPPL-6","LANSOPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"10/07/2020","LANSOPRAZOLEANDA  #202194","SUPPL-7","LANSOPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"10/07/2020","LANSOPRAZOLEANDA  #202194","SUPPL-8","LANSOPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"10/07/2020","CINACALCET HYDROCHLORIDEANDA  #209403","ORIG-1","CINACALCET HYDROCHLORIDE","HETERO LABS LTD V","","Approval"
"10/07/2020","AZELAIC ACIDANDA  #210928","ORIG-1","AZELAIC ACID","TEVA PHARMS USA","","Approval"
"10/07/2020","ACETAZOLAMIDEANDA  #214282","ORIG-1","ACETAZOLAMIDE","MANKIND PHARMA","","Approval"
"10/08/2020","ACTIVASEBLA   #103172","SUPPL-5267","ALTEPLASE","GENENTECH","","Approval"
