"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/03/2022","HEPARIN SODIUM 1,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018609","SUPPL-58","HEPARIN SODIUM","BAXTER HLTHCARE","Labeling","Approval"
"01/03/2022","HEPARIN SODIUM 2,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018609","SUPPL-58","HEPARIN SODIUM","BAXTER HLTHCARE","Labeling","Approval"
"01/03/2022","HEPARIN SODIUM 5,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018609","SUPPL-58","HEPARIN SODIUM","BAXTER HLTHCARE","Labeling","Approval"
"01/03/2022","NOXAFILNDA   #022003","SUPPL-30","POSACONAZOLE","SCHERING","Labeling","Approval"
"01/03/2022","CEFEPIME HYDROCHLORIDEANDA  #065441","SUPPL-26","CEFEPIME HYDROCHLORIDE","ACS DOBFAR","Labeling","Approval"
"01/03/2022","TRIAZOLAMANDA  #074224","SUPPL-10","TRIAZOLAM","HIKMA","Labeling","Approval"
"01/03/2022","TRIAZOLAMANDA  #074224","SUPPL-11","TRIAZOLAM","HIKMA","Labeling","Approval"
"01/03/2022","SODIUM OXYBATEANDA  #202090","SUPPL-1","SODIUM OXYBATE","HIKMA","Labeling","Approval"
"01/03/2022","SODIUM OXYBATEANDA  #202090","SUPPL-2","SODIUM OXYBATE","HIKMA","Labeling","Approval"
"01/03/2022","SODIUM OXYBATEANDA  #202090","SUPPL-3","SODIUM OXYBATE","HIKMA","Labeling","Approval"
"01/03/2022","SODIUM OXYBATEANDA  #202090","SUPPL-4","SODIUM OXYBATE","HIKMA","Labeling","Approval"
"01/03/2022","SODIUM OXYBATEANDA  #202090","SUPPL-5","SODIUM OXYBATE","HIKMA","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-1","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-2","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-3","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-4","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-5","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","DASATINIBANDA  #202103","SUPPL-6","DASATINIB","APOTEX","Labeling","Approval"
"01/03/2022","BUPROPION HYDROCHLORIDEANDA  #210015","SUPPL-15","BUPROPION HYDROCHLORIDE","YICHANG HUMANWELL","Labeling","Approval"
"01/03/2022","SPRAVATONDA   #211243","SUPPL-6","ESKETAMINE HYDROCHLORIDE","JANSSEN PHARMS","REMS","Approval"
"01/03/2022","FENOFIBRIC ACIDANDA  #212562","SUPPL-1","CHOLINE FENOFIBRATE","YICHANG HUMANWELL","Labeling","Approval"
"01/03/2022","PIRFENIDONEANDA  #212569","ORIG-1","PIRFENIDONE","AMNEAL","","Approval"
"01/03/2022","DOXYCYCLINE HYCLATEANDA  #213075","ORIG-1","DOXYCYCLINE HYCLATE","ALEMBIC","","Approval"
"01/03/2022","SILODOSINANDA  #213230","ORIG-1","SILODOSIN","UPSHER SMITH LABS","","Approval"
"01/03/2022","THIOTEPAANDA  #214222","SUPPL-1","THIOTEPA","GLAND PHARMA LTD","Manufacturing (CMC)","Approval"
"01/04/2022","FENOFIBRATE (MICRONIZED)ANDA  #202579","SUPPL-7","FENOFIBRATE","MYLAN PHARMS INC","Labeling","Approval"
"01/04/2022","FENOFIBRATEANDA  #204475","SUPPL-2","FENOFIBRATE","MYLAN PHARMS INC","Labeling","Approval"
"01/04/2022","FENOFIBRATEANDA  #204475","SUPPL-3","FENOFIBRATE","MYLAN PHARMS INC","Labeling","Approval"
"01/04/2022","FENOFIBRATEANDA  #204475","SUPPL-5","FENOFIBRATE","MYLAN PHARMS INC","Labeling","Approval"
"01/04/2022","SOLIFENACIN SUCCINATEANDA  #207477","ORIG-1","SOLIFENACIN SUCCINATE","ACCORD HLTHCARE","","Approval"
"01/04/2022","SILODOSINANDA  #209029","ORIG-1","SILODOSIN","PRINSTON INC","","Approval"
"01/04/2022","METOPROLOL SUCCINATEANDA  #210597","ORIG-1","METOPROLOL SUCCINATE","PRINSTON INC","","Approval"
"01/04/2022","ENTACAPONEANDA  #212601","ORIG-1","ENTACAPONE","ALEMBIC","","Approval"
"01/04/2022","DIHYDROERGOTAMINE MESYLATEANDA  #214105","ORIG-1","DIHYDROERGOTAMINE MESYLATE","AMNEAL","","Approval"
"01/04/2022","VENLAFAXINE HYDROCHLORIDEANDA  #214423","ORIG-1","VENLAFAXINE HYDROCHLORIDE","SUNNY","","Approval"
"01/05/2022","CELECOXIBANDA  #200562","SUPPL-6","CELECOXIB","WATSON LABS INC","Labeling","Approval"
"01/05/2022","CELECOXIBANDA  #202240","SUPPL-11","CELECOXIB","LUPIN LTD","Labeling","Approval"
"01/05/2022","BUPROPION HYDROCHLORIDEANDA  #203650","SUPPL-1","BUPROPION HYDROCHLORIDE","SUN PHARM","Labeling","Approval"
"01/05/2022","NICOTINE POLACRILEXANDA  #206393","SUPPL-13","NICOTINE POLACRILEX","PERRIGO R AND D","Manufacturing (CMC)","Approval"
"01/05/2022","CELECOXIBANDA  #206827","SUPPL-9","CELECOXIB","AUROBINDO PHARMA","Labeling","Approval"
"01/05/2022","CELECOXIBANDA  #208701","SUPPL-1","CELECOXIB","CADILA PHARMS LTD","Labeling","Approval"
"01/05/2022","BARHEMSYSNDA   #209510","SUPPL-4","AMISULPRIDE","ACACIA","Labeling","Approval"
"01/05/2022","MILNACIPRAN HYDROCHLORIDEANDA  #210944","ORIG-1","MILNACIPRAN HYDROCHLORIDE","MACLEODS PHARMS LTD","","Tentative Approval"
"01/05/2022","VORTIOXETINEANDA  #211066","ORIG-1","VORTIOXETINE","ALEMBIC PHARMS LTD","","Tentative Approval"
"01/05/2022","CLOBAZAMANDA  #213110","SUPPL-1","CLOBAZAM","CHARTWELL MOLECULAR","Labeling","Approval"
"01/05/2022","OSELTAMIVIR PHOSPHATEANDA  #213594","ORIG-1","OSELTAMIVIR PHOSPHATE","SUNSHINE","","Approval"
"01/05/2022","PROGESTERONEANDA  #215634","ORIG-1","PROGESTERONE","XIROMED","","Approval"
"01/05/2022","ABIRATERONE ACETATEANDA  #215947","ORIG-1","ABIRATERONE ACETATE","NOVUGEN","","Approval"
"01/06/2022","STRATTERANDA   #021411","SUPPL-50","ATOMOXETINE HYDROCHLORIDE","LILLY","Labeling","Approval"
"01/06/2022","ZITHROMAXNDA   #050733","SUPPL-49","AZITHROMYCIN","PFIZER","Manufacturing (CMC)","Approval"
"01/06/2022","NICOTINE POLACRILEXANDA  #206394","SUPPL-13","NICOTINE POLACRILEX","PERRIGO R AND D","Manufacturing (CMC)","Approval"
"01/06/2022","COLCHICINEANDA  #215444","ORIG-1","COLCHICINE","AUROBINDO PHARMA LTD","","Approval"
"01/06/2022","SODIUM SULFATE;POTASSIUM SULFATE;MAGNESIUM SULFATEANDA  #215469","ORIG-1","SODIUM SULFATE;POTASSIUM SULFATE;MAGNESIUM SULFATE","STRIDES PHARMA","","Tentative Approval"
"01/07/2022","NICARDIPINE HYDROCHLORIDENDA   #022276","SUPPL-20","NICARDIPINE HYDROCHLORIDE","HIKMA INTL PHARMS","Labeling","Approval"
"01/07/2022","NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDENDA   #022276","SUPPL-20","NICARDIPINE HYDROCHLORIDE","HIKMA INTL PHARMS","Labeling","Approval"
"01/07/2022","FAMOTIDINEANDA  #075684","SUPPL-13","FAMOTIDINE","ATHENEX INC","Labeling","Approval"
"01/07/2022","METOPROLOL TARTRATEANDA  #077761","SUPPL-24","METOPROLOL TARTRATE","HIKMA FARMACEUTICA","Labeling","Approval"
"01/07/2022","MELOXICAMANDA  #077928","SUPPL-6","MELOXICAM","STRIDES PHARMA","Labeling","Approval"
"01/07/2022","MELOXICAMANDA  #077929","SUPPL-13","MELOXICAM","CIPLA","Labeling","Approval"
"01/07/2022","MELOXICAMANDA  #077932","SUPPL-10","MELOXICAM","GLENMARK GENERICS","Labeling","Approval"
