"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/01/2021","NICARDIPINE HYDROCHLORIDENDA   #022276","SUPPL-18","NICARDIPINE HYDROCHLORIDE","HIKMA INTL PHARMS","Labeling","Approval"
"06/01/2021","NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDENDA   #022276","SUPPL-18","NICARDIPINE HYDROCHLORIDE","HIKMA INTL PHARMS","Labeling","Approval"
"06/01/2021","ALBUTEROL SULFATEANDA  #207085","ORIG-1","ALBUTEROL SULFATE","SANDOZ INC","","Approval"
"06/01/2021","VYNDAQELNDA   #211996","SUPPL-1","TAFAMIDIS MEGLUMINE","FOLDRX PHARMS","Labeling","Approval"
"06/01/2021","VYNDAMAXNDA   #212161","SUPPL-1","TAFAMIDIS","FOLDRX PHARMS","Labeling","Approval"
"06/01/2021","LIDOCAINE HYDROCHLORIDEANDA  #212821","SUPPL-1","LIDOCAINE HYDROCHLORIDE","HUONS","Manufacturing (CMC)","Approval"
"06/01/2021","TOFACITINIB CITRATEANDA  #212943","ORIG-1","TOFACITINIB CITRATE","AJANTA PHARMA LTD","","Approval"
"06/01/2021","TOFACITINIB CITRATEANDA  #212943","ORIG-2","TOFACITINIB CITRATE","AJANTA PHARMA LTD","","Tentative Approval"
"06/01/2021","OSIMERTINIB MESYLATEANDA  #214263","ORIG-1","OSIMERTINIB MESYLATE","ZYDUS PHARMS USA INC","","Tentative Approval"
"06/01/2021","BREXAFEMMENDA   #214900","ORIG-1","IBREXAFUNGERP CITRATE","SCYNEXIS","Type 1 - New Molecular Entity","Approval"
"06/02/2021","DOLOPHINE HYDROCHLORIDENDA   #006134","SUPPL-50","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDENDA   #017058","SUPPL-27","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"06/02/2021","METHADOSENDA   #017116","SUPPL-41","METHADONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDENDA   #021624","SUPPL-14","METHADONE HYDROCHLORIDE","MYLAN INSTITUTIONAL","Labeling","Approval"
"06/02/2021","MORPHINE SULFATENDA   #022195","SUPPL-10","MORPHINE SULFATE","HIKMA","Efficacy","Approval"
"06/02/2021","MORPHINE SULFATENDA   #022207","SUPPL-5","MORPHINE SULFATE","HIKMA","Efficacy","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #040517","SUPPL-30","METHADONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #087393","SUPPL-49","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #087997","SUPPL-41","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #088108","SUPPL-22","METHADONE HYDROCHLORIDE","ROXANE","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #088109","SUPPL-21","METHADONE HYDROCHLORIDE","ROXANE","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #090707","SUPPL-24","METHADONE HYDROCHLORIDE","VISTAPHARM","Labeling","Approval"
"06/02/2021","RAXIBACUMABBLA   #125349","SUPPL-26","RAXIBACUMAB","HUMAN GENOME SCIENCES INC.","","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-6","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-7","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-8","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-21","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-24","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","GABAPENTINANDA  #202764","SUPPL-25","GABAPENTIN","INVAGEN PHARMS","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #203502","SUPPL-8","METHADONE HYDROCHLORIDE","AUROLIFE PHARMA LLC","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #204166","SUPPL-1","METHADONE HYDROCHLORIDE","VISTAPHARM","Labeling","Approval"
"06/02/2021","AKYNZEONDA   #205718","SUPPL-9","NETUPITANT; PALONOSETRON HYDROCHLORIDE","HELSINN HLTHCARE","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #207537","SUPPL-3","METHADONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #208305","SUPPL-5","METHADONE HYDROCHLORIDE","SUN PHARM INDUSTRIES","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #210484","SUPPL-6","METHADONE HYDROCHLORIDE","NOSTRUM LABS INC","Labeling","Approval"
"06/02/2021","AKYNZEONDA   #210493","SUPPL-4","FOSNETUPITANT CHLORIDE HYDROCHLORIDE; PALONOSETRON HYDROCHLORIDE","HELSINN HLTHCARE","Labeling","Approval"
"06/02/2021","METHADONE HYDROCHLORIDEANDA  #211228","SUPPL-2","METHADONE HYDROCHLORIDE","ASCENT PHARMS INC","Labeling","Approval"
"06/02/2021","MICAFUNGIN SODIUMANDA  #211713","ORIG-1","MICAFUNGIN SODIUM","XELLIA PHARMS APS","","Approval"
"06/02/2021","OXYCODONE HYDROCHLORIDEANDA  #213761","ORIG-1","OXYCODONE HYDROCHLORIDE","QUAGEN","","Approval"
"06/02/2021","CHLORPROMAZINE HYDROCHLORIDEANDA  #214542","ORIG-1","CHLORPROMAZINE HYDROCHLORIDE","GENUS","","Approval"
"06/02/2021","MONJUVIBLA   #761163","SUPPL-1","TAFASITAMAB-CXIX","MORPHOSYS US INC","","Approval"
"06/03/2021","BETAPACENDA   #019865","SUPPL-22","SOTALOL HYDROCHLORIDE","LEGACY PHARMA","Labeling","Approval"
"06/03/2021","TRIGLIDENDA   #021350","SUPPL-23","FENOFIBRATE","SKYEPHARMA AG","Labeling","Approval"
"06/03/2021","LIPOFENNDA   #021612","SUPPL-24","FENOFIBRATE","CIPHER PHARMS INC","Labeling","Approval"
"06/03/2021","TRICORNDA   #021656","SUPPL-30","FENOFIBRATE","ABBVIE","Labeling","Approval"
"06/03/2021","TRICORNDA   #021656","SUPPL-31","FENOFIBRATE","ABBVIE","Labeling","Approval"
