"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/01/2020","KETOTIFEN FUMARATEANDA  #204059","ORIG-1","KETOTIFEN FUMARATE","BAYSHORE PHARMS LLC","","Approval"
"06/01/2020","OMEPRAZOLE MAGNESIUMANDA  #206582","ORIG-1","OMEPRAZOLE MAGNESIUM","P AND L","","Approval"
"06/01/2020","ROCKLATANNDA   #208259","SUPPL-1","LATANOPROST; NETARSUDIL DIMESYLATE","AERIE PHARMS INC","Labeling","Approval"
"06/01/2020","ROCKLATANNDA   #208259","SUPPL-6","LATANOPROST; NETARSUDIL DIMESYLATE","AERIE PHARMS INC","Labeling","Approval"
"06/01/2020","MELOXICAMANDA  #209487","ORIG-1","MELOXICAM","LUPIN LTD","","Approval"
"06/01/2020","SEYSARANDA   #209521","SUPPL-7","SARECYCLINE HYDROCHLORIDE","ALMIRALL","Labeling","Approval"
"06/01/2020","ATAZANAVIR SULFATEANDA  #209717","ORIG-1","ATAZANAVIR SULFATE","AMNEAL","","Approval"
"06/01/2020","LEVOMILNACIPRANANDA  #210805","ORIG-1","LEVOMILNACIPRAN","MSN LABORATORIES PRIVATE LTD","","Tentative Approval"
"06/01/2020","DOXYCYCLINE HYCLATEANDA  #211584","ORIG-1","DOXYCYCLINE HYCLATE","AJANTA PHARMA LTD","","Approval"
"06/01/2020","MAGNESIUM SULFATE IN PLASTIC CONTAINERANDA  #211966","ORIG-1","MAGNESIUM SULFATE","BAXTER HLTHCARE CORP","","Approval"
"06/01/2020","TRIAMCINOLONE ACETONIDEANDA  #212356","ORIG-1","TRIAMCINOLONE ACETONIDE","STRIDES PHARMA","","Approval"
"06/01/2020","TREMFYABLA   #761061","SUPPL-9","GUSELKUMAB","JANSSEN BIOTECH","","Approval"
"06/02/2020","VIGAMOXNDA   #021598","SUPPL-24","MOXIFLOXACIN HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"06/02/2020","VOTRIENTNDA   #022465","SUPPL-28","PAZOPANIB HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"06/02/2020","CYTARABINEANDA  #071868","SUPPL-32","CYTARABINE","HOSPIRA","Labeling","Approval"
"06/02/2020","CYTARABINEANDA  #072168","SUPPL-30","CYTARABINE","HOSPIRA","Labeling","Approval"
"06/02/2020","CYTARABINEANDA  #072945","SUPPL-25","CYTARABINE","HOSPIRA","Labeling","Approval"
"06/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #074364","SUPPL-21","CLOMIPRAMINE HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"06/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #074364","SUPPL-24","CLOMIPRAMINE HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"06/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #074364","SUPPL-27","CLOMIPRAMINE HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"06/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #074953","SUPPL-3","CLOMIPRAMINE HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"06/02/2020","CLOMIPRAMINE HYDROCHLORIDEANDA  #074953","SUPPL-6","CLOMIPRAMINE HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"06/02/2020","CYTARABINEANDA  #075383","SUPPL-18","CYTARABINE","HOSPIRA","Labeling","Approval"
"06/02/2020","LEVOFLOXACINANDA  #090787","SUPPL-11","LEVOFLOXACIN","APOTEX INC","Labeling","Approval"
"06/02/2020","LEVOFLOXACINANDA  #090787","SUPPL-12","LEVOFLOXACIN","APOTEX INC","Labeling","Approval"
"06/02/2020","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #203072","SUPPL-5","HYDROCHLOROTHIAZIDE; IRBESARTAN","PRINSTON INC","Labeling","Approval"
"06/02/2020","MEMANTINE HYDROCHLORIDEANDA  #206028","SUPPL-3","MEMANTINE HYDROCHLORIDE","LUPIN LTD","Labeling","Approval"
"06/02/2020","MEMANTINE HYDROCHLORIDEANDA  #206028","SUPPL-8","MEMANTINE HYDROCHLORIDE","LUPIN LTD","Labeling","Approval"
"06/02/2020","NAFCILLIN SODIUMANDA  #206761","ORIG-1","NAFCILLIN SODIUM","FRESENIUS","","Approval"
"06/02/2020","DOXYCYCLINE HYCLATEANDA  #207558","SUPPL-3","DOXYCYCLINE HYCLATE","NOVEL LABS INC","Labeling","Approval"
"06/02/2020","ESOMEPRAZOLE MAGNESIUMANDA  #211977","ORIG-1","ESOMEPRAZOLE MAGNESIUM","HETERO LABS LTD III","","Approval"
"06/02/2020","ESOMEPRAZOLE MAGNESIUMANDA  #212507","ORIG-1","ESOMEPRAZOLE MAGNESIUM","HETERO LABS LTD III","","Approval"
"06/02/2020","FEBUXOSTATANDA  #213069","ORIG-1","FEBUXOSTAT","SUNSHINE","","Approval"
"06/02/2020","OXYGEN, USPNDA   #214857","ORIG-1","OXYGEN","AIR LIQUIDE CANADA INC","","Approval"
"06/03/2020","AMOXICILLINANDA  #064076","SUPPL-30","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #064076","SUPPL-31","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065228","SUPPL-11","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065228","SUPPL-12","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065378","SUPPL-11","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065378","SUPPL-12","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065387","SUPPL-12","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","AMOXICILLINANDA  #065387","SUPPL-13","AMOXICILLIN","SANDOZ","Labeling","Approval"
"06/03/2020","KETAMINE HYDROCHLORIDEANDA  #074524","SUPPL-14","KETAMINE HYDROCHLORIDE","HIKMA","Labeling","Approval"
