"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"10/01/2018","SEYSARANDA   #209521","ORIG-1","SARECYCLINE HYDROCHLORIDE","ALMIRALL","Type 1 - New Molecular Entity","Approval"
"10/01/2018","DESVENLAFAXINE SUCCINATEANDA  #210014","ORIG-1","DESVENLAFAXINE SUCCINATE","YICHANG HUMANWELL","","Approval"
"10/02/2018","ADVILNDA   #018989","SUPPL-90","IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"10/02/2018","CHEMETNDA   #019998","SUPPL-21","SUCCIMER","RECORDATI RARE","Labeling","Approval"
"10/02/2018","CHILDREN'S MOTRINNDA   #020601","SUPPL-21","IBUPROFEN","J AND J CONSUMER INC","Labeling","Approval"
"10/02/2018","JUNIOR STRENGTH MOTRINNDA   #020601","SUPPL-21","IBUPROFEN","J AND J CONSUMER INC","Labeling","Approval"
"10/02/2018","ADVIL PMNDA   #021394","SUPPL-26","DIPHENHYDRAMINE CITRATE; IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"10/02/2018","NOXIVENTANDA  #207141","ORIG-1","NITRIC OXIDE","LINDE GAS EQUIP","","Approval"
"10/02/2018","NUZYRANDA   #209816","ORIG-1","OMADACYCLINE TOSYLATE","PARATEK PHARMS INC","Type 1 - New Molecular Entity","Approval"
"10/02/2018","NUZYRANDA   #209817","ORIG-1","OMADACYCLINE TOSYLATE","PARATEK PHARMS INC","Type 1 - New Molecular Entity","Approval"
"10/03/2018","CLARITINNDA   #019658","SUPPL-54","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"10/03/2018","CLARITIN HIVES RELIEFNDA   #019658","SUPPL-54","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"10/03/2018","IONSYSNDA   #021338","SUPPL-10","FENTANYL HYDROCHLORIDE","THE MEDICINES CO","REMS","Approval"
"10/03/2018","CYTARABINEANDA  #072945","SUPPL-20","CYTARABINE","HOSPIRA","Manufacturing (CMC)","Approval"
"10/03/2018","CYTARABINEANDA  #072945","SUPPL-22","CYTARABINE","HOSPIRA","Labeling","Approval"
"10/03/2018","RANITIDINE HYDROCHLORIDEANDA  #075167","SUPPL-13","RANITIDINE HYDROCHLORIDE","APOTEX","Labeling","Approval"
"10/03/2018","CYTARABINEANDA  #075383","SUPPL-15","CYTARABINE","HOSPIRA","Labeling","Approval"
"10/03/2018","ENBRELBLA   #103795","SUPPL-5569","ETANERCEPT","IMMUNEX","","Approval"
"10/03/2018","EXEMESTANEANDA  #202602","ORIG-1","EXEMESTANE","ZYDUS PHARMS","","Approval"
"10/03/2018","VANCOMYCIN HYDROCHLORIDEANDA  #206616","ORIG-1","VANCOMYCIN HYDROCHLORIDE","HIKMA PHARMS","","Approval"
"10/03/2018","ENTACAPONEANDA  #206669","ORIG-1","ENTACAPONE","SUNSHINE","","Approval"
"10/03/2018","ROFLUMILASTANDA  #208236","ORIG-1","ROFLUMILAST","BRECKENRIDGE","","Approval"
"10/03/2018","METHYLPHENIDATE HYDROCHLORIDEANDA  #210139","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","EYWA","","Approval"
"10/03/2018","PRAZOSIN HYDROCHLORIDEANDA  #210971","ORIG-1","PRAZOSIN HYDROCHLORIDE","NOVITIUM PHARMA","","Approval"
"10/03/2018","PRAMIPEXOLE DIHYDROCHLORIDEANDA  #211088","ORIG-1","PRAMIPEXOLE DIHYDROCHLORIDE","RISING","","Approval"
"10/04/2018","LITHIUM CARBONATENDA   #017812","SUPPL-31","LITHIUM CARBONATE","HIKMA","Labeling","Approval"
"10/04/2018","LITHIUM CITRATENDA   #018421","SUPPL-31","LITHIUM CITRATE","HIKMA","Labeling","Approval"
"10/04/2018","LITHIUM CARBONATENDA   #018558","SUPPL-26","LITHIUM CARBONATE","HIKMA","Labeling","Approval"
"10/04/2018","VFENDNDA   #021630","SUPPL-33","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"10/04/2018","CLOBETASOL PROPIONATEANDA  #208779","ORIG-1","CLOBETASOL PROPIONATE","TARO","","Approval"
"10/04/2018","NOREPINEPHRINE BITARTRATEANDA  #211242","ORIG-1","NOREPINEPHRINE BITARTRATE","MYLAN LABS LTD","","Approval"
"10/04/2018","HEMLIBRABLA   #761083","SUPPL-2","EMICIZUMAB","GENENTECH INC","","Approval"
"10/04/2018","HEMLIBRABLA   #761083","SUPPL-4","EMICIZUMAB","GENENTECH INC","","Approval"
"10/05/2018","TAXOTERENDA   #020449","SUPPL-79","DOCETAXEL","SANOFI AVENTIS US","Labeling","Approval"
"10/05/2018","TOBINDA   #050753","SUPPL-22","TOBRAMYCIN","MYLAN SPECIALITY LP","Labeling","Approval"
"10/05/2018","PYLERANDA   #050786","SUPPL-19","BISMUTH SUBCITRATE POTASSIUM; METRONIDAZOLE; TETRACYCLINE HYDROCHLORIDE","ABBVIE","Labeling","Approval"
"10/05/2018","STIOLTO RESPIMATNDA   #206756","SUPPL-9","OLODATEROL HYDROCHLORIDE; TIOTROPIUM BROMIDE","BOEHRINGER INGELHEIM","Efficacy","Approval"
"10/05/2018","METHAZOLAMIDEANDA  #207438","ORIG-1","METHAZOLAMIDE","BAUSCH AND LOMB INC","","Approval"
"10/05/2018","COLESEVELAM HYDROCHLORIDEANDA  #209038","ORIG-1","COLESEVELAM HYDROCHLORIDE","ALKEM LABS LTD","","Approval"
"10/05/2018","TRIAMCINOLONE ACETONIDEANDA  #209852","ORIG-1","TRIAMCINOLONE ACETONIDE","TEVA PHARMS USA","","Approval"
"10/05/2018","COLESEVELAM HYDROCHLORIDEANDA  #210889","ORIG-1","COLESEVELAM HYDROCHLORIDE","DR REDDYS","","Approval"
"10/05/2018","TEGSEDINDA   #211172","ORIG-1","INOTERSEN SODIUM","AKCEA THERAPS","Type 1 - New Molecular Entity","Approval"
"10/05/2018","REVCOVIBLA   #761092","ORIG-1","ELAPEGADEMASE-LVLR","LEADIANT BIOSCI INC","","Approval"
"10/09/2018","BENAZEPRIL HYDROCHLORIDEANDA  #078848","SUPPL-4","BENAZEPRIL HYDROCHLORIDE","CADILA","Labeling","Approval"
"10/09/2018","BIMATOPROSTANDA  #203051","ORIG-1","BIMATOPROST","AKORN","","Approval"
"10/09/2018","AZITHROMYCINANDA  #203412","ORIG-1","AZITHROMYCIN","HAINAN POLY PHARM","","Approval"
"10/09/2018","PARICALCITOLANDA  #205982","ORIG-1","PARICALCITOL","EUGIA PHARMA","","Approval"
"10/09/2018","DOFETILIDEANDA  #208519","ORIG-1","DOFETILIDE","STRIDES PHARMA","","Approval"
"10/09/2018","AZITHROMYCINANDA  #209201","ORIG-1","AZITHROMYCIN","AUROBINDO PHARMA LTD","","Approval"
"10/09/2018","DEXMETHYLPHENIDATE HYDROCHLORIDEANDA  #210279","ORIG-1","DEXMETHYLPHENIDATE HYDROCHLORIDE","ADARE PHARMS INC","","Approval"
