"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"02/01/2021","DOCEFREZNDA   #022534","SUPPL-12","DOCETAXEL","SUN PHARM","Labeling","Approval"
"02/01/2021","DOCETAXELNDA   #022534","SUPPL-12","DOCETAXEL","SUN PHARM","Labeling","Approval"
"02/01/2021","CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDEANDA  #071297","SUPPL-33","AMITRIPTYLINE HYDROCHLORIDE; CHLORDIAZEPOXIDE","MYLAN PHARMS INC","Labeling","Approval"
"02/01/2021","LEUPROLIDE ACETATEANDA  #074728","SUPPL-20","LEUPROLIDE ACETATE","SANDOZ","Labeling","Approval"
"02/01/2021","LEUPROLIDE ACETATEANDA  #074728","SUPPL-22","LEUPROLIDE ACETATE","SANDOZ","Labeling","Approval"
"02/01/2021","PRAVASTATIN SODIUMANDA  #077917","SUPPL-19","PRAVASTATIN SODIUM","LUPIN PHARMS","Labeling","Approval"
"02/01/2021","PRAVASTATIN SODIUMANDA  #077987","SUPPL-16","PRAVASTATIN SODIUM","GLENMARK GENERICS","Labeling","Approval"
"02/01/2021","SIMPONI ARIABLA   #125433","SUPPL-32","GOLIMUMAB","JANSSEN BIOTECH","","Approval"
"02/01/2021","ARIPIPRAZOLEANDA  #202102","SUPPL-18","ARIPIPRAZOLE","ALEMBIC","Labeling","Approval"
"02/01/2021","ARIPIPRAZOLEANDA  #202547","SUPPL-3","ARIPIPRAZOLE","ORBION PHARMS","Labeling","Approval"
"02/01/2021","LAMOTRIGINEANDA  #202887","SUPPL-17","LAMOTRIGINE","RUBICON","Labeling","Approval"
"02/01/2021","TIGECYCLINEANDA  #204439","SUPPL-3","TIGECYCLINE","APOTEX","Labeling","Approval"
"02/01/2021","POSIMIRNDA   #204803","ORIG-1","BUPIVACAINE","INNOCOLL","Type 3 - New Dosage Form","Approval"
"02/01/2021","CEFAZOLIN IN PLASTIC CONTAINERNDA   #207131","SUPPL-6","CEFAZOLIN SODIUM","BAXTER HLTHCARE CORP","Efficacy","Approval"
"02/01/2021","ARIPIPRAZOLEANDA  #207240","SUPPL-6","ARIPIPRAZOLE","SCIEGEN PHARMS INC","Labeling","Approval"
"02/01/2021","LINAGLIPTIN AND METFORMIN HYDROCHLORIDEANDA  #208427","ORIG-1","LINAGLIPTIN; METFORMIN HYDROCHLORIDE","DR REDDYS LABS LTD","","Tentative Approval"
"02/01/2021","GOCOVRINDA   #208944","SUPPL-4","AMANTADINE HYDROCHLORIDE","ADAMAS OPERATIONS","Efficacy","Approval"
"02/01/2021","POTASSIUM CHLORIDEANDA  #209688","SUPPL-1","POTASSIUM CHLORIDE","VITRUVIAS THERAP","Labeling","Approval"
"02/01/2021","TOPIRAMATEANDA  #210278","ORIG-1","TOPIRAMATE","GLENMARK PHARMS LTD","","Approval"
"02/01/2021","ORILISSANDA   #210450","SUPPL-4","ELAGOLIX SODIUM","ABBVIE","Efficacy","Approval"
